"TIME"," 1-REF"
000:00:27.425,-44.27
000:00:27.450,-34.89
000:00:27.475,-29.39
000:00:27.500,-35.65
000:00:27.525,-46.64
000:00:27.550,-46.18
000:00:27.575,-29.31
000:00:27.600,-36.41
000:00:27.625,-41.30
000:00:27.650,-20.99
000:00:27.675,-21.53
000:00:27.700,-30.84
000:00:27.725,-26.64
000:00:27.750,-17.79
000:00:27.775,-15.04
000:00:27.800,-15.34
000:00:27.825,-20.46
000:00:27.850,-19.62
000:00:27.875,-6.87
000:00:27.900,-9.16
000:00:27.925,-14.89
000:00:27.950,-16.79
000:00:27.975, 1.60
000:00:28.000, 4.43
000:00:28.025,-2.06
000:00:28.050,-9.08
000:00:28.075,-7.02
000:00:28.100, 0.08
000:00:28.125, 2.44
000:00:28.150, 9.54
000:00:28.175,15.88
000:00:28.200,15.50
000:00:28.225, 1.37
000:00:28.250,-5.04
000:00:28.275, 0.38
000:00:28.300, 6.11
000:00:28.325,-10.46
000:00:28.350,-20.92
000:00:28.375,-10.46
000:00:28.400,10.53
000:00:28.425, 8.17
000:00:28.450,-7.10
000:00:28.475,-3.74
000:00:28.500, 0.46
000:00:28.525,-7.25
000:00:28.550,-14.81
000:00:28.575,-0.99
000:00:28.600, 5.34
000:00:28.625,-2.75
000:00:28.650,-10.76
000:00:28.675,-7.10
000:00:28.700,13.82
000:00:28.725,12.37
000:00:28.750, 0.46
000:00:28.775, 5.50
000:00:28.800,10.15
000:00:28.825, 5.57
000:00:28.850,-4.81
000:00:28.875,-12.44
000:00:28.900, 2.52
000:00:28.925,12.14
000:00:28.950, 5.73
000:00:28.975,-4.66
000:00:29.000,-3.51
000:00:29.025,-3.44
000:00:29.050, 0.31
000:00:29.075, 7.02
000:00:29.100, 0.38
000:00:29.125,-8.32
000:00:29.150,-12.67
000:00:29.175,-13.74
000:00:29.200, 4.58
000:00:29.225,17.94
000:00:29.250, 9.92
000:00:29.275,-1.15
000:00:29.300,-2.98
000:00:29.325,-8.70
000:00:29.350,-5.50
000:00:29.375, 8.70
000:00:29.400,20.08
000:00:29.425,16.49
000:00:29.450,12.06
000:00:29.475, 3.44
000:00:29.500, 5.88
000:00:29.525,11.91
000:00:29.550,15.04
000:00:29.575, 6.87
000:00:29.600, 0.99
000:00:29.625,-2.37
000:00:29.650, 6.26
000:00:29.675,11.22
000:00:29.700, 7.18
000:00:29.725,-1.15
000:00:29.750,-5.95
000:00:29.775,-3.36
000:00:29.800,16.72
000:00:29.825, 3.05
000:00:29.850,-18.47
000:00:29.875,-19.92
000:00:29.900, 7.56
000:00:29.925,10.69
000:00:29.950,-3.28
000:00:29.975,-12.44
000:00:30.000, 3.82
000:00:30.025, 6.41
000:00:30.050,-13.59
000:00:30.075,-11.60
000:00:30.100, 9.24
000:00:30.125,14.66
000:00:30.150,-2.67
000:00:30.175,-6.56
000:00:30.200,12.14
000:00:30.225,12.14
000:00:30.250, 2.90
000:00:30.275,-4.66
000:00:30.300,-4.66
000:00:30.325,-6.79
000:00:30.350,-10.00
000:00:30.375,-10.23
000:00:30.400, 9.77
000:00:30.425, 6.18
000:00:30.450,-5.80
000:00:30.475,-14.58
000:00:30.500, 0.76
000:00:30.525,14.81
000:00:30.550, 2.44
000:00:30.575,-9.47
000:00:30.600,-3.36
000:00:30.625,15.57
000:00:30.650, 2.44
000:00:30.675,-12.67
000:00:30.700, 0.31
000:00:30.725,12.37
000:00:30.750,14.89
000:00:30.775,-0.08
000:00:30.800, 8.02
000:00:30.825,10.38
000:00:30.850,-14.27
000:00:30.875,-30.69
000:00:30.900,-19.31
000:00:30.925,-3.66
000:00:30.950,-5.88
000:00:30.975,-6.18
000:00:31.000,13.36
000:00:31.025,11.22
000:00:31.050,-7.63
000:00:31.075,-5.95
000:00:31.100,17.86
000:00:31.125,32.60
000:00:31.150,22.67
000:00:31.175,10.38
000:00:31.200,20.23
000:00:31.225,31.60
000:00:31.250,21.83
000:00:31.275,12.98
000:00:31.300,18.40
000:00:31.325,23.21
000:00:31.350,19.01
000:00:31.375,17.02
000:00:31.400,13.89
000:00:31.425,-3.66
000:00:31.450,-4.73
000:00:31.475, 9.62
000:00:31.500, 8.32
000:00:31.525,-8.02
000:00:31.550,-17.10
000:00:31.575,-9.16
000:00:31.600,-4.43
000:00:31.625,-22.82
000:00:31.650,-24.43
000:00:31.675,-5.50
000:00:31.700, 6.03
000:00:31.725, 0.53
000:00:31.750,-7.86
000:00:31.775,-21.83
000:00:31.800,-18.47
000:00:31.825,-4.35
000:00:31.850, 1.30
000:00:31.875,-11.22
000:00:31.900,-17.71
000:00:31.925,-9.39
000:00:31.950,-1.07
000:00:31.975, 4.05
000:00:32.000,-0.38
000:00:32.025,-3.36
000:00:32.050, 9.47
000:00:32.075,13.51
000:00:32.100, 4.35
000:00:32.125, 8.02
000:00:32.150,21.37
000:00:32.175,56.64
000:00:32.200,136.87
000:00:32.225,171.91
000:00:32.250,135.80
000:00:32.275,75.88
000:00:32.300,26.79
000:00:32.325, 3.21
000:00:32.350,-20.31
000:00:32.375,-32.52
000:00:32.400,-39.39
000:00:32.425,-45.65
000:00:32.450,-43.44
000:00:32.475,-43.13
000:00:32.500,-38.55
000:00:32.525,-34.35
000:00:32.550,-37.71
000:00:32.575,-30.38
000:00:32.600,-21.76
000:00:32.625,-17.56
000:00:32.650,-3.51
000:00:32.675,-18.09
000:00:32.700,-37.79
000:00:32.725,-29.92
000:00:32.750,-13.28
000:00:32.775,-8.70
000:00:32.800,-5.95
000:00:32.825,-8.09
000:00:32.850,-3.05
000:00:32.875,-6.56
000:00:32.900,39.69
000:00:32.925,155.42
000:00:32.950,214.43
000:00:32.975,158.02
000:00:33.000,76.18
000:00:33.025,29.08
000:00:33.050, 9.39
000:00:33.075,-16.87
000:00:33.100,-42.52
000:00:33.125,-62.75
000:00:33.150,-66.11
000:00:33.175,-75.04
000:00:33.200,-69.01
000:00:33.225,-54.20
000:00:33.250,-44.05
000:00:33.275,-52.75
000:00:33.300,-59.01
000:00:33.325,-55.50
000:00:33.350,-40.76
000:00:33.375,-26.79
000:00:33.400,-29.54
000:00:33.425,-33.82
000:00:33.450,-31.30
000:00:33.475,-23.44
000:00:33.500,-14.89
000:00:33.525,-10.53
000:00:33.550,-6.34
000:00:33.575,-15.73
000:00:33.600,-20.23
000:00:33.625,-10.23
000:00:33.650, 4.58
000:00:33.675,10.69
000:00:33.700,15.57
000:00:33.725,-0.53
000:00:33.750,-9.54
000:00:33.775,-17.86
000:00:33.800,-12.60
000:00:33.825, 4.73
000:00:33.850,17.02
000:00:33.875,11.91
000:00:33.900,-5.27
000:00:33.925,-22.52
000:00:33.950,-5.95
000:00:33.975,17.33
000:00:34.000,11.76
000:00:34.025,-7.18
000:00:34.050,-4.35
000:00:34.075,-6.95
000:00:34.100,-13.82
000:00:34.125,-5.04
000:00:34.150,22.06
000:00:34.175,25.95
000:00:34.200,16.72
000:00:34.225, 9.01
000:00:34.250,22.75
000:00:34.275,34.12
000:00:34.300,22.75
000:00:34.325, 6.11
000:00:34.350, 5.95
000:00:34.375,11.68
000:00:34.400,12.06
000:00:34.425, 6.03
000:00:34.450,15.42
000:00:34.475,16.26
000:00:34.500,-0.92
000:00:34.525,-6.79
000:00:34.550, 9.62
000:00:34.575, 6.26
000:00:34.600, 7.63
000:00:34.625, 9.39
000:00:34.650, 9.92
000:00:34.675, 8.47
000:00:34.700, 6.41
000:00:34.725, 9.31
000:00:34.750,16.11
000:00:34.775, 9.31
000:00:34.800,-10.84
000:00:34.825,-13.66
000:00:34.850,-7.79
000:00:34.875,-2.75
000:00:34.900,-3.82
000:00:34.925,-12.29
000:00:34.950,-12.82
000:00:34.975,-1.98
000:00:35.000,-2.37
000:00:35.025,-8.47
000:00:35.050,-1.91
000:00:35.075, 9.39
000:00:35.100,-0.53
000:00:35.125,-21.53
000:00:35.150,-30.15
000:00:35.175,-14.81
000:00:35.200,-4.20
000:00:35.225,-4.81
000:00:35.250,-2.75
000:00:35.275, 9.54
000:00:35.300,14.66
000:00:35.325, 9.39
000:00:35.350, 3.82
000:00:35.375, 2.98
000:00:35.400, 5.34
000:00:35.425,10.31
000:00:35.450,15.34
000:00:35.475,21.60
000:00:35.500, 3.28
000:00:35.525,-19.85
000:00:35.550,-14.12
000:00:35.575, 3.44
000:00:35.600,-2.44
000:00:35.625,-17.10
000:00:35.650,-19.16
000:00:35.675,-13.59
000:00:35.700,-19.01
000:00:35.725,-4.50
000:00:35.750,16.56
000:00:35.775,21.45
000:00:35.800, 5.88
000:00:35.825,-11.91
000:00:35.850,-9.92
000:00:35.875,13.66
000:00:35.900,30.38
000:00:35.925,13.59
000:00:35.950,-10.99
000:00:35.975,-21.53
000:00:36.000,-15.73
000:00:36.025, 5.27
000:00:36.050, 7.10
000:00:36.075, 1.53
000:00:36.100,-1.53
000:00:36.125, 4.81
000:00:36.150, 6.72
000:00:36.175, 8.55
000:00:36.200,14.35
000:00:36.225,24.66
000:00:36.250,14.81
000:00:36.275, 6.95
000:00:36.300, 5.11
000:00:36.325,-1.60
000:00:36.350,-3.97
000:00:36.375,10.23
000:00:36.400,23.13
000:00:36.425,24.12
000:00:36.450,12.06
000:00:36.475, 0.99
000:00:36.500, 6.56
000:00:36.525, 4.89
000:00:36.550, 2.06
000:00:36.575, 0.76
000:00:36.600, 8.55
000:00:36.625,21.37
000:00:36.650,12.21
000:00:36.675,-6.34
000:00:36.700, 1.60
000:00:36.725, 7.33
000:00:36.750, 4.43
000:00:36.775,-6.87
000:00:36.800,-3.13
000:00:36.825, 1.15
000:00:36.850,-3.51
000:00:36.875, 2.14
000:00:36.900,11.15
000:00:36.925, 2.52
000:00:36.950,-9.47
000:00:36.975, 6.56
000:00:37.000,20.46
000:00:37.025,15.65
000:00:37.050,-4.35
000:00:37.075,-15.80
000:00:37.100,-7.18
000:00:37.125,11.30
000:00:37.150,17.10
000:00:37.175,19.24
000:00:37.200, 7.40
000:00:37.225,-11.68
000:00:37.250,-17.40
000:00:37.275,-5.65
000:00:37.300,13.44
000:00:37.325,25.27
000:00:37.350, 6.95
000:00:37.375,-18.40
000:00:37.400,-5.27
000:00:37.425,20.69
000:00:37.450, 5.95
000:00:37.475,-16.34
000:00:37.500,-10.38
000:00:37.525, 5.88
000:00:37.550,-5.34
000:00:37.575,-8.24
000:00:37.600,-12.52
000:00:37.625,-24.35
000:00:37.650,-18.40
000:00:37.675,-13.97
000:00:37.700, 1.98
000:00:37.725, 5.04
000:00:37.750,-17.18
000:00:37.775,-19.47
000:00:37.800, 3.05
000:00:37.825,-2.67
000:00:37.850,-21.45
000:00:37.875,-7.33
000:00:37.900,22.37
000:00:37.925,19.16
000:00:37.950, 9.08
000:00:37.975, 3.89
000:00:38.000,-1.91
000:00:38.025,-7.33
000:00:38.050, 0.53
000:00:38.075,-2.90
000:00:38.100,-5.04
000:00:38.125,-4.35
000:00:38.150,-2.67
000:00:38.175, 4.81
000:00:38.200, 1.45
000:00:38.225,-5.27
000:00:38.250,-11.98
000:00:38.275,-35.19
000:00:38.300,-46.87
000:00:38.325,-31.68
000:00:38.350,-12.82
000:00:38.375,-20.92
000:00:38.400,-45.95
000:00:38.425,-35.04
000:00:38.450,-14.20
000:00:38.475,-8.70
000:00:38.500,-9.77
000:00:38.525,-2.37
000:00:38.550,-5.50
000:00:38.575,-1.68
000:00:38.600,-5.19
000:00:38.625, 4.81
000:00:38.650, 3.66
000:00:38.675, 5.04
000:00:38.700, 8.32
000:00:38.725,19.69
000:00:38.750,29.54
000:00:38.775,23.13
000:00:38.800,-4.20
000:00:38.825, 5.65
000:00:38.850,28.85
000:00:38.875,38.47
000:00:38.900,16.49
000:00:38.925,-14.05
000:00:38.950,-19.01
000:00:38.975,13.74
000:00:39.000,35.57
000:00:39.025,32.29
000:00:39.050, 9.39
000:00:39.075,-10.84
000:00:39.100,-21.15
000:00:39.125,10.38
000:00:39.150,36.11
000:00:39.175,17.71
000:00:39.200,-4.12
000:00:39.225,-5.04
000:00:39.250, 0.99
000:00:39.275,12.82
000:00:39.300,17.02
000:00:39.325,25.50
000:00:39.350,25.80
000:00:39.375,-0.69
000:00:39.400,-20.76
000:00:39.425,-2.14
000:00:39.450,19.69
000:00:39.475,20.23
000:00:39.500,-16.72
000:00:39.525,-26.18
000:00:39.550,-2.98
000:00:39.575,17.40
000:00:39.600,12.67
000:00:39.625,18.09
000:00:39.650,22.60
000:00:39.675,11.83
000:00:39.700,-10.53
000:00:39.725,-9.69
000:00:39.750, 7.02
000:00:39.775,19.08
000:00:39.800,14.35
000:00:39.825, 4.81
000:00:39.850, 2.90
000:00:39.875,-7.48
000:00:39.900, 3.74
000:00:39.925,46.03
000:00:39.950,67.33
000:00:39.975,45.65
000:00:40.000,-1.60
000:00:40.025,-25.88
000:00:40.050,-9.47
000:00:40.075,25.42
000:00:40.100,24.81
000:00:40.125, 4.35
000:00:40.150,-16.79
000:00:40.175,-23.13
000:00:40.200,-19.31
000:00:40.225,-12.82
000:00:40.250,-4.35
000:00:40.275,-14.43
000:00:40.300,-31.53
000:00:40.325,-37.40
000:00:40.350,-22.67
000:00:40.375,-1.53
000:00:40.400, 0.31
000:00:40.425,-19.62
000:00:40.450,-26.56
000:00:40.475,-7.94
000:00:40.500,-1.53
000:00:40.525,-4.66
000:00:40.550,-5.95
000:00:40.575,-4.43
000:00:40.600,-8.78
000:00:40.625,-9.47
000:00:40.650,-0.76
000:00:40.675, 7.71
000:00:40.700, 9.77
000:00:40.725, 3.74
000:00:40.750,-2.98
000:00:40.775,-5.95
000:00:40.800,-11.91
000:00:40.825,-12.82
000:00:40.850,-4.12
000:00:40.875, 1.68
000:00:40.900,-1.53
000:00:40.925,-10.00
000:00:40.950,-2.67
000:00:40.975, 1.83
000:00:41.000,-6.11
000:00:41.025,-18.17
000:00:41.050,-23.05
000:00:41.075,-12.75
000:00:41.100, 4.81
000:00:41.125,26.64
000:00:41.150,58.78
000:00:41.175,75.11
000:00:41.200,47.71
000:00:41.225,17.86
000:00:41.250, 8.24
000:00:41.275, 3.21
000:00:41.300, 2.98
000:00:41.325, 0.23
000:00:41.350, 1.68
000:00:41.375,-4.43
000:00:41.400,-15.11
000:00:41.425,-10.38
000:00:41.450,-13.44
000:00:41.475,-6.03
000:00:41.500, 3.05
000:00:41.525,-3.44
000:00:41.550,-7.94
000:00:41.575,-12.75
000:00:41.600,-16.34
000:00:41.625,-20.15
000:00:41.650,-21.07
000:00:41.675,-23.59
000:00:41.700,-15.42
000:00:41.725, 0.38
000:00:41.750,-2.21
000:00:41.775,-5.50
000:00:41.800,-3.05
000:00:41.825,-3.89
000:00:41.850,-4.58
000:00:41.875,-9.92
000:00:41.900,-11.37
000:00:41.925,-5.27
000:00:41.950,-8.17
000:00:41.975,-2.21
000:00:42.000,-1.30
000:00:42.025,-10.92
000:00:42.050,-11.45
000:00:42.075,-6.11
000:00:42.100,-3.44
000:00:42.125,-19.85
000:00:42.150,-28.24
000:00:42.175,-20.15
000:00:42.200,-15.11
000:00:42.225,-15.80
000:00:42.250,-27.10
000:00:42.275,-24.89
000:00:42.300,-13.13
000:00:42.325,-6.26
000:00:42.350, 3.82
000:00:42.375, 6.64
000:00:42.400,-7.79
000:00:42.425,-12.14
000:00:42.450,-16.18
000:00:42.475,-0.92
000:00:42.500,15.19
000:00:42.525,22.06
000:00:42.550, 0.84
000:00:42.575, 0.23
000:00:42.600,10.61
000:00:42.625,13.74
000:00:42.650,16.56
000:00:42.675,21.91
000:00:42.700,-2.75
000:00:42.725,-14.50
000:00:42.750, 3.44
000:00:42.775,32.29
000:00:42.800,37.63
000:00:42.825,13.21
000:00:42.850,-9.85
000:00:42.875, 1.68
000:00:42.900,21.83
000:00:42.925,23.59
000:00:42.950, 4.27
000:00:42.975, 9.24
000:00:43.000,22.06
000:00:43.025,10.53
000:00:43.050,-1.76
000:00:43.075,17.18
000:00:43.100,33.36
000:00:43.125,37.94
000:00:43.150,24.12
000:00:43.175, 6.72
000:00:43.200,-4.73
000:00:43.225,-12.90
000:00:43.250, 5.73
000:00:43.275,19.16
000:00:43.300, 2.60
000:00:43.325,-16.64
000:00:43.350,-25.80
000:00:43.375,-35.95
000:00:43.400,-26.95
000:00:43.425,12.67
000:00:43.450,28.40
000:00:43.475,17.25
000:00:43.500,-20.92
000:00:43.525,-43.28
000:00:43.550,-12.98
000:00:43.575,27.33
000:00:43.600,27.71
000:00:43.625, 0.76
000:00:43.650,-17.56
000:00:43.675,-19.47
000:00:43.700,-13.66
000:00:43.725,-4.50
000:00:43.750, 2.21
000:00:43.775, 6.95
000:00:43.800, 7.33
000:00:43.825, 6.95
000:00:43.850,10.76
000:00:43.875,19.47
000:00:43.900,21.30
000:00:43.925, 8.55
000:00:43.950,-6.79
000:00:43.975,-5.34
000:00:44.000,15.50
000:00:44.025,23.28
000:00:44.050,10.69
000:00:44.075,-3.13
000:00:44.100,-4.35
000:00:44.125, 6.49
000:00:44.150, 8.17
000:00:44.175, 4.35
000:00:44.200,-4.81
000:00:44.225, 6.79
000:00:44.250,20.53
000:00:44.275,13.05
000:00:44.300,-2.44
000:00:44.325,-3.66
000:00:44.350,-0.92
000:00:44.375, 3.05
000:00:44.400, 8.93
000:00:44.425, 2.21
000:00:44.450,-11.76
000:00:44.475, 1.07
000:00:44.500,18.93
000:00:44.525,14.35
000:00:44.550,13.59
000:00:44.575, 6.03
000:00:44.600, 3.44
000:00:44.625,-2.29
000:00:44.650, 0.00
000:00:44.675, 7.79
000:00:44.700, 1.07
000:00:44.725,-10.31
000:00:44.750,-11.15
000:00:44.775,-0.99
000:00:44.800, 8.32
000:00:44.825, 1.45
000:00:44.850, 1.07
000:00:44.875, 3.74
000:00:44.900, 1.53
000:00:44.925,-10.92
000:00:44.950,-20.69
000:00:44.975,-12.14
000:00:45.000,-12.82
000:00:45.025,-40.69
000:00:45.050,-47.25
000:00:45.075,-39.92
000:00:45.100,-22.37
000:00:45.125,-23.51
000:00:45.150,-41.22
000:00:45.175,-52.52
000:00:45.200,-24.35
000:00:45.225, 4.58
000:00:45.250,-8.40
000:00:45.275,-29.85
000:00:45.300,-25.34
000:00:45.325,-11.76
000:00:45.350,11.15
000:00:45.375,54.96
000:00:45.400,79.16
000:00:45.425,53.74
000:00:45.450,27.18
000:00:45.475,29.16
000:00:45.500,33.28
000:00:45.525,33.13
000:00:45.550, 8.55
000:00:45.575,-3.74
000:00:45.600, 5.80
000:00:45.625,39.39
000:00:45.650,50.31
000:00:45.675,32.90
000:00:45.700, 3.51
000:00:45.725,-13.82
000:00:45.750,-24.12
000:00:45.775, 1.37
000:00:45.800,48.47
000:00:45.825,59.24
000:00:45.850,34.89
000:00:45.875, 3.89
000:00:45.900,-7.63
000:00:45.925,11.68
000:00:45.950,27.10
000:00:45.975,23.74
000:00:46.000,23.21
000:00:46.025,15.95
000:00:46.050,-8.32
000:00:46.075,-12.29
000:00:46.100,10.46
000:00:46.125,38.47
000:00:46.150,33.89
000:00:46.175, 1.91
000:00:46.200,-9.16
000:00:46.225,13.82
000:00:46.250,20.15
000:00:46.275,10.99
000:00:46.300, 1.45
000:00:46.325, 4.50
000:00:46.350,-0.46
000:00:46.375,-5.65
000:00:46.400,-9.16
000:00:46.425, 0.00
000:00:46.450, 8.63
000:00:46.475,-0.31
000:00:46.500,-10.84
000:00:46.525,-1.68
000:00:46.550,10.00
000:00:46.575, 9.39
000:00:46.600,-16.49
000:00:46.625,-11.30
000:00:46.650, 0.38
000:00:46.675, 3.66
000:00:46.700, 3.74
000:00:46.725,-6.26
000:00:46.750,-11.98
000:00:46.775,-15.04
000:00:46.800,-15.95
000:00:46.825, 2.60
000:00:46.850, 5.11
000:00:46.875, 0.15
000:00:46.900,-10.38
000:00:46.925,-13.82
000:00:46.950,-6.95
000:00:46.975,-2.98
000:00:47.000,-5.50
000:00:47.025,-7.40
000:00:47.050,-12.75
000:00:47.075,-5.50
000:00:47.100,-7.48
000:00:47.125,-14.58
000:00:47.150,-17.56
000:00:47.175,-5.88
000:00:47.200,-2.44
000:00:47.225,-2.06
000:00:47.250,-3.82
000:00:47.275,-14.43
000:00:47.300,-23.36
000:00:47.325,-32.98
000:00:47.350,-41.53
000:00:47.375,-32.14
000:00:47.400,-10.38
000:00:47.425, 5.11
000:00:47.450,13.36
000:00:47.475,-0.08
000:00:47.500,-15.42
000:00:47.525, 1.30
000:00:47.550,19.24
000:00:47.575,-5.88
000:00:47.600,-25.19
000:00:47.625,-28.70
000:00:47.650,-12.67
000:00:47.675,-7.56
000:00:47.700,-1.68
000:00:47.725, 2.44
000:00:47.750, 3.13
000:00:47.775,-6.72
000:00:47.800,-10.69
000:00:47.825,-3.82
000:00:47.850, 7.48
000:00:47.875, 2.37
000:00:47.900, 0.31
000:00:47.925, 0.61
000:00:47.950, 5.73
000:00:47.975, 8.02
000:00:48.000,-8.24
000:00:48.025,-13.21
000:00:48.050,-1.30
000:00:48.075, 7.33
000:00:48.100, 7.94
000:00:48.125,11.60
000:00:48.150, 8.02
000:00:48.175,-6.87
000:00:48.200,-9.31
000:00:48.225, 7.10
000:00:48.250, 1.22
000:00:48.275,-4.43
000:00:48.300, 5.50
000:00:48.325, 6.56
000:00:48.350,-1.07
000:00:48.375,-21.45
000:00:48.400,-18.85
000:00:48.425,-1.30
000:00:48.450, 0.46
000:00:48.475,-2.82
000:00:48.500,-10.31
000:00:48.525,-21.76
000:00:48.550,-12.37
000:00:48.575, 2.75
000:00:48.600,-4.58
000:00:48.625,-17.48
000:00:48.650,-16.49
000:00:48.675,-14.12
000:00:48.700,-7.48
000:00:48.725, 6.49
000:00:48.750,14.35
000:00:48.775, 1.83
000:00:48.800,-8.93
000:00:48.825,-7.71
000:00:48.850,-4.81
000:00:48.875, 2.67
000:00:48.900, 4.35
000:00:48.925, 9.01
000:00:48.950, 2.67
000:00:48.975,-11.45
000:00:49.000,-19.69
000:00:49.025,-11.76
000:00:49.050,-6.26
000:00:49.075,-5.65
000:00:49.100,-12.75
000:00:49.125,-29.77
000:00:49.150,-20.92
000:00:49.175, 5.11
000:00:49.200, 3.74
000:00:49.225,-27.48
000:00:49.250,-37.63
000:00:49.275,-14.89
000:00:49.300, 7.33
000:00:49.325,12.44
000:00:49.350,-1.07
000:00:49.375,-4.20
000:00:49.400,-1.53
000:00:49.425, 0.31
000:00:49.450, 8.24
000:00:49.475,12.67
000:00:49.500, 9.77
000:00:49.525,11.91
000:00:49.550, 6.87
000:00:49.575,-7.86
000:00:49.600,-12.21
000:00:49.625,-5.80
000:00:49.650,13.59
000:00:49.675,28.63
000:00:49.700, 9.24
000:00:49.725,-6.18
000:00:49.750,-3.28
000:00:49.775, 6.79
000:00:49.800, 5.11
000:00:49.825, 2.14
000:00:49.850,-11.60
000:00:49.875,-19.54
000:00:49.900,-5.50
000:00:49.925, 0.76
000:00:49.950, 0.08
000:00:49.975, 1.83
000:00:50.000, 3.36
000:00:50.025,-10.84
000:00:50.050,-17.63
000:00:50.075, 7.86
000:00:50.100,17.86
000:00:50.125,15.19
000:00:50.150,38.78
000:00:50.175,55.65
000:00:50.200,37.33
000:00:50.225,23.89
000:00:50.250,11.22
000:00:50.275, 0.23
000:00:50.300,-15.11
000:00:50.325,-21.07
000:00:50.350,-19.47
000:00:50.375,-12.44
000:00:50.400,-2.44
000:00:50.425,38.55
000:00:50.450,90.31
000:00:50.475,84.20
000:00:50.500,34.66
000:00:50.525,-0.92
000:00:50.550,-13.05
000:00:50.575,-18.02
000:00:50.600,-33.66
000:00:50.625,-39.62
000:00:50.650,-37.33
000:00:50.675,-27.48
000:00:50.700,-21.45
000:00:50.725,-30.46
000:00:50.750,-42.60
000:00:50.775,-43.74
000:00:50.800,-28.85
000:00:50.825,-19.39
000:00:50.850,-25.34
000:00:50.875,-19.47
000:00:50.900,-15.50
000:00:50.925,-14.43
000:00:50.950,-9.69
000:00:50.975,-12.14
000:00:51.000,-15.88
000:00:51.025,-22.21
000:00:51.050,-8.63
000:00:51.075,20.23
000:00:51.100,28.40
000:00:51.125,16.11
000:00:51.150,-5.42
000:00:51.175,-15.34
000:00:51.200,-1.76
000:00:51.225,10.61
000:00:51.250,12.52
000:00:51.275,-3.59
000:00:51.300,-14.05
000:00:51.325,-10.69
000:00:51.350, 1.83
000:00:51.375, 6.64
000:00:51.400,10.99
000:00:51.425, 8.40
000:00:51.450, 4.43
000:00:51.475,-6.79
000:00:51.500,10.53
000:00:51.525,25.27
000:00:51.550,15.34
000:00:51.575,-0.38
000:00:51.600,-2.44
000:00:51.625,-4.20
000:00:51.650,-6.72
000:00:51.675,-3.97
000:00:51.700,18.24
000:00:51.725,16.79
000:00:51.750,-2.06
000:00:51.775,-12.37
000:00:51.800, 3.66
000:00:51.825,12.60
000:00:51.850, 2.06
000:00:51.875,-13.36
000:00:51.900,-10.23
000:00:51.925,-3.05
000:00:51.950, 7.56
000:00:51.975,-3.44
000:00:52.000,-11.53
000:00:52.025,-7.63
000:00:52.050, 7.10
000:00:52.075, 3.59
000:00:52.100, 3.51
000:00:52.125,-6.18
000:00:52.150,-4.58
000:00:52.175, 2.90
000:00:52.200, 3.21
000:00:52.225,-6.64
000:00:52.250,-16.49
000:00:52.275,-13.21
000:00:52.300,12.75
000:00:52.325,25.34
000:00:52.350,19.31
000:00:52.375, 9.08
000:00:52.400, 6.11
000:00:52.425,-2.90
000:00:52.450,-12.75
000:00:52.475,-11.98
000:00:52.500,-8.70
000:00:52.525,-6.87
000:00:52.550,-7.56
000:00:52.575,-13.97
000:00:52.600, 1.60
000:00:52.625,10.61
000:00:52.650, 7.48
000:00:52.675,-6.11
000:00:52.700,-11.91
000:00:52.725,-4.96
000:00:52.750, 5.19
000:00:52.775, 7.94
000:00:52.800, 8.93
000:00:52.825,-1.53
000:00:52.850,-14.05
000:00:52.875,-13.28
000:00:52.900,11.30
000:00:52.925,15.34
000:00:52.950, 3.82
000:00:52.975,-7.63
000:00:53.000,-2.60
000:00:53.025,14.05
000:00:53.050, 4.66
000:00:53.075,-14.35
000:00:53.100,-11.30
000:00:53.125,-3.82
000:00:53.150, 5.88
000:00:53.175, 9.39
000:00:53.200, 9.77
000:00:53.225, 8.02
000:00:53.250,-0.46
000:00:53.275,-10.84
000:00:53.300,-16.41
000:00:53.325,-6.72
000:00:53.350, 7.94
000:00:53.375,-1.98
000:00:53.400,-14.89
000:00:53.425,-5.42
000:00:53.450, 9.54
000:00:53.475, 2.06
000:00:53.500,-3.59
000:00:53.525, 4.12
000:00:53.550,10.00
000:00:53.575,-1.53
000:00:53.600,-3.44
000:00:53.625,16.87
000:00:53.650,20.00
000:00:53.675,-2.21
000:00:53.700,-10.61
000:00:53.725,10.23
000:00:53.750,20.00
000:00:53.775, 2.37
000:00:53.800,-0.92
000:00:53.825,-0.46
000:00:53.850,-8.47
000:00:53.875,-6.64
000:00:53.900, 5.34
000:00:53.925,11.68
000:00:53.950, 0.84
000:00:53.975,-8.32
000:00:54.000, 3.28
000:00:54.025,21.37
000:00:54.050,13.36
000:00:54.075,-14.50
000:00:54.100,-22.52
000:00:54.125,-7.71
000:00:54.150,12.98
000:00:54.175, 5.95
000:00:54.200, 2.82
000:00:54.225, 5.88
000:00:54.250, 5.65
000:00:54.275, 7.18
000:00:54.300, 4.35
000:00:54.325, 3.28
000:00:54.350,10.61
000:00:54.375,17.79
000:00:54.400,25.57
000:00:54.425, 7.48
000:00:54.450,-13.97
000:00:54.475,-3.44
000:00:54.500,15.34
000:00:54.525,23.36
000:00:54.550,10.53
000:00:54.575,-8.93
000:00:54.600,-20.61
000:00:54.625,-29.01
000:00:54.650,-1.83
000:00:54.675,24.35
000:00:54.700,10.38
000:00:54.725,-22.44
000:00:54.750,-25.42
000:00:54.775,-9.39
