"TIME"," 1-REF"
000:00:54.700,-17.40
000:00:54.725,-15.80
000:00:54.750, 8.70
000:00:54.775,67.63
000:00:54.800,121.68
000:00:54.825,134.73
000:00:54.850,102.98
000:00:54.875,66.11
000:00:54.900,55.80
000:00:54.925,68.09
000:00:54.950,52.29
000:00:54.975,24.05
000:00:55.000,30.76
000:00:55.025,121.60
000:00:55.050,259.24
000:00:55.075,289.92
000:00:55.100,221.76
000:00:55.125,137.33
000:00:55.150,63.89
000:00:55.175, 7.10
000:00:55.200,-18.70
000:00:55.225,-24.20
000:00:55.250,-34.66
000:00:55.275,-53.74
000:00:55.300,-80.53
000:00:55.325,-80.46
000:00:55.350,-57.56
000:00:55.375,-35.11
000:00:55.400,-31.45
000:00:55.425,-24.27
000:00:55.450,61.98
000:00:55.475,157.10
000:00:55.500,118.24
000:00:55.525,48.63
000:00:55.550, 4.27
000:00:55.575,-31.53
000:00:55.600,-54.27
000:00:55.625,-65.11
000:00:55.650,-80.76
000:00:55.675,-76.34
000:00:55.700,-58.85
000:00:55.725,-64.35
000:00:55.750,-69.85
000:00:55.775,-54.35
000:00:55.800,-43.59
000:00:55.825,-45.57
000:00:55.850,-46.72
000:00:55.875,-26.79
000:00:55.900,-23.13
000:00:55.925,-35.42
000:00:55.950,-39.47
000:00:55.975,-30.15
000:00:56.000,-28.63
000:00:56.025,-18.78
000:00:56.050,-19.77
000:00:56.075,-17.94
000:00:56.100,-17.18
000:00:56.125,-28.17
000:00:56.150,-43.66
000:00:56.175,-9.62
000:00:56.200,13.74
000:00:56.225,-4.12
000:00:56.250,-50.53
000:00:56.275,-51.98
000:00:56.300,-43.44
000:00:56.325,-21.53
000:00:56.350, 6.87
000:00:56.375,19.69
000:00:56.400,-8.70
000:00:56.425,-40.69
000:00:56.450,-44.96
000:00:56.475,-0.31
000:00:56.500,37.48
000:00:56.525,24.81
000:00:56.550,-6.11
000:00:56.575,-18.02
000:00:56.600,-17.63
000:00:56.625,-11.15
000:00:56.650,-7.33
000:00:56.675, 6.41
000:00:56.700,-4.81
000:00:56.725,-33.28
000:00:56.750,-38.85
000:00:56.775,-23.05
000:00:56.800,-13.82
000:00:56.825, 2.06
000:00:56.850,20.46
000:00:56.875,23.05
000:00:56.900, 2.44
000:00:56.925,-8.09
000:00:56.950, 5.50
000:00:56.975,29.24
000:00:57.000,26.56
000:00:57.025, 7.02
000:00:57.050,-11.53
000:00:57.075,-12.37
000:00:57.100, 3.13
000:00:57.125,10.53
000:00:57.150, 8.32
000:00:57.175, 0.92
000:00:57.200, 0.76
000:00:57.225,-9.16
000:00:57.250,-22.06
000:00:57.275,-8.78
000:00:57.300, 7.18
000:00:57.325, 9.62
000:00:57.350, 7.63
000:00:57.375, 9.08
000:00:57.400, 5.73
000:00:57.425,-11.07
000:00:57.450,-16.79
000:00:57.475, 6.18
000:00:57.500,19.77
000:00:57.525,-10.53
000:00:57.550,-20.53
000:00:57.575,-1.68
000:00:57.600,19.24
000:00:57.625,12.82
000:00:57.650,-13.21
000:00:57.675,-12.37
000:00:57.700,15.27
000:00:57.725,21.76
000:00:57.750, 3.28
000:00:57.775, 1.53
000:00:57.800, 2.75
000:00:57.825,-11.22
000:00:57.850,-15.88
000:00:57.875,-7.63
000:00:57.900,11.30
000:00:57.925,11.83
000:00:57.950,-2.06
000:00:57.975,-15.57
000:00:58.000,-12.52
000:00:58.025,-2.14
000:00:58.050,-0.92
000:00:58.075, 0.00
000:00:58.100,15.73
000:00:58.125, 0.61
000:00:58.150,-32.75
000:00:58.175,-29.92
000:00:58.200,10.69
000:00:58.225,23.21
000:00:58.250, 5.65
000:00:58.275,-13.66
000:00:58.300,-7.48
000:00:58.325,-4.20
000:00:58.350, 3.51
000:00:58.375, 9.39
000:00:58.400, 8.02
000:00:58.425, 7.10
000:00:58.450, 9.24
000:00:58.475, 3.82
000:00:58.500, 1.98
000:00:58.525,12.60
000:00:58.550,28.55
000:00:58.575,17.86
000:00:58.600,15.19
000:00:58.625,11.37
000:00:58.650, 2.29
000:00:58.675,13.28
000:00:58.700,27.79
000:00:58.725,17.86
000:00:58.750, 0.61
000:00:58.775,-12.14
000:00:58.800,-10.31
000:00:58.825, 0.15
000:00:58.850,13.36
000:00:58.875,13.21
000:00:58.900, 2.29
000:00:58.925,-4.73
000:00:58.950,-10.15
000:00:58.975,-10.00
000:00:59.000, 5.88
000:00:59.025,19.31
000:00:59.050,25.19
000:00:59.075, 5.04
000:00:59.100,-22.60
000:00:59.125,-1.83
000:00:59.150,23.89
000:00:59.175,18.32
000:00:59.200,-3.44
000:00:59.225,-15.34
000:00:59.250,-15.04
000:00:59.275, 1.60
000:00:59.300,18.47
000:00:59.325,20.08
000:00:59.350, 9.39
000:00:59.375,-11.37
000:00:59.400,-23.05
000:00:59.425,-3.51
000:00:59.450,15.50
000:00:59.475,14.96
000:00:59.500,-0.31
000:00:59.525,-14.96
000:00:59.550,-23.28
000:00:59.575,-20.99
000:00:59.600,-1.98
000:00:59.625,22.21
000:00:59.650,23.82
000:00:59.675,19.24
000:00:59.700,-10.69
000:00:59.725,-23.44
000:00:59.750,-1.91
000:00:59.775,12.90
000:00:59.800,16.26
000:00:59.825,19.39
000:00:59.850, 8.24
000:00:59.875,-2.44
000:00:59.900,-11.07
000:00:59.925,-1.30
000:00:59.950, 1.53
000:00:59.975, 0.84
000:01:00.000,-8.70
000:01:00.025,-6.79
000:01:00.050,-23.51
000:01:00.075,-42.60
000:01:00.100,-52.14
000:01:00.125,-34.66
000:01:00.150,-12.29
000:01:00.175,-4.50
000:01:00.200,-27.33
000:01:00.225,-37.25
000:01:00.250,-25.73
000:01:00.275,-3.13
000:01:00.300, 4.20
000:01:00.325, 7.71
000:01:00.350, 1.91
000:01:00.375,-17.25
000:01:00.400,-27.25
000:01:00.425,-3.21
000:01:00.450,41.30
000:01:00.475,136.26
000:01:00.500,195.50
000:01:00.525,167.33
000:01:00.550,134.96
000:01:00.575,94.12
000:01:00.600,53.28
000:01:00.625,27.18
000:01:00.650,-2.14
000:01:00.675,-45.88
000:01:00.700,-66.49
000:01:00.725,-46.64
000:01:00.750,-24.89
000:01:00.775,-18.70
000:01:00.800,30.00
000:01:00.825,126.41
000:01:00.850,136.87
000:01:00.875,65.34
000:01:00.900, 7.02
000:01:00.925,-7.56
000:01:00.950,-26.64
000:01:00.975,-53.36
000:01:01.000,-69.69
000:01:01.025,-61.15
000:01:01.050,-43.13
000:01:01.075,-46.26
000:01:01.100,-42.67
000:01:01.125,-40.69
000:01:01.150,-30.69
000:01:01.175,-33.89
000:01:01.200,-38.02
000:01:01.225,-25.34
000:01:01.250,-19.92
000:01:01.275,-43.28
000:01:01.300,-65.11
000:01:01.325,-27.10
000:01:01.350,17.02
000:01:01.375,10.76
000:01:01.400,-8.47
000:01:01.425,-12.90
000:01:01.450,-13.89
000:01:01.475,-19.85
000:01:01.500,-7.56
000:01:01.525,13.05
000:01:01.550,17.02
000:01:01.575,-4.66
000:01:01.600,-15.65
000:01:01.625,-11.07
000:01:01.650,-1.30
000:01:01.675,-4.35
000:01:01.700, 1.98
000:01:01.725, 7.79
000:01:01.750,10.46
000:01:01.775,-8.09
000:01:01.800,-7.10
000:01:01.825, 4.43
000:01:01.850,16.11
000:01:01.875,-0.46
000:01:01.900,-9.77
000:01:01.925,-13.21
000:01:01.950,-6.56
000:01:01.975, 1.30
000:01:02.000, 2.60
000:01:02.025,-1.98
000:01:02.050,-11.91
000:01:02.075,-18.63
000:01:02.100,-12.29
000:01:02.125,-4.27
000:01:02.150, 7.79
000:01:02.175,11.22
000:01:02.200, 3.44
000:01:02.225,-6.64
000:01:02.250,-7.71
000:01:02.275, 1.07
000:01:02.300, 6.34
000:01:02.325, 1.07
000:01:02.350, 2.82
000:01:02.375,-1.15
000:01:02.400,-3.74
000:01:02.425,-13.28
000:01:02.450,-22.37
000:01:02.475,-11.68
000:01:02.500,15.34
000:01:02.525,-1.60
000:01:02.550,-22.60
000:01:02.575,-32.37
000:01:02.600,-26.87
000:01:02.625,-10.38
000:01:02.650,-5.57
000:01:02.675,-23.44
000:01:02.700,-36.79
000:01:02.725,-38.09
000:01:02.750,-24.73
000:01:02.775,-3.44
000:01:02.800,-9.47
000:01:02.825,-16.26
000:01:02.850,-8.24
000:01:02.875,-2.06
000:01:02.900,-9.24
000:01:02.925,-13.51
000:01:02.950,-0.23
000:01:02.975,14.66
000:01:03.000,-1.30
000:01:03.025,-13.13
000:01:03.050,-5.42
000:01:03.075,12.98
000:01:03.100,18.09
000:01:03.125, 9.47
000:01:03.150,-1.98
000:01:03.175,-1.91
000:01:03.200,-4.96
000:01:03.225, 2.06
000:01:03.250,-1.76
000:01:03.275,-7.48
000:01:03.300,-11.45
000:01:03.325,-9.62
000:01:03.350,-3.66
000:01:03.375,-0.53
000:01:03.400, 0.15
000:01:03.425,-0.76
000:01:03.450, 3.13
000:01:03.475, 6.72
000:01:03.500, 0.92
000:01:03.525, 3.28
000:01:03.550,19.31
000:01:03.575,18.47
000:01:03.600, 9.54
000:01:03.625,-0.23
000:01:03.650, 5.19
000:01:03.675,22.52
000:01:03.700,27.79
000:01:03.725,21.22
000:01:03.750, 5.80
000:01:03.775, 5.19
000:01:03.800,19.47
000:01:03.825,29.92
000:01:03.850,18.32
000:01:03.875, 1.07
000:01:03.900,-3.36
000:01:03.925, 8.70
000:01:03.950,23.28
000:01:03.975,28.55
000:01:04.000,21.76
000:01:04.025,14.73
000:01:04.050, 5.34
000:01:04.075, 0.99
000:01:04.100, 0.61
000:01:04.125,27.02
000:01:04.150,14.89
000:01:04.175,-15.65
000:01:04.200,-16.72
000:01:04.225,-0.99
000:01:04.250, 3.13
000:01:04.275, 8.40
000:01:04.300,-4.27
000:01:04.325,-29.92
000:01:04.350,-29.77
000:01:04.375,-16.03
000:01:04.400,10.23
000:01:04.425,20.46
000:01:04.450,-1.76
000:01:04.475,-9.54
000:01:04.500,13.82
000:01:04.525,27.25
000:01:04.550,17.71
000:01:04.575,14.43
000:01:04.600,24.50
000:01:04.625,13.28
000:01:04.650,-1.07
000:01:04.675,10.76
000:01:04.700,31.83
000:01:04.725,13.05
000:01:04.750,-20.46
000:01:04.775,-8.63
000:01:04.800,21.37
000:01:04.825,22.52
000:01:04.850,18.85
000:01:04.875, 7.48
000:01:04.900, 0.84
000:01:04.925,-10.23
000:01:04.950,-17.25
000:01:04.975, 7.33
000:01:05.000,39.24
000:01:05.025,18.85
000:01:05.050,-10.69
000:01:05.075,-13.36
000:01:05.100,-4.50
000:01:05.125,-6.64
000:01:05.150,-5.65
000:01:05.175, 1.91
000:01:05.200,-3.36
000:01:05.225,-23.44
000:01:05.250,-29.69
000:01:05.275,-16.56
000:01:05.300, 7.63
000:01:05.325, 5.88
000:01:05.350, 2.29
000:01:05.375,-0.46
000:01:05.400, 6.87
000:01:05.425, 3.36
000:01:05.450,-0.92
000:01:05.475,-6.64
000:01:05.500,-4.05
000:01:05.525, 5.04
000:01:05.550,-5.42
000:01:05.575,-20.46
000:01:05.600,-9.01
000:01:05.625, 6.56
000:01:05.650, 5.95
000:01:05.675, 1.07
000:01:05.700,-7.25
000:01:05.725,-2.14
000:01:05.750, 6.56
000:01:05.775, 0.53
000:01:05.800, 3.89
000:01:05.825, 3.21
000:01:05.850,-21.15
000:01:05.875,-45.50
000:01:05.900,-26.26
000:01:05.925, 1.60
000:01:05.950,-1.37
000:01:05.975,-20.00
000:01:06.000,-20.23
000:01:06.025,-7.79
000:01:06.050,-5.34
000:01:06.075,-15.88
000:01:06.100,-8.40
000:01:06.125, 9.16
000:01:06.150,-6.26
000:01:06.175,-40.76
000:01:06.200,-34.20
000:01:06.225,-2.21
000:01:06.250, 6.11
000:01:06.275,-8.09
000:01:06.300,-24.66
000:01:06.325,-27.63
000:01:06.350,-31.60
000:01:06.375,-27.71
000:01:06.400,-14.27
000:01:06.425, 7.40
000:01:06.450, 5.73
000:01:06.475,-11.83
000:01:06.500,-22.60
000:01:06.525, 1.45
000:01:06.550,22.67
000:01:06.575,11.45
000:01:06.600,-8.02
000:01:06.625,-16.95
000:01:06.650,-19.16
000:01:06.675,-1.45
000:01:06.700,12.98
000:01:06.725,16.18
000:01:06.750, 2.37
000:01:06.775,-4.73
000:01:06.800,-4.73
000:01:06.825,21.37
000:01:06.850,27.40
000:01:06.875, 6.34
000:01:06.900,-12.44
000:01:06.925,-10.23
000:01:06.950, 0.00
000:01:06.975, 7.33
000:01:07.000,16.64
000:01:07.025,37.33
000:01:07.050,28.24
000:01:07.075, 8.47
000:01:07.100, 5.73
000:01:07.125,27.71
000:01:07.150,21.76
000:01:07.175,-4.35
000:01:07.200,-11.30
000:01:07.225,15.50
000:01:07.250,22.67
000:01:07.275, 0.15
000:01:07.300,-22.06
000:01:07.325,-11.76
000:01:07.350,-1.91
000:01:07.375,-13.36
000:01:07.400,-16.41
000:01:07.425, 6.64
000:01:07.450,15.27
000:01:07.475, 8.40
000:01:07.500, 0.31
000:01:07.525,12.14
000:01:07.550,10.84
000:01:07.575,-6.87
000:01:07.600,-4.81
000:01:07.625,12.75
000:01:07.650,23.05
000:01:07.675, 3.89
000:01:07.700,-21.53
000:01:07.725,-4.35
000:01:07.750,28.17
000:01:07.775,17.56
000:01:07.800,-11.91
000:01:07.825,-21.45
000:01:07.850, 1.15
000:01:07.875, 3.28
000:01:07.900,-0.53
000:01:07.925, 3.59
000:01:07.950,12.60
000:01:07.975, 0.84
000:01:08.000,-19.24
000:01:08.025,-19.47
000:01:08.050, 0.31
000:01:08.075, 3.89
000:01:08.100,-19.92
000:01:08.125,-29.47
000:01:08.150,-20.69
000:01:08.175,-8.93
000:01:08.200,-3.13
000:01:08.225, 9.47
000:01:08.250, 8.47
000:01:08.275,-8.93
000:01:08.300,-15.80
000:01:08.325, 1.37
000:01:08.350,19.31
000:01:08.375, 6.26
000:01:08.400,-14.12
000:01:08.425,-12.90
000:01:08.450,11.37
000:01:08.475,21.15
000:01:08.500,-5.80
000:01:08.525,-15.19
000:01:08.550, 6.26
000:01:08.575, 4.96
000:01:08.600,-11.91
000:01:08.625,-24.58
000:01:08.650,-14.50
000:01:08.675, 4.58
000:01:08.700,33.28
000:01:08.725,84.81
000:01:08.750,125.50
000:01:08.775,89.69
000:01:08.800,36.41
000:01:08.825,11.37
000:01:08.850, 7.94
000:01:08.875, 2.29
000:01:08.900,60.46
000:01:08.925,141.98
000:01:08.950,151.98
000:01:08.975,94.81
000:01:09.000,24.43
000:01:09.025,-27.79
000:01:09.050,-39.08
000:01:09.075,-40.38
000:01:09.100,-52.29
000:01:09.125,-58.70
000:01:09.150,-56.72
000:01:09.175,-65.42
000:01:09.200,-67.02
000:01:09.225,-53.97
000:01:09.250,-31.37
000:01:09.275,-30.99
000:01:09.300,-41.37
000:01:09.325,-49.77
000:01:09.350,-33.13
000:01:09.375,-13.82
000:01:09.400,-12.75
000:01:09.425,-25.80
000:01:09.450,-24.58
000:01:09.475,-19.47
000:01:09.500,-17.94
000:01:09.525,-14.43
000:01:09.550, 5.88
000:01:09.575,12.14
000:01:09.600, 8.78
000:01:09.625,-12.14
000:01:09.650,-20.15
000:01:09.675,-0.92
000:01:09.700,15.42
000:01:09.725,13.36
000:01:09.750,-3.51
000:01:09.775,-4.05
000:01:09.800, 9.24
000:01:09.825,16.34
000:01:09.850,25.27
000:01:09.875,20.84
000:01:09.900,-2.21
000:01:09.925,-7.94
000:01:09.950,-0.76
000:01:09.975, 7.25
000:01:10.000,-0.69
000:01:10.025,-19.39
000:01:10.050,-9.31
000:01:10.075, 0.23
000:01:10.100,-12.82
000:01:10.125, 1.60
000:01:10.150,18.02
000:01:10.175, 6.18
000:01:10.200,-15.95
000:01:10.225,-13.89
000:01:10.250, 1.53
000:01:10.275,10.46
000:01:10.300, 5.65
000:01:10.325,-3.59
000:01:10.350, 1.45
000:01:10.375, 6.11
000:01:10.400, 0.61
000:01:10.425,-14.35
000:01:10.450,-17.18
000:01:10.475,-13.05
000:01:10.500,-20.53
000:01:10.525,-22.60
000:01:10.550,-17.18
000:01:10.575,-14.05
000:01:10.600,-15.27
000:01:10.625,-10.00
000:01:10.650,-13.28
000:01:10.675,-21.83
000:01:10.700,-11.07
000:01:10.725,-4.43
000:01:10.750,-4.73
000:01:10.775,-9.62
000:01:10.800,-7.48
000:01:10.825,-2.60
000:01:10.850,-3.21
000:01:10.875, 5.04
000:01:10.900,-1.30
000:01:10.925,-16.79
000:01:10.950,-16.72
000:01:10.975, 2.52
000:01:11.000, 7.63
000:01:11.025, 1.45
000:01:11.050,-7.63
000:01:11.075, 4.66
000:01:11.100,10.61
000:01:11.125,-6.64
000:01:11.150,-7.18
000:01:11.175,14.89
000:01:11.200, 9.08
000:01:11.225,-11.68
000:01:11.250,-15.42
000:01:11.275, 4.43
000:01:11.300,20.99
000:01:11.325,10.76
000:01:11.350, 1.76
000:01:11.375, 1.98
000:01:11.400,-4.05
000:01:11.425, 0.99
000:01:11.450,-7.94
000:01:11.475, 4.58
000:01:11.500,22.06
000:01:11.525, 4.50
000:01:11.550,-4.27
000:01:11.575,14.66
000:01:11.600,15.34
000:01:11.625,-1.37
000:01:11.650,-11.07
000:01:11.675,17.71
000:01:11.700,36.03
000:01:11.725, 0.84
000:01:11.750,-32.52
000:01:11.775,-21.98
000:01:11.800, 3.36
000:01:11.825,15.57
000:01:11.850, 0.23
000:01:11.875,-5.57
000:01:11.900,-7.02
000:01:11.925,-16.72
000:01:11.950,-10.53
000:01:11.975, 6.11
000:01:12.000,20.99
000:01:12.025, 4.89
000:01:12.050,-31.30
000:01:12.075,-16.49
000:01:12.100,16.95
000:01:12.125,31.53
000:01:12.150,36.11
000:01:12.175,32.90
000:01:12.200,13.89
000:01:12.225,-11.45
000:01:12.250,-3.13
000:01:12.275,18.32
000:01:12.300,44.43
000:01:12.325,29.62
000:01:12.350,11.98
000:01:12.375,24.89
000:01:12.400,30.76
000:01:12.425,11.91
000:01:12.450,-7.10
000:01:12.475,-2.60
000:01:12.500,20.00
000:01:12.525, 8.47
000:01:12.550,-2.75
000:01:12.575,-4.58
000:01:12.600, 2.44
000:01:12.625,-0.46
000:01:12.650,-2.37
000:01:12.675,-1.45
000:01:12.700, 7.94
000:01:12.725,-1.83
000:01:12.750,-26.64
000:01:12.775,-25.27
000:01:12.800,-3.74
000:01:12.825, 3.66
000:01:12.850,-11.91
000:01:12.875,-28.09
000:01:12.900,-15.11
000:01:12.925,-9.54
000:01:12.950,-8.85
000:01:12.975,-11.68
000:01:13.000,-8.47
000:01:13.025,-8.32
000:01:13.050,-10.92
000:01:13.075,-16.72
000:01:13.100,-8.47
000:01:13.125,-3.89
000:01:13.150,-0.99
000:01:13.175, 1.37
000:01:13.200, 0.92
000:01:13.225,-15.73
000:01:13.250,-17.79
000:01:13.275,-7.40
000:01:13.300,15.88
000:01:13.325,12.67
000:01:13.350,-11.83
000:01:13.375,-20.76
000:01:13.400, 7.71
000:01:13.425,20.38
000:01:13.450, 4.27
000:01:13.475,-22.29
000:01:13.500,-16.87
000:01:13.525,-2.60
000:01:13.550, 4.43
000:01:13.575,-6.49
000:01:13.600, 1.68
000:01:13.625, 4.58
000:01:13.650, 1.68
000:01:13.675,14.96
000:01:13.700, 9.62
000:01:13.725,-2.60
000:01:13.750,-2.60
000:01:13.775,12.67
000:01:13.800,23.74
000:01:13.825,15.73
000:01:13.850,-7.71
000:01:13.875,-9.92
000:01:13.900,15.88
000:01:13.925,30.92
000:01:13.950,24.27
000:01:13.975,-2.82
000:01:14.000,-11.91
000:01:14.025, 2.75
000:01:14.050, 7.79
000:01:14.075, 5.73
000:01:14.100, 8.93
000:01:14.125, 6.49
000:01:14.150,11.53
000:01:14.175,20.00
000:01:14.200,15.34
000:01:14.225, 1.60
000:01:14.250, 1.91
000:01:14.275,14.81
000:01:14.300,25.19
000:01:14.325,12.82
000:01:14.350,-6.87
000:01:14.375,-4.89
000:01:14.400,16.87
000:01:14.425,20.08
000:01:14.450, 5.73
000:01:14.475,-5.80
000:01:14.500,-15.80
000:01:14.525,-12.14
000:01:14.550,-1.30
000:01:14.575,17.40
000:01:14.600,21.37
000:01:14.625,13.97
000:01:14.650,-8.78
000:01:14.675,-29.54
000:01:14.700,-27.63
000:01:14.725,-0.61
000:01:14.750,39.08
000:01:14.775,56.95
000:01:14.800,29.01
000:01:14.825,10.53
000:01:14.850, 6.41
000:01:14.875,-17.25
000:01:14.900,-57.25
000:01:14.925,-79.62
000:01:14.950,-70.99
000:01:14.975,-71.91
000:01:15.000,-78.63
000:01:15.025,-56.64
000:01:15.050,-28.93
000:01:15.075,-10.84
000:01:15.100,-29.69
000:01:15.125,-49.24
000:01:15.150,-43.66
000:01:15.175,-14.58
000:01:15.200, 2.60
000:01:15.225,-2.60
000:01:15.250,-23.97
000:01:15.275,-38.02
000:01:15.300,-38.85
000:01:15.325,-11.53
000:01:15.350,15.57
000:01:15.375, 7.18
000:01:15.400,-1.45
000:01:15.425,-4.58
000:01:15.450,-8.55
000:01:15.475,-15.95
000:01:15.500,-9.31
000:01:15.525,32.98
000:01:15.550,101.68
000:01:15.575,149.62
000:01:15.600,140.15
000:01:15.625,122.75
000:01:15.650,127.94
000:01:15.675,118.70
000:01:15.700,95.04
000:01:15.725,53.28
000:01:15.750,34.89
000:01:15.775,15.73
000:01:15.800,-2.98
000:01:15.825,17.79
000:01:15.850,34.35
000:01:15.875,12.37
000:01:15.900,-18.02
000:01:15.925,-31.15
000:01:15.950,-40.31
000:01:15.975,-56.64
000:01:16.000,-41.76
000:01:16.025,-7.48
000:01:16.050,-5.42
000:01:16.075,-56.56
000:01:16.100,-66.87
000:01:16.125,-36.56
000:01:16.150,10.84
000:01:16.175,30.61
000:01:16.200, 7.40
000:01:16.225,-29.47
000:01:16.250,-41.60
000:01:16.275,-21.07
000:01:16.300,-1.53
000:01:16.325,-2.44
000:01:16.350,-3.28
000:01:16.375,-4.96
000:01:16.400,-2.06
000:01:16.425, 7.40
000:01:16.450,19.01
000:01:16.475, 0.69
000:01:16.500,-24.20
000:01:16.525,-21.53
000:01:16.550,-0.99
000:01:16.575,13.51
000:01:16.600, 7.25
000:01:16.625, 1.98
000:01:16.650, 9.92
000:01:16.675,13.13
000:01:16.700,-5.65
000:01:16.725,-15.73
000:01:16.750, 2.98
000:01:16.775,26.95
000:01:16.800,19.77
000:01:16.825, 3.51
000:01:16.850, 8.55
000:01:16.875,10.08
000:01:16.900, 8.63
000:01:16.925, 1.68
000:01:16.950, 9.69
000:01:16.975,35.88
000:01:17.000,15.57
000:01:17.025,-27.48
000:01:17.050,-25.65
000:01:17.075,-0.15
000:01:17.100, 3.66
000:01:17.125,-11.45
000:01:17.150,-13.44
000:01:17.175,-6.87
000:01:17.200,-31.53
000:01:17.225,-38.78
000:01:17.250,-11.68
000:01:17.275,13.66
000:01:17.300, 2.75
000:01:17.325,-13.36
000:01:17.350,-19.47
000:01:17.375,-7.02
000:01:17.400, 9.01
000:01:17.425,12.14
000:01:17.450,11.22
000:01:17.475, 8.02
000:01:17.500,-16.72
000:01:17.525,-26.03
000:01:17.550,-11.76
000:01:17.575, 6.87
000:01:17.600, 2.29
000:01:17.625,-17.63
000:01:17.650,-31.37
000:01:17.675,-17.56
000:01:17.700,-6.34
000:01:17.725,-10.69
000:01:17.750,-20.46
000:01:17.775,-6.87
000:01:17.800, 2.14
000:01:17.825,-7.48
000:01:17.850,-15.57
000:01:17.875,-5.57
000:01:17.900,-4.66
000:01:17.925,-11.15
000:01:17.950,-24.73
000:01:17.975,-14.50
000:01:18.000,40.61
000:01:18.025,116.49
000:01:18.050,122.44
000:01:18.075,69.85
000:01:18.100,21.30
000:01:18.125,-2.44
000:01:18.150,-18.47
000:01:18.175,-23.51
000:01:18.200,-24.89
000:01:18.225,-22.29
000:01:18.250,-21.37
000:01:18.275,-26.03
000:01:18.300,-33.97
000:01:18.325,-41.37
000:01:18.350,-40.53
000:01:18.375,-28.93
000:01:18.400,-25.73
000:01:18.425,-39.47
000:01:18.450,-47.71
000:01:18.475,-16.72
000:01:18.500,-2.37
000:01:18.525,-21.76
000:01:18.550,-36.64
000:01:18.575,-26.56
000:01:18.600,-27.25
000:01:18.625,-18.70
000:01:18.650, 0.00
000:01:18.675, 8.32
000:01:18.700,-6.56
000:01:18.725,-14.43
000:01:18.750,-13.74
000:01:18.775,-2.98
000:01:18.800,16.56
000:01:18.825,32.82
000:01:18.850,25.95
000:01:18.875, 8.85
000:01:18.900, 7.48
000:01:18.925,12.90
000:01:18.950,15.57
000:01:18.975,25.34
000:01:19.000,56.41
000:01:19.025,58.17
000:01:19.050,45.42
000:01:19.075,55.04
000:01:19.100,47.71
000:01:19.125,21.53
000:01:19.150, 4.50
000:01:19.175,10.23
000:01:19.200,19.54
000:01:19.225,14.50
000:01:19.250,-4.81
000:01:19.275,14.35
000:01:19.300,40.61
000:01:19.325,21.68
000:01:19.350,-10.99
000:01:19.375,-3.21
000:01:19.400, 8.55
000:01:19.425,-1.53
000:01:19.450,-3.97
000:01:19.475,-3.59
000:01:19.500,-4.27
000:01:19.525,-16.64
000:01:19.550,-31.76
000:01:19.575,-16.18
000:01:19.600, 1.15
000:01:19.625,-8.02
000:01:19.650,-23.82
000:01:19.675,-14.20
000:01:19.700,-5.73
000:01:19.725, 1.91
000:01:19.750,-2.29
000:01:19.775,-12.67
000:01:19.800,-2.06
000:01:19.825,-0.08
000:01:19.850,-4.05
000:01:19.875, 1.30
000:01:19.900, 6.18
000:01:19.925, 0.31
000:01:19.950,-5.04
000:01:19.975,-2.90
000:01:20.000, 5.42
000:01:20.025, 1.07
000:01:20.050, 3.51
000:01:20.075,13.97
000:01:20.100, 2.52
000:01:20.125,-8.40
000:01:20.150,-0.38
000:01:20.175,-2.60
000:01:20.200, 6.26
000:01:20.225, 1.22
000:01:20.250,-8.63
000:01:20.275,-12.44
000:01:20.300,-10.46
000:01:20.325,-29.31
000:01:20.350,-27.56
000:01:20.375, 6.41
000:01:20.400,21.15
000:01:20.425,14.81
000:01:20.450,-3.51
000:01:20.475,-9.08
000:01:20.500,10.92
000:01:20.525,31.98
000:01:20.550,40.15
000:01:20.575,14.58
000:01:20.600,-19.24
000:01:20.625,-19.39
000:01:20.650, 2.98
000:01:20.675,19.08
000:01:20.700,28.40
000:01:20.725,18.85
000:01:20.750, 3.82
000:01:20.775,-6.64
000:01:20.800,-4.96
000:01:20.825, 6.79
000:01:20.850,19.31
000:01:20.875,49.24
000:01:20.900,91.22
000:01:20.925,128.02
000:01:20.950,116.34
000:01:20.975,77.94
000:01:21.000,60.84
000:01:21.025,50.23
000:01:21.050, 7.71
000:01:21.075,-37.48
000:01:21.100,-46.03
000:01:21.125,-22.44
000:01:21.150,-31.45
000:01:21.175,-49.16
000:01:21.200,-41.53
000:01:21.225,-25.34
000:01:21.250,-21.37
000:01:21.275,-40.53
000:01:21.300,-55.57
000:01:21.325,-31.37
000:01:21.350,-14.05
000:01:21.375,-14.73
000:01:21.400,-15.88
000:01:21.425, 1.60
000:01:21.450, 3.21
000:01:21.475,-10.53
000:01:21.500, 3.59
000:01:21.525,22.14
000:01:21.550, 0.69
000:01:21.575,-26.18
000:01:21.600,-21.07
000:01:21.625, 3.28
000:01:21.650,16.11
000:01:21.675,14.05
000:01:21.700, 7.86
000:01:21.725, 9.62
000:01:21.750, 2.44
000:01:21.775,-17.94
000:01:21.800,-18.85
000:01:21.825,16.41
000:01:21.850,38.40
000:01:21.875,26.26
000:01:21.900,-6.87
000:01:21.925,-16.79
000:01:21.950,-8.32
000:01:21.975, 5.80
000:01:22.000,20.00
000:01:22.025,30.08
000:01:22.050, 1.91
000:01:22.075,-19.08
000:01:22.100,-14.12
