"TIME"," 1-REF"
000:00:27.275,-11.68
000:00:27.300,19.47
000:00:27.325,20.00
000:00:27.350,-1.98
000:00:27.375,-20.53
000:00:27.400,-18.24
000:00:27.425, 0.46
000:00:27.450,14.96
000:00:27.475,14.58
000:00:27.500, 8.78
000:00:27.525, 4.96
000:00:27.550, 1.45
000:00:27.575, 1.98
000:00:27.600, 5.95
000:00:27.625, 7.71
000:00:27.650,22.67
000:00:27.675,19.01
000:00:27.700, 8.24
000:00:27.725, 2.21
000:00:27.750,-1.45
000:00:27.775, 7.94
000:00:27.800,32.52
000:00:27.825,27.71
000:00:27.850, 6.79
000:00:27.875, 1.83
000:00:27.900,11.15
000:00:27.925,10.08
000:00:27.950,-3.28
000:00:27.975,-4.66
000:00:28.000, 8.85
000:00:28.025,20.53
000:00:28.050,18.63
000:00:28.075, 8.55
000:00:28.100,-2.37
000:00:28.125,20.46
000:00:28.150,40.08
000:00:28.175,26.18
000:00:28.200,15.19
000:00:28.225,12.44
000:00:28.250,-6.34
000:00:28.275, 3.66
000:00:28.300,38.85
000:00:28.325,37.94
000:00:28.350,14.58
000:00:28.375,-14.58
000:00:28.400,-5.04
000:00:28.425, 8.40
000:00:28.450,16.41
000:00:28.475,17.33
000:00:28.500,21.37
000:00:28.525, 8.09
000:00:28.550,-13.13
000:00:28.575,-6.72
000:00:28.600, 8.55
000:00:28.625,12.52
000:00:28.650,11.76
000:00:28.675, 6.87
000:00:28.700,-2.90
000:00:28.725,-27.94
000:00:28.750,-27.25
000:00:28.775, 4.66
000:00:28.800,28.40
000:00:28.825,15.73
000:00:28.850,-12.82
000:00:28.875,-24.58
000:00:28.900,-6.72
000:00:28.925,11.07
000:00:28.950,14.66
000:00:28.975,-8.47
000:00:29.000,-19.47
000:00:29.025,-28.17
000:00:29.050,-11.15
000:00:29.075,-6.87
000:00:29.100,-2.75
000:00:29.125, 3.82
000:00:29.150, 8.40
000:00:29.175,-1.91
000:00:29.200,-2.75
000:00:29.225,-0.31
000:00:29.250,-8.24
000:00:29.275,-13.59
000:00:29.300,-2.14
000:00:29.325, 4.81
000:00:29.350,-12.90
000:00:29.375,-27.48
000:00:29.400,-3.82
000:00:29.425,13.28
000:00:29.450, 5.11
000:00:29.475,-11.53
000:00:29.500,-13.74
000:00:29.525,-2.44
000:00:29.550,-23.05
000:00:29.575,-43.82
000:00:29.600,-15.57
000:00:29.625,26.72
000:00:29.650,27.40
000:00:29.675, 4.50
000:00:29.700,-10.69
000:00:29.725,-5.34
000:00:29.750, 0.76
000:00:29.775,-2.82
000:00:29.800, 3.74
000:00:29.825, 7.63
000:00:29.850,-11.83
000:00:29.875,-23.82
000:00:29.900,-6.56
000:00:29.925,11.91
000:00:29.950, 3.66
000:00:29.975,-1.91
000:00:30.000,-4.96
000:00:30.025,-2.37
000:00:30.050,-4.58
000:00:30.075, 0.61
000:00:30.100,13.36
000:00:30.125, 1.91
000:00:30.150,-24.96
000:00:30.175,-31.22
000:00:30.200,-4.27
000:00:30.225,22.29
000:00:30.250,-6.95
000:00:30.275,-38.70
000:00:30.300,-34.73
000:00:30.325,-4.81
000:00:30.350,11.83
000:00:30.375,-5.04
000:00:30.400,-16.87
000:00:30.425, 2.29
000:00:30.450,19.69
000:00:30.475,14.89
000:00:30.500,-0.84
000:00:30.525, 4.12
000:00:30.550,13.51
000:00:30.575,11.91
000:00:30.600,10.46
000:00:30.625, 1.30
000:00:30.650,-3.89
000:00:30.675,-0.31
000:00:30.700,-5.73
000:00:30.725,-9.77
000:00:30.750,-7.79
000:00:30.775,-3.44
000:00:30.800,-14.05
000:00:30.825,-17.33
000:00:30.850,-24.27
000:00:30.875,-10.61
000:00:30.900, 5.73
000:00:30.925,11.15
000:00:30.950,-8.85
000:00:30.975,-13.97
000:00:31.000,-24.73
000:00:31.025,-8.24
000:00:31.050,14.05
000:00:31.075,11.76
000:00:31.100,-29.24
000:00:31.125,-44.96
000:00:31.150,-21.60
000:00:31.175,-2.75
000:00:31.200, 6.72
000:00:31.225, 1.07
000:00:31.250,-19.62
000:00:31.275,-18.02
000:00:31.300,13.97
000:00:31.325,30.92
000:00:31.350,21.22
000:00:31.375, 4.89
000:00:31.400,-2.75
000:00:31.425,12.37
000:00:31.450,16.72
000:00:31.475, 1.68
000:00:31.500,-4.89
000:00:31.525,-6.95
000:00:31.550,-3.36
000:00:31.575, 6.18
000:00:31.600, 2.60
000:00:31.625,-17.94
000:00:31.650,-14.20
000:00:31.675,-0.15
000:00:31.700, 7.79
000:00:31.725,-4.50
000:00:31.750,-16.64
000:00:31.775,-10.99
000:00:31.800,-7.33
000:00:31.825,-4.50
000:00:31.850, 1.98
000:00:31.875,-7.10
000:00:31.900,-22.37
000:00:31.925,-21.68
000:00:31.950,-12.98
000:00:31.975,-11.15
000:00:32.000,-9.24
000:00:32.025,-14.89
000:00:32.050,-18.70
000:00:32.075,-18.85
000:00:32.100,-0.08
000:00:32.125,11.15
000:00:32.150,11.45
000:00:32.175,19.01
000:00:32.200, 9.47
000:00:32.225,21.37
000:00:32.250,97.56
000:00:32.275,150.69
000:00:32.300,123.36
000:00:32.325,70.31
000:00:32.350,30.38
000:00:32.375,15.04
000:00:32.400,11.53
000:00:32.425,-1.30
000:00:32.450,-13.89
000:00:32.475,-25.95
000:00:32.500,-47.10
000:00:32.525,-50.76
000:00:32.550,-32.75
000:00:32.575,-10.31
000:00:32.600,-19.01
000:00:32.625,-42.06
000:00:32.650,-31.45
000:00:32.675,-28.55
000:00:32.700,-36.18
000:00:32.725,-20.76
000:00:32.750, 2.21
000:00:32.775, 1.60
000:00:32.800,-26.72
000:00:32.825,-29.92
000:00:32.850,-18.17
000:00:32.875,-1.37
000:00:32.900, 6.64
000:00:32.925, 0.46
000:00:32.950,-12.37
000:00:32.975,-20.00
000:00:33.000,-5.27
000:00:33.025,18.09
000:00:33.050,17.86
000:00:33.075, 1.53
000:00:33.100,-11.76
000:00:33.125,-12.06
000:00:33.150,16.34
000:00:33.175,29.39
000:00:33.200, 7.71
000:00:33.225,-12.52
000:00:33.250,-20.69
000:00:33.275,-9.69
000:00:33.300, 9.39
000:00:33.325,13.74
000:00:33.350, 8.93
000:00:33.375, 1.98
000:00:33.400, 3.59
000:00:33.425,-2.44
000:00:33.450,-11.91
000:00:33.475,-0.46
000:00:33.500, 5.04
000:00:33.525,-5.80
000:00:33.550,-17.33
000:00:33.575,-10.53
000:00:33.600,-2.60
000:00:33.625,-7.40
000:00:33.650,-18.47
000:00:33.675, 3.28
000:00:33.700,24.50
000:00:33.725,10.69
000:00:33.750,-23.36
000:00:33.775,-19.08
000:00:33.800,13.05
000:00:33.825,15.04
000:00:33.850,-2.52
000:00:33.875,-5.88
000:00:33.900,-15.27
000:00:33.925,-26.87
000:00:33.950,-22.21
000:00:33.975,14.89
000:00:34.000,47.40
000:00:34.025,26.64
000:00:34.050,-23.59
000:00:34.075,-20.31
000:00:34.100, 8.85
000:00:34.125, 9.77
000:00:34.150,-9.62
000:00:34.175, 2.37
000:00:34.200, 6.49
000:00:34.225,-10.08
000:00:34.250,-16.03
000:00:34.275, 3.97
000:00:34.300,10.61
000:00:34.325,10.84
000:00:34.350,-0.84
000:00:34.375,-7.63
000:00:34.400,-10.53
000:00:34.425,-17.63
000:00:34.450, 0.46
000:00:34.475,39.85
000:00:34.500,38.40
000:00:34.525,-4.20
000:00:34.550,-21.76
000:00:34.575, 3.97
000:00:34.600,23.36
000:00:34.625,20.92
000:00:34.650, 4.35
000:00:34.675, 3.28
000:00:34.700, 4.27
000:00:34.725,14.81
000:00:34.750, 4.43
000:00:34.775,-2.44
000:00:34.800, 5.95
000:00:34.825,-1.07
000:00:34.850,-18.32
000:00:34.875,-18.02
000:00:34.900,-10.23
000:00:34.925,-13.21
000:00:34.950,-22.60
000:00:34.975,-7.86
000:00:35.000, 9.08
000:00:35.025,-2.75
000:00:35.050,-15.80
000:00:35.075,-16.72
000:00:35.100,-7.40
000:00:35.125,-3.74
000:00:35.150,-12.82
000:00:35.175,-10.23
000:00:35.200, 5.42
000:00:35.225, 4.89
000:00:35.250,-5.11
000:00:35.275,-2.67
000:00:35.300,20.99
000:00:35.325,18.24
000:00:35.350,-3.36
000:00:35.375, 1.22
000:00:35.400,11.60
000:00:35.425, 1.83
000:00:35.450,-1.22
000:00:35.475, 4.43
000:00:35.500, 3.21
000:00:35.525,-10.53
000:00:35.550,-8.32
000:00:35.575,11.91
000:00:35.600,10.69
000:00:35.625, 2.52
000:00:35.650,-7.02
000:00:35.675,-7.63
000:00:35.700,10.08
000:00:35.725,11.22
000:00:35.750, 4.96
000:00:35.775,-2.21
000:00:35.800,10.61
000:00:35.825,-7.79
000:00:35.850,-13.82
000:00:35.875,10.99
000:00:35.900,22.60
000:00:35.925,-2.06
000:00:35.950,-21.83
000:00:35.975,-8.47
000:00:36.000,17.18
000:00:36.025,22.60
000:00:36.050, 0.84
000:00:36.075,-13.97
000:00:36.100,-9.92
000:00:36.125, 0.00
000:00:36.150, 5.19
000:00:36.175, 0.61
000:00:36.200, 2.82
000:00:36.225, 7.25
000:00:36.250, 2.98
000:00:36.275,-0.31
000:00:36.300, 0.46
000:00:36.325, 8.63
000:00:36.350,17.02
000:00:36.375, 6.87
000:00:36.400, 6.11
000:00:36.425,15.80
000:00:36.450,18.85
000:00:36.475,21.83
000:00:36.500,13.82
000:00:36.525, 1.22
000:00:36.550,-0.84
000:00:36.575, 5.50
000:00:36.600, 3.05
000:00:36.625,-5.11
000:00:36.650,-15.57
000:00:36.675,-13.82
000:00:36.700, 5.42
000:00:36.725, 7.33
000:00:36.750,-5.80
000:00:36.775,-4.27
000:00:36.800,-7.56
000:00:36.825,13.51
000:00:36.850,23.13
000:00:36.875,-5.04
000:00:36.900,-13.82
000:00:36.925,16.26
000:00:36.950,35.11
000:00:36.975,33.21
000:00:37.000,20.53
000:00:37.025,16.72
000:00:37.050,16.26
000:00:37.075, 7.79
000:00:37.100,10.69
000:00:37.125,24.50
000:00:37.150,20.53
000:00:37.175,12.67
000:00:37.200,-6.41
000:00:37.225,-25.57
000:00:37.250,-9.77
000:00:37.275,20.00
000:00:37.300,20.99
000:00:37.325, 1.91
000:00:37.350,-15.50
000:00:37.375,-18.78
000:00:37.400, 4.12
000:00:37.425,25.65
000:00:37.450,16.87
000:00:37.475,10.23
000:00:37.500,11.83
000:00:37.525, 6.41
000:00:37.550,-1.83
000:00:37.575,-10.38
000:00:37.600,-13.89
000:00:37.625,-0.61
000:00:37.650,19.16
000:00:37.675,17.18
000:00:37.700, 3.05
000:00:37.725, 1.30
000:00:37.750,15.80
000:00:37.775,30.92
000:00:37.800,25.34
000:00:37.825,10.08
000:00:37.850,-13.82
000:00:37.875,-16.03
000:00:37.900,-6.41
000:00:37.925, 7.79
000:00:37.950, 7.86
000:00:37.975,-3.59
000:00:38.000,-19.77
000:00:38.025,-20.46
000:00:38.050,-5.42
000:00:38.075, 2.90
000:00:38.100,-11.30
000:00:38.125,-28.70
000:00:38.150,-29.01
000:00:38.175,-20.53
000:00:38.200,-32.29
000:00:38.225,-16.03
000:00:38.250, 5.80
000:00:38.275,12.29
000:00:38.300, 4.35
000:00:38.325,-2.52
000:00:38.350,-1.83
000:00:38.375, 4.96
000:00:38.400, 6.95
000:00:38.425,-9.77
000:00:38.450,-1.22
000:00:38.475, 6.64
000:00:38.500,-0.84
000:00:38.525,-3.97
000:00:38.550, 8.02
000:00:38.575, 9.85
000:00:38.600,-3.89
000:00:38.625,-3.13
000:00:38.650, 5.50
000:00:38.675,15.19
000:00:38.700, 9.16
000:00:38.725,-7.10
000:00:38.750,-8.55
000:00:38.775,-1.83
000:00:38.800, 1.45
000:00:38.825, 7.48
000:00:38.850,17.48
000:00:38.875,-3.89
000:00:38.900,-19.31
000:00:38.925,-9.08
000:00:38.950, 6.64
000:00:38.975,-2.60
000:00:39.000,-21.07
000:00:39.025,-15.42
000:00:39.050,-5.50
000:00:39.075,-5.34
000:00:39.100,-20.84
000:00:39.125,-20.23
000:00:39.150,14.89
000:00:39.175,27.10
000:00:39.200, 3.13
000:00:39.225,-19.69
000:00:39.250,-21.98
000:00:39.275,-11.83
000:00:39.300,-13.44
000:00:39.325,-9.77
000:00:39.350,-2.06
000:00:39.375, 4.66
000:00:39.400,-6.18
000:00:39.425,-8.63
000:00:39.450, 6.26
000:00:39.475,16.64
000:00:39.500,-5.34
000:00:39.525,-15.88
000:00:39.550, 4.43
000:00:39.575,16.87
000:00:39.600,-4.50
000:00:39.625,-27.02
000:00:39.650,-15.88
000:00:39.675,-4.43
000:00:39.700,-9.24
000:00:39.725,-16.49
000:00:39.750,-15.19
000:00:39.775,-19.16
000:00:39.800,-12.82
000:00:39.825,-5.57
000:00:39.850, 3.21
000:00:39.875,10.53
000:00:39.900,-3.21
000:00:39.925,-5.11
000:00:39.950,11.30
000:00:39.975, 4.96
000:00:40.000,-5.11
000:00:40.025,-17.18
000:00:40.050,-19.47
000:00:40.075,-16.87
000:00:40.100,-26.11
000:00:40.125,-23.51
000:00:40.150,-7.33
000:00:40.175,-5.73
000:00:40.200,-20.15
000:00:40.225,-38.02
000:00:40.250,-35.88
000:00:40.275, 0.61
000:00:40.300,16.95
000:00:40.325, 8.63
000:00:40.350,-10.15
000:00:40.375,-16.95
000:00:40.400,-9.92
000:00:40.425, 0.92
000:00:40.450,13.82
000:00:40.475,22.37
000:00:40.500, 4.43
000:00:40.525,-13.13
000:00:40.550,-0.31
000:00:40.575, 5.11
000:00:40.600,-8.02
000:00:40.625,-23.66
000:00:40.650,-18.93
000:00:40.675, 8.40
000:00:40.700,12.67
000:00:40.725,-16.18
000:00:40.750,-16.87
000:00:40.775,11.83
000:00:40.800, 9.85
000:00:40.825,-18.47
000:00:40.850,-33.28
000:00:40.875,-10.99
000:00:40.900,12.06
000:00:40.925, 8.32
000:00:40.950,-16.79
000:00:40.975,-8.09
000:00:41.000, 0.15
000:00:41.025,-2.75
000:00:41.050, 2.37
000:00:41.075, 2.67
000:00:41.100,-5.19
000:00:41.125,-2.52
000:00:41.150,-5.34
000:00:41.175, 0.69
000:00:41.200, 1.91
000:00:41.225,-0.46
000:00:41.250,-3.89
000:00:41.275, 8.24
000:00:41.300,35.50
000:00:41.325,50.84
000:00:41.350,19.31
000:00:41.375,-6.49
000:00:41.400,-13.89
000:00:41.425,-23.82
000:00:41.450,-34.73
000:00:41.475,-24.66
000:00:41.500,-15.11
000:00:41.525,-19.54
000:00:41.550,-31.22
000:00:41.575,-30.76
000:00:41.600,-32.60
000:00:41.625,-53.59
000:00:41.650,-62.75
000:00:41.675,-59.92
000:00:41.700,-63.66
000:00:41.725,-69.92
000:00:41.750,-60.23
000:00:41.775,-26.41
000:00:41.800,-17.40
000:00:41.825,-29.77
000:00:41.850,-35.11
000:00:41.875,-16.56
000:00:41.900,-8.85
000:00:41.925,-6.72
000:00:41.950,-3.44
000:00:41.975, 2.60
000:00:42.000,-7.48
000:00:42.025,-14.43
000:00:42.050,-12.98
000:00:42.075,12.29
000:00:42.100,21.76
000:00:42.125, 7.56
000:00:42.150,-3.82
000:00:42.175,-2.98
000:00:42.200,-3.97
000:00:42.225, 3.74
000:00:42.250, 2.60
000:00:42.275,13.28
000:00:42.300,20.31
000:00:42.325,-4.12
000:00:42.350,-7.10
000:00:42.375,15.50
000:00:42.400,29.77
000:00:42.425,20.31
000:00:42.450, 4.43
000:00:42.475, 3.82
000:00:42.500,15.95
000:00:42.525, 9.54
000:00:42.550,-4.27
000:00:42.575, 8.93
000:00:42.600,24.96
000:00:42.625,10.53
000:00:42.650,-8.85
000:00:42.675,13.13
000:00:42.700,82.52
000:00:42.725,165.34
000:00:42.750,164.05
000:00:42.775,111.22
000:00:42.800,84.96
000:00:42.825,64.50
000:00:42.850,46.72
000:00:42.875,27.56
000:00:42.900,13.66
000:00:42.925,-8.93
000:00:42.950,-31.30
000:00:42.975,-27.94
000:00:43.000,-11.45
000:00:43.025,-24.81
000:00:43.050,-37.86
000:00:43.075,-27.40
000:00:43.100,-12.98
000:00:43.125,-21.76
000:00:43.150,-15.04
000:00:43.175, 0.99
000:00:43.200,-4.73
000:00:43.225,-28.63
000:00:43.250,-26.49
000:00:43.275,-9.08
000:00:43.300,32.60
000:00:43.325,82.44
000:00:43.350,88.32
000:00:43.375,69.69
000:00:43.400,68.40
000:00:43.425,51.45
000:00:43.450,30.15
000:00:43.475, 6.56
000:00:43.500,-13.66
000:00:43.525,-13.89
000:00:43.550,-9.24
000:00:43.575, 0.00
000:00:43.600,-9.31
000:00:43.625,-24.05
000:00:43.650,-26.49
000:00:43.675,-21.45
000:00:43.700,-2.44
000:00:43.725,-3.44
000:00:43.750,-25.73
000:00:43.775,-24.50
000:00:43.800, 0.84
000:00:43.825, 7.63
000:00:43.850,-4.50
000:00:43.875,-30.76
000:00:43.900,-35.19
000:00:43.925,-1.53
000:00:43.950, 7.40
000:00:43.975,-11.98
000:00:44.000,-21.83
000:00:44.025,-11.83
000:00:44.050,-12.98
000:00:44.075,-14.50
000:00:44.100,-17.63
000:00:44.125,-18.09
000:00:44.150,-16.95
000:00:44.175,-8.78
000:00:44.200,-7.79
000:00:44.225,-9.54
000:00:44.250,-9.92
000:00:44.275,-8.63
000:00:44.300,-3.59
000:00:44.325, 7.86
000:00:44.350, 2.98
000:00:44.375,-0.15
000:00:44.400,10.38
000:00:44.425,17.71
000:00:44.450, 0.99
000:00:44.475,-20.69
000:00:44.500,-8.17
000:00:44.525,21.53
000:00:44.550,23.51
000:00:44.575, 1.60
000:00:44.600, 0.08
000:00:44.625,22.52
000:00:44.650,26.18
000:00:44.675, 0.23
000:00:44.700,-19.54
000:00:44.725, 0.08
000:00:44.750,13.28
000:00:44.775,16.87
000:00:44.800,10.92
000:00:44.825,-2.14
000:00:44.850,-20.46
000:00:44.875,-7.71
000:00:44.900,16.41
000:00:44.925,24.05
000:00:44.950,16.87
000:00:44.975,-15.11
000:00:45.000,-32.52
000:00:45.025, 2.60
000:00:45.050,14.73
000:00:45.075, 6.79
000:00:45.100, 4.58
000:00:45.125,-7.86
000:00:45.150, 0.46
000:00:45.175, 4.20
000:00:45.200,-17.25
000:00:45.225,-9.54
000:00:45.250, 3.51
000:00:45.275,-0.69
000:00:45.300, 4.50
000:00:45.325, 7.86
000:00:45.350, 6.79
000:00:45.375, 6.41
000:00:45.400,-15.04
000:00:45.425,-15.04
000:00:45.450, 4.43
000:00:45.475, 5.65
000:00:45.500,-6.72
000:00:45.525,11.98
000:00:45.550,17.56
000:00:45.575,-3.13
000:00:45.600, 4.58
000:00:45.625,34.66
000:00:45.650,43.28
000:00:45.675,10.84
000:00:45.700,-22.75
000:00:45.725, 0.31
000:00:45.750,29.47
000:00:45.775,18.70
000:00:45.800, 7.79
000:00:45.825,12.37
000:00:45.850,12.29
000:00:45.875, 9.31
000:00:45.900,24.58
000:00:45.925,36.72
000:00:45.950,21.07
000:00:45.975, 1.22
000:00:46.000, 9.01
000:00:46.025,17.25
000:00:46.050,11.07
000:00:46.075, 4.66
000:00:46.100,14.50
000:00:46.125,25.65
000:00:46.150,12.67
000:00:46.175, 5.50
000:00:46.200,10.92
000:00:46.225,15.04
000:00:46.250, 6.34
000:00:46.275,-2.60
000:00:46.300, 5.19
000:00:46.325, 9.31
000:00:46.350,-8.70
000:00:46.375,-11.30
000:00:46.400,-1.98
000:00:46.425,-3.74
000:00:46.450, 1.60
000:00:46.475,-3.21
000:00:46.500,-11.15
000:00:46.525,-20.46
000:00:46.550,12.06
000:00:46.575,28.78
000:00:46.600, 3.28
000:00:46.625,-26.26
000:00:46.650,-4.20
000:00:46.675,27.10
000:00:46.700,22.14
000:00:46.725,-5.50
000:00:46.750,-3.13
000:00:46.775,12.14
000:00:46.800, 9.92
000:00:46.825,-3.59
000:00:46.850,12.37
000:00:46.875,11.98
000:00:46.900,-11.45
000:00:46.925,-15.11
000:00:46.950,-0.76
000:00:46.975, 5.42
000:00:47.000,-0.84
000:00:47.025,-8.40
000:00:47.050, 1.22
000:00:47.075,-1.83
000:00:47.100,-8.70
000:00:47.125,-12.82
000:00:47.150,-8.24
000:00:47.175,-20.61
000:00:47.200,-12.14
000:00:47.225,10.69
000:00:47.250,15.50
000:00:47.275,-9.47
000:00:47.300,-21.45
000:00:47.325,-18.09
000:00:47.350,-3.44
000:00:47.375,-7.33
000:00:47.400,-47.71
000:00:47.425,-64.73
000:00:47.450,-46.11
000:00:47.475,-34.89
000:00:47.500,-31.60
000:00:47.525,-33.66
000:00:47.550,-36.56
000:00:47.575,-20.69
000:00:47.600,-8.47
000:00:47.625,-24.96
000:00:47.650,-40.31
000:00:47.675,-41.91
000:00:47.700,-32.82
000:00:47.725,-28.17
000:00:47.750,-31.53
000:00:47.775,-26.34
000:00:47.800,-20.08
000:00:47.825,-16.56
000:00:47.850,-21.22
000:00:47.875,-16.56
000:00:47.900,-15.73
000:00:47.925,-17.18
000:00:47.950,-16.56
000:00:47.975,-4.58
000:00:48.000, 5.57
000:00:48.025,-1.91
000:00:48.050,-7.40
000:00:48.075, 1.60
000:00:48.100, 5.73
000:00:48.125,-3.89
000:00:48.150,-8.70
000:00:48.175, 6.11
000:00:48.200,15.27
000:00:48.225,10.99
000:00:48.250,-1.68
000:00:48.275,-5.80
000:00:48.300, 7.79
000:00:48.325,34.66
000:00:48.350,105.34
000:00:48.375,169.08
000:00:48.400,180.08
000:00:48.425,165.34
000:00:48.450,142.44
000:00:48.475,105.57
000:00:48.500,62.67
000:00:48.525,44.43
000:00:48.550,28.55
000:00:48.575,11.98
000:00:48.600,-17.71
000:00:48.625,-38.85
000:00:48.650,-25.34
000:00:48.675,-9.54
000:00:48.700,-24.81
000:00:48.725,-43.21
000:00:48.750,-39.01
000:00:48.775,-14.12
000:00:48.800,-8.17
000:00:48.825,-27.48
000:00:48.850,-44.27
000:00:48.875,-30.84
000:00:48.900,-26.26
000:00:48.925,-26.87
000:00:48.950,-27.10
000:00:48.975,-13.97
000:00:49.000,-7.79
000:00:49.025,-23.97
000:00:49.050,-32.37
000:00:49.075,-6.34
000:00:49.100, 4.12
000:00:49.125,-8.47
000:00:49.150,-19.92
000:00:49.175,-5.42
000:00:49.200,11.53
000:00:49.225, 6.18
000:00:49.250,-25.11
000:00:49.275,-24.66
000:00:49.300,-2.82
000:00:49.325, 0.69
000:00:49.350,-13.21
000:00:49.375,-35.34
000:00:49.400,-24.27
000:00:49.425, 3.97
000:00:49.450, 7.79
000:00:49.475,-14.50
000:00:49.500,-30.69
000:00:49.525,-22.98
000:00:49.550,-1.15
000:00:49.575, 0.61
000:00:49.600, 4.35
000:00:49.625,-12.37
000:00:49.650,-27.86
000:00:49.675,-16.11
000:00:49.700,12.60
000:00:49.725,11.83
000:00:49.750,-18.78
000:00:49.775,-33.21
000:00:49.800,-0.08
000:00:49.825,28.32
000:00:49.850, 8.02
000:00:49.875,-19.08
000:00:49.900,-3.89
000:00:49.925,10.53
000:00:49.950, 8.02
000:00:49.975, 0.61
000:00:50.000, 1.60
000:00:50.025, 2.75
000:00:50.050, 8.40
000:00:50.075, 7.25
000:00:50.100,-2.44
000:00:50.125,-19.92
000:00:50.150,-9.08
000:00:50.175, 5.88
000:00:50.200,10.84
000:00:50.225, 8.02
000:00:50.250, 9.08
000:00:50.275,11.83
000:00:50.300,18.93
000:00:50.325, 8.55
000:00:50.350,-9.01
000:00:50.375,-15.50
000:00:50.400,-3.66
000:00:50.425, 9.31
000:00:50.450,16.03
000:00:50.475,-2.06
000:00:50.500,-16.79
000:00:50.525,-15.04
000:00:50.550,-6.26
000:00:50.575,-11.45
000:00:50.600,-8.02
000:00:50.625,-7.25
000:00:50.650, 0.31
000:00:50.675, 6.56
000:00:50.700,15.57
000:00:50.725,10.61
000:00:50.750, 1.91
000:00:50.775,-10.38
000:00:50.800,-3.36
000:00:50.825,18.24
000:00:50.850,10.99
000:00:50.875, 7.63
000:00:50.900, 0.15
000:00:50.925, 6.56
000:00:50.950,11.60
000:00:50.975,-2.29
000:00:51.000,-2.06
000:00:51.025, 9.01
000:00:51.050, 0.84
000:00:51.075,-11.98
000:00:51.100,-2.44
000:00:51.125, 8.85
000:00:51.150, 1.98
000:00:51.175,-10.84
000:00:51.200, 9.24
000:00:51.225,28.47
000:00:51.250, 7.33
000:00:51.275,-6.79
000:00:51.300, 5.19
000:00:51.325,15.57
000:00:51.350, 1.22
000:00:51.375,-16.26
000:00:51.400,-12.44
000:00:51.425,15.88
000:00:51.450, 9.54
000:00:51.475,-4.73
000:00:51.500, 4.89
000:00:51.525, 9.24
000:00:51.550, 4.50
000:00:51.575,-6.95
000:00:51.600,-8.09
000:00:51.625, 3.89
000:00:51.650, 1.30
000:00:51.675,-4.12
000:00:51.700, 7.48
000:00:51.725, 2.67
000:00:51.750,-11.98
000:00:51.775,-16.41
000:00:51.800, 9.08
000:00:51.825,25.57
000:00:51.850, 9.85
000:00:51.875,-9.85
000:00:51.900,-13.82
000:00:51.925,10.46
000:00:51.950,12.14
000:00:51.975, 2.67
000:00:52.000, 8.55
000:00:52.025,22.06
000:00:52.050,19.08
000:00:52.075, 0.38
000:00:52.100,-1.60
000:00:52.125, 8.78
000:00:52.150,-6.26
000:00:52.175,-16.95
000:00:52.200,-3.28
000:00:52.225,23.59
000:00:52.250, 4.89
000:00:52.275,-15.65
000:00:52.300,-11.37
000:00:52.325, 8.32
000:00:52.350,-1.91
000:00:52.375,-21.76
000:00:52.400,-18.40
000:00:52.425, 2.14
000:00:52.450, 4.27
000:00:52.475,-16.79
000:00:52.500,-14.27
000:00:52.525,-4.20
000:00:52.550,-15.04
000:00:52.575,-15.95
000:00:52.600,-5.57
000:00:52.625,10.23
000:00:52.650, 0.00
000:00:52.675,-12.82
000:00:52.700,-21.45
000:00:52.725, 3.36
000:00:52.750, 7.56
000:00:52.775,-3.05
000:00:52.800,-0.61
000:00:52.825, 0.84
000:00:52.850, 5.11
000:00:52.875,-7.02
000:00:52.900,-11.37
000:00:52.925,-7.02
000:00:52.950,-0.15
000:00:52.975,-6.18
000:00:53.000,-24.05
000:00:53.025,-15.27
000:00:53.050,14.58
000:00:53.075, 7.40
000:00:53.100,-23.05
000:00:53.125,-21.91
000:00:53.150, 6.34
000:00:53.175,14.05
000:00:53.200,-0.84
000:00:53.225,-1.15
000:00:53.250,20.15
000:00:53.275,18.93
000:00:53.300,-5.73
000:00:53.325,-4.20
000:00:53.350,12.90
000:00:53.375,12.75
000:00:53.400,-8.63
000:00:53.425,-11.83
000:00:53.450, 9.01
000:00:53.475,11.15
000:00:53.500,-4.73
000:00:53.525,-2.98
000:00:53.550, 7.94
000:00:53.575,-4.50
000:00:53.600,-13.89
000:00:53.625,-1.45
000:00:53.650,11.60
000:00:53.675, 0.08
000:00:53.700,-16.18
000:00:53.725,-8.63
000:00:53.750,10.92
000:00:53.775, 9.16
000:00:53.800, 0.23
000:00:53.825,-0.76
000:00:53.850,10.15
000:00:53.875,-0.23
000:00:53.900,-4.96
000:00:53.925,-0.92
000:00:53.950,10.92
000:00:53.975,-2.90
000:00:54.000,-10.69
000:00:54.025, 2.37
000:00:54.050,17.86
000:00:54.075, 4.81
000:00:54.100,-13.05
000:00:54.125,-17.71
000:00:54.150,-0.61
000:00:54.175, 3.36
000:00:54.200,-4.43
000:00:54.225,-14.50
000:00:54.250,-5.95
000:00:54.275, 3.74
000:00:54.300,-6.56
000:00:54.325,-16.79
000:00:54.350,-1.07
000:00:54.375,-1.30
000:00:54.400,-3.13
000:00:54.425,-9.54
000:00:54.450,-2.60
000:00:54.475, 0.61
000:00:54.500,-9.77
000:00:54.525,-21.15
000:00:54.550,-14.27
000:00:54.575, 3.05
000:00:54.600,10.38
000:00:54.625, 1.30
