"TIME"," 1-REF"
000:00:55.000,-31.22
000:00:55.025,-29.47
000:00:55.050,-34.73
000:00:55.075,-24.43
000:00:55.100,-10.38
000:00:55.125,-0.84
000:00:55.150,-2.60
000:00:55.175,-19.62
000:00:55.200,-27.86
000:00:55.225,-14.05
000:00:55.250,-15.11
000:00:55.275,-15.80
000:00:55.300, 3.74
000:00:55.325,12.29
000:00:55.350,-3.13
000:00:55.375,-5.11
000:00:55.400,-7.02
000:00:55.425, 1.76
000:00:55.450,-1.30
000:00:55.475, 3.28
000:00:55.500,13.59
000:00:55.525,11.98
000:00:55.550,-2.60
000:00:55.575,-2.14
000:00:55.600, 4.05
000:00:55.625,-4.27
000:00:55.650,-26.34
000:00:55.675,-23.21
000:00:55.700,-6.18
000:00:55.725,-1.30
000:00:55.750,-12.14
000:00:55.775,-15.57
000:00:55.800,-2.06
000:00:55.825, 6.72
000:00:55.850, 2.52
000:00:55.875, 0.84
000:00:55.900,-2.29
000:00:55.925,-2.21
000:00:55.950, 2.21
000:00:55.975,-0.61
000:00:56.000,-16.87
000:00:56.025,-22.90
000:00:56.050,-17.02
000:00:56.075,-10.08
000:00:56.100,-8.63
000:00:56.125,-6.56
000:00:56.150,-5.19
000:00:56.175, 1.98
000:00:56.200, 5.50
000:00:56.225,-4.73
000:00:56.250,-7.79
000:00:56.275, 1.07
000:00:56.300,14.73
000:00:56.325,11.30
000:00:56.350,-4.12
000:00:56.375,-7.40
000:00:56.400,-3.36
000:00:56.425, 2.52
000:00:56.450,-5.57
000:00:56.475,-4.12
000:00:56.500,19.92
000:00:56.525,35.95
000:00:56.550,28.02
000:00:56.575,17.10
000:00:56.600,18.24
000:00:56.625,15.80
000:00:56.650,12.98
000:00:56.675, 8.09
000:00:56.700, 8.70
000:00:56.725,-3.44
000:00:56.750,-7.71
000:00:56.775, 3.89
000:00:56.800, 5.65
000:00:56.825,-2.75
000:00:56.850,-7.25
000:00:56.875,-7.86
000:00:56.900,-2.82
000:00:56.925,-19.62
000:00:56.950,-23.89
000:00:56.975,-1.91
000:00:57.000, 7.18
000:00:57.025,-4.81
000:00:57.050,-10.46
000:00:57.075,-13.74
000:00:57.100,-4.20
000:00:57.125,-7.25
000:00:57.150,-15.34
000:00:57.175,-6.64
000:00:57.200, 7.63
000:00:57.225, 4.96
000:00:57.250,-12.37
000:00:57.275,-16.03
000:00:57.300,-6.34
000:00:57.325, 6.18
000:00:57.350, 4.81
000:00:57.375,-14.05
000:00:57.400,-22.21
000:00:57.425,-14.66
000:00:57.450,-8.70
000:00:57.475,-6.41
000:00:57.500,-1.53
000:00:57.525,-17.48
000:00:57.550,-39.31
000:00:57.575,-54.27
000:00:57.600,-54.05
000:00:57.625,-62.21
000:00:57.650,-80.76
000:00:57.675,-81.60
000:00:57.700,-46.87
000:00:57.725,-28.47
000:00:57.750,-34.81
000:00:57.775,-42.14
000:00:57.800,-43.59
000:00:57.825,-37.71
000:00:57.850,-24.96
000:00:57.875,12.29
000:00:57.900,124.81
000:00:57.925,181.83
000:00:57.950,160.23
000:00:57.975,118.40
000:00:58.000,93.21
000:00:58.025,64.50
000:00:58.050,29.39
000:00:58.075, 7.48
000:00:58.100, 0.92
000:00:58.125,-6.34
000:00:58.150,-14.96
000:00:58.175,-2.82
000:00:58.200,18.55
000:00:58.225,14.12
000:00:58.250,-14.05
000:00:58.275,-26.26
000:00:58.300, 1.76
000:00:58.325,19.16
000:00:58.350, 8.09
000:00:58.375,-1.91
000:00:58.400, 0.92
000:00:58.425, 0.92
000:00:58.450, 6.64
000:00:58.475, 9.24
000:00:58.500,16.18
000:00:58.525,17.71
000:00:58.550,-11.60
000:00:58.575,-19.69
000:00:58.600,-5.57
000:00:58.625,-4.05
000:00:58.650,-10.92
000:00:58.675,-29.16
000:00:58.700,-32.14
000:00:58.725,-20.38
000:00:58.750,-12.44
000:00:58.775,-2.44
000:00:58.800, 1.22
000:00:58.825,-4.96
000:00:58.850,-22.82
000:00:58.875,-32.52
000:00:58.900,-17.33
000:00:58.925, 2.44
000:00:58.950, 7.25
000:00:58.975, 7.71
000:00:59.000,11.60
000:00:59.025,13.36
000:00:59.050, 2.75
000:00:59.075,-8.02
000:00:59.100,-12.44
000:00:59.125, 3.97
000:00:59.150, 7.79
000:00:59.175,-6.41
000:00:59.200,-17.94
000:00:59.225, 4.27
000:00:59.250,19.85
000:00:59.275,14.20
000:00:59.300, 2.37
000:00:59.325, 5.73
000:00:59.350,-1.68
000:00:59.375,-10.00
000:00:59.400,-7.18
000:00:59.425, 1.68
000:00:59.450,-4.20
000:00:59.475,-7.86
000:00:59.500,-14.50
000:00:59.525,-1.60
000:00:59.550, 3.74
000:00:59.575,-5.19
000:00:59.600,-13.13
000:00:59.625, 6.18
000:00:59.650,16.49
000:00:59.675,-2.06
000:00:59.700,-28.02
000:00:59.725,-5.73
000:00:59.750,17.86
000:00:59.775, 8.55
000:00:59.800,-16.56
000:00:59.825,-10.38
000:00:59.850, 6.18
000:00:59.875,14.35
000:00:59.900,13.59
000:00:59.925,16.56
000:00:59.950,15.11
000:00:59.975,13.74
000:01:00.000,18.32
000:01:00.025,19.92
000:01:00.050,10.46
000:01:00.075, 8.55
000:01:00.100,10.08
000:01:00.125,19.62
000:01:00.150,10.46
000:01:00.175,-6.72
000:01:00.200,-4.66
000:01:00.225,13.21
000:01:00.250,10.15
000:01:00.275,-6.26
000:01:00.300,-8.02
000:01:00.325,15.42
000:01:00.350,24.73
000:01:00.375,-9.16
000:01:00.400,-43.59
000:01:00.425,-46.11
000:01:00.450,-33.89
000:01:00.475,-43.05
000:01:00.500,-65.19
000:01:00.525,-65.27
000:01:00.550,-37.40
000:01:00.575,-16.79
000:01:00.600,-20.00
000:01:00.625,-43.59
000:01:00.650,-47.18
000:01:00.675,-36.26
000:01:00.700,-22.21
000:01:00.725,-8.93
000:01:00.750,-18.47
000:01:00.775,-36.11
000:01:00.800,-25.65
000:01:00.825,-16.03
000:01:00.850,-20.23
000:01:00.875,-37.48
000:01:00.900,-52.52
000:01:00.925,-46.79
000:01:00.950,-24.35
000:01:00.975,-14.58
000:01:01.000,-30.69
000:01:01.025,-45.95
000:01:01.050,-28.32
000:01:01.075,-5.65
000:01:01.100,-1.37
000:01:01.125,-7.33
000:01:01.150, 5.95
000:01:01.175,58.93
000:01:01.200,73.36
000:01:01.225,51.30
000:01:01.250,56.26
000:01:01.275,72.60
000:01:01.300,57.48
000:01:01.325,43.74
000:01:01.350,42.67
000:01:01.375,47.71
000:01:01.400,53.59
000:01:01.425,44.27
000:01:01.450,31.37
000:01:01.475,38.40
000:01:01.500,44.50
000:01:01.525,43.66
000:01:01.550,48.24
000:01:01.575,57.10
000:01:01.600,42.67
000:01:01.625,31.37
000:01:01.650,35.95
000:01:01.675,41.30
000:01:01.700,31.45
000:01:01.725, 5.88
000:01:01.750, 8.78
000:01:01.775,28.47
000:01:01.800,43.51
000:01:01.825,29.08
000:01:01.850,24.05
000:01:01.875,34.96
000:01:01.900,32.44
000:01:01.925,29.39
000:01:01.950,30.61
000:01:01.975,24.81
000:01:02.000,23.66
000:01:02.025,33.13
000:01:02.050,32.75
000:01:02.075,36.64
000:01:02.100,25.50
000:01:02.125, 8.55
000:01:02.150,13.28
000:01:02.175,38.78
000:01:02.200,24.43
000:01:02.225,-6.72
000:01:02.250,-3.51
000:01:02.275,40.76
000:01:02.300,86.26
000:01:02.325,122.37
000:01:02.350,139.85
000:01:02.375,146.87
000:01:02.400,134.35
000:01:02.425,104.66
000:01:02.450,36.11
000:01:02.475,-15.57
000:01:02.500,-36.72
000:01:02.525,-46.64
000:01:02.550,-49.77
000:01:02.575,-53.05
000:01:02.600,-64.58
000:01:02.625,-84.27
000:01:02.650,-98.55
000:01:02.675,-69.01
000:01:02.700,-52.90
000:01:02.725,-65.73
000:01:02.750,-80.31
000:01:02.775,-76.56
000:01:02.800,-69.77
000:01:02.825,-80.08
000:01:02.850,-91.30
000:01:02.875,-74.89
000:01:02.900,-77.63
000:01:02.925,-88.63
000:01:02.950,-89.24
000:01:02.975,-63.21
000:01:03.000,-61.15
000:01:03.025,-87.25
000:01:03.050,-87.02
000:01:03.075,-62.37
000:01:03.100,-45.65
000:01:03.125,-44.43
000:01:03.150,-70.38
000:01:03.175,-57.02
000:01:03.200,-33.13
000:01:03.225,-42.75
000:01:03.250,-62.29
000:01:03.275,-48.40
000:01:03.300,-23.82
000:01:03.325,-26.64
000:01:03.350,-44.66
000:01:03.375,-29.08
000:01:03.400,-16.49
000:01:03.425,-22.44
000:01:03.450,-26.87
000:01:03.475,-28.63
000:01:03.500,-23.82
000:01:03.525,-25.42
000:01:03.550,-19.47
000:01:03.575, 4.89
000:01:03.600,14.05
000:01:03.625, 1.83
000:01:03.650,-1.45
000:01:03.675,15.11
000:01:03.700,26.95
000:01:03.725,12.29
000:01:03.750,-0.61
000:01:03.775,-0.31
000:01:03.800,12.29
000:01:03.825,25.88
000:01:03.850,22.06
000:01:03.875,12.44
000:01:03.900,16.56
000:01:03.925,28.85
000:01:03.950,33.13
000:01:03.975,27.02
000:01:04.000,14.05
000:01:04.025,16.79
000:01:04.050,35.50
000:01:04.075,53.36
000:01:04.100,39.31
000:01:04.125,25.34
000:01:04.150,43.97
000:01:04.175,56.49
000:01:04.200,57.63
000:01:04.225,43.51
000:01:04.250,16.26
000:01:04.275,34.50
000:01:04.300,61.37
000:01:04.325,50.69
000:01:04.350,29.92
000:01:04.375,26.34
000:01:04.400,46.49
000:01:04.425,53.36
000:01:04.450,28.02
000:01:04.475,20.15
000:01:04.500,42.75
000:01:04.525,58.02
000:01:04.550,41.15
000:01:04.575,16.72
000:01:04.600,26.72
000:01:04.625,43.66
000:01:04.650,41.07
000:01:04.675,33.13
000:01:04.700,24.20
000:01:04.725,19.77
000:01:04.750,17.18
000:01:04.775, 8.93
000:01:04.800,24.89
000:01:04.825,30.23
000:01:04.850,15.27
000:01:04.875,-1.91
000:01:04.900,12.52
000:01:04.925,20.23
000:01:04.950, 2.06
000:01:04.975,-11.53
000:01:05.000,10.23
000:01:05.025,30.15
000:01:05.050,25.11
000:01:05.075,-2.82
000:01:05.100,-11.91
000:01:05.125,-3.51
000:01:05.150, 8.32
000:01:05.175, 8.55
000:01:05.200,10.61
000:01:05.225, 3.74
000:01:05.250,-13.44
000:01:05.275,-14.81
000:01:05.300,-4.12
000:01:05.325,10.31
000:01:05.350, 6.03
000:01:05.375,-16.49
000:01:05.400,-18.02
000:01:05.425,-4.12
000:01:05.450, 9.54
000:01:05.475,15.27
000:01:05.500, 8.47
000:01:05.525, 3.44
000:01:05.550, 9.24
000:01:05.575, 9.39
000:01:05.600,-1.53
000:01:05.625,-6.49
000:01:05.650,-6.87
000:01:05.675, 2.82
000:01:05.700,12.29
000:01:05.725, 2.06
000:01:05.750,-16.79
000:01:05.775,-8.70
000:01:05.800,15.88
000:01:05.825,37.71
000:01:05.850,61.60
000:01:05.875,79.85
000:01:05.900,63.51
000:01:05.925,36.03
000:01:05.950,-3.97
000:01:05.975,-37.48
000:01:06.000,-43.89
000:01:06.025,-26.11
000:01:06.050,-16.49
000:01:06.075,-34.81
000:01:06.100,-47.79
000:01:06.125,-28.63
000:01:06.150,-27.86
000:01:06.175,-28.55
000:01:06.200,-23.36
000:01:06.225,-15.95
000:01:06.250,-18.85
000:01:06.275,-21.53
000:01:06.300,-17.40
000:01:06.325,-18.55
000:01:06.350,-24.73
000:01:06.375,-20.69
000:01:06.400,-7.86
000:01:06.425, 9.92
000:01:06.450, 2.90
000:01:06.475,-17.48
000:01:06.500,-10.00
000:01:06.525,21.45
000:01:06.550,10.61
000:01:06.575,-13.59
000:01:06.600,-15.88
000:01:06.625,-1.30
000:01:06.650,10.31
000:01:06.675, 8.02
000:01:06.700, 1.68
000:01:06.725, 1.60
000:01:06.750,-3.13
000:01:06.775,-5.88
000:01:06.800,-11.98
000:01:06.825,-2.82
000:01:06.850, 8.63
000:01:06.875, 3.36
000:01:06.900,-2.90
000:01:06.925, 3.66
000:01:06.950, 8.85
000:01:06.975,15.57
000:01:07.000,10.84
000:01:07.025, 0.61
000:01:07.050,-3.13
000:01:07.075,-2.60
000:01:07.100,-1.15
000:01:07.125, 7.79
000:01:07.150,10.38
000:01:07.175, 9.62
000:01:07.200,-3.66
000:01:07.225, 6.41
000:01:07.250,25.57
000:01:07.275,20.08
000:01:07.300, 5.11
000:01:07.325, 4.96
000:01:07.350,13.13
000:01:07.375, 6.18
000:01:07.400, 1.37
000:01:07.425,-2.21
000:01:07.450,-7.02
000:01:07.475,-8.17
000:01:07.500,-16.03
000:01:07.525,-21.30
000:01:07.550,-11.53
000:01:07.575,-13.82
000:01:07.600,-18.55
000:01:07.625,-13.44
000:01:07.650,-5.50
000:01:07.675,-13.05
000:01:07.700,-12.37
000:01:07.725,-11.30
000:01:07.750,-12.75
000:01:07.775,-12.67
000:01:07.800,-12.98
000:01:07.825,-4.05
000:01:07.850, 6.49
000:01:07.875, 1.37
000:01:07.900,-7.56
000:01:07.925, 6.41
000:01:07.950, 3.97
000:01:07.975, 0.61
000:01:08.000, 0.00
000:01:08.025,-3.05
000:01:08.050,-1.30
000:01:08.075, 1.53
000:01:08.100, 1.91
000:01:08.125,-3.44
000:01:08.150,-4.50
000:01:08.175, 4.73
000:01:08.200,-4.73
000:01:08.225,-22.29
000:01:08.250,-30.84
000:01:08.275,-33.97
000:01:08.300,-32.29
000:01:08.325,-27.02
000:01:08.350,-16.11
000:01:08.375,-20.76
000:01:08.400,-40.00
000:01:08.425,-53.28
000:01:08.450,-47.56
000:01:08.475,-30.31
000:01:08.500,-18.93
000:01:08.525,-22.82
000:01:08.550,-31.53
000:01:08.575,-36.34
000:01:08.600,-38.70
000:01:08.625,-37.33
000:01:08.650,-16.64
000:01:08.675,-22.29
000:01:08.700,-35.19
000:01:08.725,-37.71
000:01:08.750,-30.46
000:01:08.775,-29.01
000:01:08.800,-31.37
000:01:08.825,-36.56
000:01:08.850,-21.83
000:01:08.875,-17.02
000:01:08.900,-16.79
000:01:08.925,-22.90
000:01:08.950,-16.79
000:01:08.975,-17.33
000:01:09.000,-16.87
000:01:09.025,-16.18
000:01:09.050,-23.51
000:01:09.075,-30.00
000:01:09.100,-28.55
000:01:09.125,-11.22
000:01:09.150,-8.55
000:01:09.175,-26.34
000:01:09.200,-17.63
000:01:09.225, 3.05
000:01:09.250, 1.15
000:01:09.275,-6.64
000:01:09.300,-6.95
000:01:09.325, 2.06
000:01:09.350,13.21
000:01:09.375,11.91
000:01:09.400, 3.97
000:01:09.425, 6.87
000:01:09.450,18.78
000:01:09.475,25.73
000:01:09.500,26.64
000:01:09.525,34.89
000:01:09.550,34.73
000:01:09.575,21.60
000:01:09.600,15.57
000:01:09.625,28.32
000:01:09.650,37.86
000:01:09.675,42.14
000:01:09.700,32.98
000:01:09.725,26.41
000:01:09.750,39.16
000:01:09.775,37.86
000:01:09.800,24.20
000:01:09.825,19.39
000:01:09.850,31.07
000:01:09.875,38.63
000:01:09.900,27.56
000:01:09.925,26.64
000:01:09.950,21.98
000:01:09.975,27.48
000:01:10.000,27.48
000:01:10.025,33.28
000:01:10.050,30.76
000:01:10.075,27.25
000:01:10.100,25.34
000:01:10.125,32.67
000:01:10.150,27.18
000:01:10.175,26.26
000:01:10.200,32.98
000:01:10.225,26.56
000:01:10.250,14.05
000:01:10.275,23.05
000:01:10.300,36.56
000:01:10.325,41.45
000:01:10.350,31.30
000:01:10.375,22.75
000:01:10.400,22.29
000:01:10.425,30.38
000:01:10.450,33.13
000:01:10.475,19.24
000:01:10.500,12.44
000:01:10.525,12.44
000:01:10.550,-1.60
000:01:10.575,-0.31
000:01:10.600, 4.05
000:01:10.625, 5.88
000:01:10.650,-7.10
000:01:10.675, 2.90
000:01:10.700,23.74
000:01:10.725,15.88
000:01:10.750,-16.72
000:01:10.775,-11.07
000:01:10.800, 7.86
000:01:10.825,11.53
000:01:10.850,-3.36
000:01:10.875,-12.75
000:01:10.900,-5.88
000:01:10.925, 0.31
000:01:10.950,-6.18
000:01:10.975,-7.48
000:01:11.000,-14.35
000:01:11.025,-7.94
000:01:11.050, 7.33
000:01:11.075, 5.50
000:01:11.100,-4.27
000:01:11.125,-15.11
000:01:11.150,-16.49
000:01:11.175,-10.15
000:01:11.200, 5.57
000:01:11.225,-12.98
000:01:11.250,-34.35
000:01:11.275,-23.44
000:01:11.300,15.80
000:01:11.325,12.82
000:01:11.350,-22.06
000:01:11.375,-38.85
000:01:11.400,-20.00
000:01:11.425, 4.73
000:01:11.450,-6.11
000:01:11.475,-24.27
000:01:11.500,-4.35
000:01:11.525, 3.97
000:01:11.550,-8.40
000:01:11.575,-22.21
000:01:11.600,-21.83
000:01:11.625,-19.16
000:01:11.650,-20.38
000:01:11.675,-31.07
000:01:11.700,-29.16
000:01:11.725,-28.78
000:01:11.750,-30.99
000:01:11.775,-16.87
000:01:11.800,-14.20
000:01:11.825,-34.73
000:01:11.850,-29.08
000:01:11.875,-1.53
000:01:11.900, 2.98
000:01:11.925,-17.79
000:01:11.950,-21.98
000:01:11.975,-17.79
000:01:12.000,-9.31
000:01:12.025,-10.08
000:01:12.050,-10.15
000:01:12.075,-1.15
000:01:12.100,-2.60
000:01:12.125,-18.02
000:01:12.150,-18.70
000:01:12.175,-13.82
000:01:12.200,-3.13
000:01:12.225,12.75
000:01:12.250,15.88
000:01:12.275,-2.29
000:01:12.300,-0.84
000:01:12.325, 4.96
000:01:12.350,14.73
000:01:12.375,20.61
000:01:12.400,45.65
000:01:12.425,48.17
000:01:12.450,29.39
000:01:12.475,28.63
000:01:12.500,49.01
000:01:12.525,55.95
000:01:12.550,32.21
000:01:12.575, 1.60
000:01:12.600, 2.82
000:01:12.625,17.10
000:01:12.650,29.69
000:01:12.675,30.46
000:01:12.700,34.58
000:01:12.725,32.67
000:01:12.750,18.70
000:01:12.775,12.52
000:01:12.800,16.72
000:01:12.825, 9.39
000:01:12.850,-6.79
000:01:12.875,-1.83
000:01:12.900,12.67
000:01:12.925,22.44
000:01:12.950,16.95
000:01:12.975, 5.80
000:01:13.000, 0.31
000:01:13.025, 1.15
000:01:13.050,-4.96
000:01:13.075,-6.79
000:01:13.100,-2.60
000:01:13.125,13.89
000:01:13.150,21.22
000:01:13.175,24.20
000:01:13.200, 5.50
000:01:13.225,-4.89
000:01:13.250,-2.52
000:01:13.275,-12.21
000:01:13.300,-14.35
000:01:13.325, 1.15
000:01:13.350,-0.92
000:01:13.375,-7.40
000:01:13.400,-5.73
000:01:13.425,-3.13
000:01:13.450,-15.88
000:01:13.475,-32.44
000:01:13.500,-26.72
000:01:13.525, 3.97
000:01:13.550,16.26
000:01:13.575,-20.92
000:01:13.600,-40.99
000:01:13.625,-31.45
000:01:13.650,-9.85
000:01:13.675, 1.37
000:01:13.700,-2.37
000:01:13.725,-10.00
000:01:13.750,-25.65
000:01:13.775,-38.32
000:01:13.800,-38.40
000:01:13.825,-29.85
000:01:13.850,-19.47
000:01:13.875,-20.38
000:01:13.900,-19.69
000:01:13.925,-2.29
000:01:13.950, 8.47
000:01:13.975, 1.91
000:01:14.000, 9.39
000:01:14.025,10.69
000:01:14.050,-4.27
000:01:14.075,-2.98
000:01:14.100, 2.52
000:01:14.125, 5.73
000:01:14.150, 2.21
000:01:14.175,-22.67
000:01:14.200,-33.13
000:01:14.225,-13.89
000:01:14.250, 1.76
000:01:14.275,-0.99
000:01:14.300,-11.15
000:01:14.325,-17.33
000:01:14.350,-17.86
000:01:14.375,-21.15
000:01:14.400,-10.69
000:01:14.425, 0.15
000:01:14.450,-12.44
000:01:14.475,-30.00
000:01:14.500,-43.13
000:01:14.525,-34.81
000:01:14.550,-13.51
000:01:14.575, 1.22
000:01:14.600, 2.21
000:01:14.625,-16.03
000:01:14.650,-23.05
000:01:14.675,-2.14
000:01:14.700,17.40
000:01:14.725,15.80
000:01:14.750, 8.63
000:01:14.775,-7.94
000:01:14.800,-10.08
000:01:14.825, 5.34
000:01:14.850,17.94
000:01:14.875, 7.63
000:01:14.900,-4.81
000:01:14.925,-9.69
000:01:14.950, 7.63
000:01:14.975,16.41
000:01:15.000,11.37
000:01:15.025, 6.72
000:01:15.050, 4.12
000:01:15.075,-16.41
000:01:15.100,-17.02
000:01:15.125,-2.52
000:01:15.150,13.13
000:01:15.175, 1.07
000:01:15.200,-15.65
000:01:15.225,-3.59
000:01:15.250,19.47
000:01:15.275,19.39
000:01:15.300, 7.18
000:01:15.325,-6.41
000:01:15.350, 1.37
000:01:15.375, 9.01
000:01:15.400,13.59
000:01:15.425,16.87
000:01:15.450,20.31
000:01:15.475,11.76
000:01:15.500, 7.71
000:01:15.525, 3.36
000:01:15.550,30.84
000:01:15.575,45.34
000:01:15.600,24.43
000:01:15.625, 2.82
000:01:15.650, 6.11
000:01:15.675, 9.92
000:01:15.700,16.41
000:01:15.725, 9.77
000:01:15.750,23.05
000:01:15.775,36.95
000:01:15.800,29.39
000:01:15.825,19.92
000:01:15.850,34.05
000:01:15.875,40.84
000:01:15.900,27.71
000:01:15.925,19.47
000:01:15.950,27.79
000:01:15.975,35.50
000:01:16.000,77.56
000:01:16.025,166.34
000:01:16.050,211.83
000:01:16.075,151.07
000:01:16.100,70.31
000:01:16.125, 4.43
000:01:16.150,-10.76
000:01:16.175,-8.93
000:01:16.200,-38.85
000:01:16.225,-65.73
000:01:16.250,-49.16
000:01:16.275,-49.16
000:01:16.300,-63.51
000:01:16.325,-63.59
000:01:16.350,-43.89
000:01:16.375,-25.73
000:01:16.400,-39.39
000:01:16.425,-55.34
000:01:16.450,-45.27
000:01:16.475,-46.18
000:01:16.500,-39.85
000:01:16.525,-25.57
000:01:16.550,-40.08
000:01:16.575,-54.20
000:01:16.600,-32.67
000:01:16.625,-16.18
000:01:16.650,-18.24
000:01:16.675,-22.06
000:01:16.700,-24.27
000:01:16.725,-7.71
000:01:16.750,17.94
000:01:16.775, 5.73
000:01:16.800,-7.40
000:01:16.825,-7.79
000:01:16.850,-1.15
000:01:16.875, 2.44
000:01:16.900,-11.83
000:01:16.925,-30.08
000:01:16.950,-27.79
000:01:16.975,-12.98
000:01:17.000,-12.52
000:01:17.025,-21.07
000:01:17.050,-20.84
000:01:17.075,-11.15
000:01:17.100,-12.06
000:01:17.125,-18.70
000:01:17.150,-14.35
000:01:17.175,-4.35
000:01:17.200,-1.76
000:01:17.225,-15.27
000:01:17.250,-19.39
000:01:17.275,-7.48
000:01:17.300,-9.85
000:01:17.325,-19.85
000:01:17.350,-28.02
000:01:17.375,-11.30
000:01:17.400,-8.70
000:01:17.425,-20.61
000:01:17.450,-15.27
000:01:17.475,-1.37
000:01:17.500, 3.82
000:01:17.525, 6.41
000:01:17.550, 1.83
000:01:17.575,-5.11
000:01:17.600,-1.76
000:01:17.625,-1.37
000:01:17.650,-6.95
000:01:17.675,-5.80
000:01:17.700,-1.30
000:01:17.725,-7.40
000:01:17.750,-12.06
000:01:17.775,-9.08
000:01:17.800,-0.92
000:01:17.825,-16.03
000:01:17.850,-20.08
000:01:17.875,-23.21
000:01:17.900,-21.45
000:01:17.925,-20.23
000:01:17.950,-20.00
000:01:17.975,-23.89
000:01:18.000,-15.95
000:01:18.025,-5.88
000:01:18.050,-11.91
000:01:18.075,-12.67
000:01:18.100, 1.91
000:01:18.125,15.19
000:01:18.150,42.44
000:01:18.175,38.78
000:01:18.200,28.78
000:01:18.225,17.25
000:01:18.250,14.12
000:01:18.275, 9.24
000:01:18.300, 9.31
000:01:18.325,11.30
000:01:18.350,20.00
000:01:18.375,22.37
000:01:18.400,29.24
000:01:18.425,41.45
000:01:18.450,33.59
000:01:18.475,23.89
000:01:18.500,33.59
000:01:18.525,33.59
000:01:18.550,16.87
000:01:18.575,17.02
000:01:18.600,28.32
000:01:18.625,21.98
000:01:18.650,11.15
000:01:18.675, 7.86
000:01:18.700,22.44
000:01:18.725,11.91
000:01:18.750, 8.40
000:01:18.775, 1.22
000:01:18.800,12.06
000:01:18.825,18.85
000:01:18.850,-3.44
000:01:18.875,-13.66
000:01:18.900, 0.69
000:01:18.925,-4.73
000:01:18.950,-24.20
000:01:18.975,-25.19
000:01:19.000,-8.47
000:01:19.025, 5.19
000:01:19.050, 1.30
000:01:19.075,-22.29
000:01:19.100,-8.78
000:01:19.125, 3.59
000:01:19.150,-14.12
000:01:19.175,-16.95
000:01:19.200,15.88
000:01:19.225,28.93
000:01:19.250,-2.52
000:01:19.275,-0.15
000:01:19.300,24.66
000:01:19.325,28.47
000:01:19.350,20.76
000:01:19.375,11.98
000:01:19.400,29.69
000:01:19.425,34.20
000:01:19.450,32.06
000:01:19.475,20.61
000:01:19.500,22.60
000:01:19.525,10.84
000:01:19.550, 1.53
000:01:19.575,-0.08
000:01:19.600,10.84
000:01:19.625,-6.64
000:01:19.650,-25.73
000:01:19.675,-20.76
000:01:19.700,-19.24
000:01:19.725,-13.66
000:01:19.750,-5.57
000:01:19.775,-12.06
000:01:19.800,-12.90
000:01:19.825,-15.73
000:01:19.850,-21.37
000:01:19.875,-28.55
000:01:19.900,-14.73
000:01:19.925,-3.82
000:01:19.950,-19.08
000:01:19.975,-25.11
000:01:20.000,-12.90
000:01:20.025, 5.88
000:01:20.050,-16.72
000:01:20.075,-49.85
000:01:20.100,-19.85
000:01:20.125, 2.67
000:01:20.150, 0.99
000:01:20.175,-0.69
000:01:20.200,-4.50
000:01:20.225,-13.28
000:01:20.250,-14.12
000:01:20.275,-5.73
000:01:20.300, 2.82
000:01:20.325, 4.12
000:01:20.350,-5.04
000:01:20.375,-16.34
000:01:20.400, 1.76
000:01:20.425,13.97
000:01:20.450, 0.00
000:01:20.475,-19.85
000:01:20.500,-14.73
000:01:20.525,-2.52
000:01:20.550, 7.18
000:01:20.575, 3.51
000:01:20.600,-2.67
000:01:20.625,-3.13
000:01:20.650, 1.91
000:01:20.675, 7.02
000:01:20.700,12.52
000:01:20.725,11.37
000:01:20.750, 5.73
000:01:20.775,-6.64
000:01:20.800,-6.18
000:01:20.825, 3.59
000:01:20.850,-7.48
000:01:20.875,-6.56
000:01:20.900,-5.88
000:01:20.925,-6.95
000:01:20.950,-8.32
000:01:20.975,-10.23
000:01:21.000,-13.13
000:01:21.025, 2.67
000:01:21.050, 7.40
000:01:21.075, 2.82
000:01:21.100,-1.76
000:01:21.125,10.08
000:01:21.150,16.11
000:01:21.175,16.26
000:01:21.200, 9.54
000:01:21.225,29.01
000:01:21.250,35.42
000:01:21.275,23.59
000:01:21.300,25.11
000:01:21.325,36.64
000:01:21.350,30.08
000:01:21.375,14.50
000:01:21.400,11.45
000:01:21.425,16.56
000:01:21.450, 4.27
000:01:21.475,-19.31
000:01:21.500,-14.12
000:01:21.525, 5.19
000:01:21.550,-2.06
000:01:21.575,-33.13
000:01:21.600,-52.29
000:01:21.625,-21.53
000:01:21.650,-9.85
000:01:21.675,-15.88
000:01:21.700,-20.76
000:01:21.725,-15.95
000:01:21.750,-17.02
000:01:21.775,-14.12
000:01:21.800,-12.21
000:01:21.825,-3.13
000:01:21.850,-5.42
000:01:21.875,-34.58
000:01:21.900,-42.67
000:01:21.925,-21.76
000:01:21.950,-6.56
000:01:21.975,-12.06
000:01:22.000,-20.46
000:01:22.025,-8.63
000:01:22.050,-13.05
000:01:22.075,-32.75
000:01:22.100,-21.98
000:01:22.125, 5.42
000:01:22.150,-5.50
000:01:22.175,-24.27
000:01:22.200,-24.81
000:01:22.225,-22.37
000:01:22.250,-12.67
000:01:22.275,-29.39
000:01:22.300,-34.27
000:01:22.325,-23.36
000:01:22.350,-27.56
000:01:22.375,-34.35
000:01:22.400,-27.40
000:01:22.425,-18.55
000:01:22.450,-10.61
000:01:22.475,-9.54
