TIME, 1-REF
000:00:27.975,-5.95
000:00:28.000,-0.23
000:00:28.025,-2.14
000:00:28.050,-8.85
000:00:28.075,-11.3
000:00:28.100,1.45
000:00:28.125,-3.51
000:00:28.150,-4.81
000:00:28.175,3.97
000:00:28.200,2.06
000:00:28.225,-1.6
000:00:28.250,-9.01
000:00:28.275,0.0
000:00:28.300,7.4
000:00:28.325,-13.28
000:00:28.350,-18.93
000:00:28.375,-9.31
000:00:28.400,17.71
000:00:28.425,4.81
000:00:28.450,-17.4
000:00:28.475,-3.36
000:00:28.500,-1.07
000:00:28.525,-9.62
000:00:28.550,-14.66
000:00:28.575,-10.0
000:00:28.600,-7.56
000:00:28.625,-4.73
000:00:28.650,0.53
000:00:28.675,-4.89
000:00:28.700,-8.78
000:00:28.725,0.53
000:00:28.750,4.96
000:00:28.775,2.14
000:00:28.800,-17.33
000:00:28.825,-12.37
000:00:28.850,4.27
000:00:28.875,7.18
000:00:28.900,-1.91
000:00:28.925,-0.46
000:00:28.950,-2.82
000:00:28.975,3.28
000:00:29.000,-0.53
000:00:29.025,-6.11
000:00:29.050,-14.43
000:00:29.075,-6.49
000:00:29.100,3.21
000:00:29.125,-12.75
000:00:29.150,-25.27
000:00:29.175,-19.16
000:00:29.200,-0.61
000:00:29.225,4.2
000:00:29.250,-10.69
000:00:29.275,-7.56
000:00:29.300,6.26
000:00:29.325,11.07
000:00:29.350,-2.21
000:00:29.375,-4.5
000:00:29.400,1.6
000:00:29.425,-6.18
000:00:29.450,-20.08
000:00:29.475,2.67
000:00:29.500,23.89
000:00:29.525,4.43
000:00:29.550,-23.13
000:00:29.575,-11.3
000:00:29.600,23.13
000:00:29.625,19.54
000:00:29.650,-0.38
000:00:29.675,-19.24
000:00:29.700,-17.48
000:00:29.725,-0.08
000:00:29.750,5.73
000:00:29.775,-0.53
000:00:29.800,-20.84
000:00:29.825,-24.43
000:00:29.850,-16.34
000:00:29.875,-12.44
000:00:29.900,-5.42
000:00:29.925,11.68
000:00:29.950,16.49
000:00:29.975,-0.08
000:00:30.000,-2.67
000:00:30.025,-20.99
000:00:30.050,-14.5
000:00:30.075,-3.89
000:00:30.100,-1.98
000:00:30.125,-17.86
000:00:30.150,-33.74
000:00:30.175,-26.79
000:00:30.200,10.38
000:00:30.225,13.44
000:00:30.250,-7.86
000:00:30.275,-8.78
000:00:30.300,16.18
000:00:30.325,23.36
000:00:30.350,14.66
000:00:30.375,3.82
000:00:30.400,9.77
000:00:30.425,5.88
000:00:30.450,-7.94
000:00:30.475,-5.19
000:00:30.500,11.91
000:00:30.525,26.18
000:00:30.550,4.35
000:00:30.575,1.98
000:00:30.600,25.04
000:00:30.625,23.97
000:00:30.650,3.36
000:00:30.675,-11.15
000:00:30.700,6.87
000:00:30.725,10.0
000:00:30.750,-7.33
000:00:30.775,-21.83
000:00:30.800,-0.38
000:00:30.825,12.6
000:00:30.850,1.91
000:00:30.875,-9.01
000:00:30.900,0.08
000:00:30.925,3.44
000:00:30.950,-9.92
000:00:30.975,-20.0
000:00:31.000,1.83
000:00:31.025,21.07
000:00:31.050,1.3
000:00:31.075,-14.12
000:00:31.100,-2.67
000:00:31.125,6.79
000:00:31.150,3.59
000:00:31.175,1.68
000:00:31.200,6.18
000:00:31.225,2.82
000:00:31.250,-11.68
000:00:31.275,-18.85
000:00:31.300,12.37
000:00:31.325,23.36
000:00:31.350,9.39
000:00:31.375,0.76
000:00:31.400,9.69
000:00:31.425,14.35
000:00:31.450,14.58
000:00:31.475,-4.35
000:00:31.500,-13.05
000:00:31.525,1.3
000:00:31.550,2.82
000:00:31.575,0.08
000:00:31.600,5.73
000:00:31.625,-7.4
000:00:31.650,-14.73
000:00:31.675,-8.85
000:00:31.700,7.33
000:00:31.725,10.92
000:00:31.750,-5.57
000:00:31.775,-8.85
000:00:31.800,5.73
000:00:31.825,11.07
000:00:31.850,-2.44
000:00:31.875,-14.12
000:00:31.900,-6.56
000:00:31.925,2.06
000:00:31.950,0.0
000:00:31.975,0.08
000:00:32.000,-0.38
000:00:32.025,8.93
000:00:32.050,17.56
000:00:32.075,10.76
000:00:32.100,3.36
000:00:32.125,12.52
000:00:32.150,15.65
000:00:32.175,7.71
000:00:32.200,-3.44
000:00:32.225,-2.06
000:00:32.250,-8.24
000:00:32.275,-17.56
000:00:32.300,-6.26
000:00:32.325,7.48
000:00:32.350,-8.47
000:00:32.375,-41.3
000:00:32.400,-38.55
000:00:32.425,-8.55
000:00:32.450,-22.9
000:00:32.475,0.0
000:00:32.500,0.0
000:00:32.525,-19.31
000:00:32.550,-27.02
000:00:32.575,-13.66
000:00:32.600,10.84
000:00:32.625,1.45
000:00:32.650,-27.1
000:00:32.675,-28.63
000:00:32.700,-10.92
000:00:32.725,17.79
000:00:32.750,39.54
000:00:32.775,19.62
000:00:32.800,-9.01
000:00:32.825,-6.95
000:00:32.850,21.3
000:00:32.875,40.46
000:00:32.900,27.4
000:00:32.925,5.42
000:00:32.950,-0.99
000:00:32.975,3.74
000:00:33.000,16.26
000:00:33.025,29.69
000:00:33.050,25.04
000:00:33.075,6.18
000:00:33.100,-10.46
000:00:33.125,0.0
000:00:33.150,22.52
000:00:33.175,26.03
000:00:33.200,9.31
000:00:33.225,-1.83
000:00:33.250,-2.9
000:00:33.275,8.24
000:00:33.300,9.54
000:00:33.325,10.84
000:00:33.350,7.79
000:00:33.375,-9.47
000:00:33.400,-7.86
000:00:33.425,4.27
000:00:33.450,3.28
000:00:33.475,7.48
000:00:33.500,8.85
000:00:33.525,9.47
000:00:33.550,7.79
000:00:33.575,-11.45
000:00:33.600,-16.87
000:00:33.625,11.07
000:00:33.650,15.65
000:00:33.675,3.44
000:00:33.700,5.27
000:00:33.725,12.37
000:00:33.750,16.26
000:00:33.775,2.52
000:00:33.800,-5.11
000:00:33.825,3.28
000:00:33.850,16.56
000:00:33.875,6.64
000:00:33.900,7.56
000:00:33.925,14.66
000:00:33.950,12.44
000:00:33.975,-10.15
000:00:34.000,-12.37
000:00:34.025,5.42
000:00:34.050,21.53
000:00:34.075,-12.75
000:00:34.100,-22.67
000:00:34.125,-7.56
000:00:34.150,13.21
000:00:34.175,17.25
000:00:34.200,-15.27
000:00:34.225,-24.35
000:00:34.250,13.66
000:00:34.275,16.18
000:00:34.300,-4.96
000:00:34.325,-22.21
000:00:34.350,-9.92
000:00:34.375,3.59
000:00:34.400,5.57
000:00:34.425,-1.07
000:00:34.450,-5.8
000:00:34.475,-11.37
000:00:34.500,-7.33
000:00:34.525,-6.95
000:00:34.550,-17.71
000:00:34.575,-3.44
000:00:34.600,10.99
000:00:34.625,6.34
000:00:34.650,-6.11
000:00:34.675,-8.93
000:00:34.700,3.44
000:00:34.725,14.2
000:00:34.750,7.79
000:00:34.775,15.65
000:00:34.800,19.16
000:00:34.825,8.55
000:00:34.850,3.13
000:00:34.875,19.39
000:00:34.900,29.24
000:00:34.925,15.27
000:00:34.950,1.91
000:00:34.975,10.69
000:00:35.000,20.99
000:00:35.025,14.89
000:00:35.050,22.44
000:00:35.075,24.27
000:00:35.100,13.82
000:00:35.125,0.0
000:00:35.150,-3.05
000:00:35.175,9.54
000:00:35.200,19.77
000:00:35.225,4.5
000:00:35.250,-3.74
000:00:35.275,14.58
000:00:35.300,5.19
000:00:35.325,-32.6
000:00:35.350,-14.35
000:00:35.375,38.47
000:00:35.400,49.31
000:00:35.425,-4.58
000:00:35.450,-19.92
000:00:35.475,10.99
000:00:35.500,18.02
000:00:35.525,11.76
000:00:35.550,2.06
000:00:35.575,2.82
000:00:35.600,3.28
000:00:35.625,4.73
000:00:35.650,5.65
000:00:35.675,7.79
000:00:35.700,-9.24
000:00:35.725,-15.5
000:00:35.750,-1.07
000:00:35.775,21.91
000:00:35.800,14.73
000:00:35.825,-8.17
000:00:35.850,-13.51
000:00:35.875,8.09
000:00:35.900,6.26
000:00:35.925,-6.26
000:00:35.950,-3.82
000:00:35.975,-4.43
000:00:36.000,6.49
000:00:36.025,-0.23
000:00:36.050,-10.53
000:00:36.075,17.02
000:00:36.100,0.0
000:00:36.125,0.0
000:00:36.150,0.0
000:00:36.175,0.0
000:00:36.200,0.0
000:00:36.225,0.0
000:00:36.250,6.72
000:00:36.275,0.0
000:00:36.300,0.0
000:00:36.325,0.0
000:00:36.350,0.0
000:00:36.375,0.0
000:00:36.400,7.18
000:00:36.425,-25.88
000:00:36.450,-44.66
000:00:36.475,-43.05
000:00:36.500,0.0
000:00:36.525,0.0
000:00:36.550,0.0
000:00:36.575,0.0
000:00:36.600,0.0
000:00:36.625,0.0
000:00:36.650,0.0
000:00:36.675,0.0
000:00:36.700,0.0
000:00:36.725,0.0
000:00:36.750,0.0
000:00:36.775,0.0
000:00:36.800,-35.34
000:00:36.825,-36.11
000:00:36.850,-44.35
000:00:36.875,-27.56
000:00:36.900,-5.27
000:00:36.925,-31.37
000:00:36.950,-43.74
000:00:36.975,-30.08
000:00:37.000,-22.67
000:00:37.025,-40.61
000:00:37.050,-31.91
000:00:37.075,-1.53
000:00:37.100,1.45
000:00:37.125,-12.6
000:00:37.150,-24.2
000:00:37.175,-12.9
000:00:37.200,-7.1
000:00:37.225,-16.64
000:00:37.250,-15.04
000:00:37.275,-1.83
000:00:37.300,12.06
000:00:37.325,-10.0
000:00:37.350,-31.15
000:00:37.375,-9.47
000:00:37.400,10.15
000:00:37.425,-7.86
000:00:37.450,-16.34
000:00:37.475,2.21
000:00:37.500,17.4
000:00:37.525,14.05
000:00:37.550,7.71
000:00:37.575,4.43
000:00:37.600,2.6
000:00:37.625,3.36
000:00:37.650,3.82
000:00:37.675,9.85
000:00:37.700,10.46
000:00:37.725,-1.6
000:00:37.750,-8.32
000:00:37.775,-7.63
000:00:37.800,-4.12
000:00:37.825,4.43
000:00:37.850,3.82
000:00:37.875,-6.64
000:00:37.900,6.41
000:00:37.925,22.37
000:00:37.950,17.18
000:00:37.975,-5.95
000:00:38.000,-4.27
000:00:38.025,0.0
000:00:38.050,7.71
000:00:38.075,9.08
000:00:38.100,12.21
000:00:38.125,-2.44
000:00:38.150,-9.77
000:00:38.175,-15.42
000:00:38.200,-3.97
000:00:38.225,15.11
000:00:38.250,9.92
000:00:38.275,-10.23
000:00:38.300,5.65
000:00:38.325,22.14
000:00:38.350,10.53
000:00:38.375,-12.6
000:00:38.400,-6.41
000:00:38.425,13.89
000:00:38.450,14.96
000:00:38.475,-1.3
000:00:38.500,-1.91
000:00:38.525,0.0
000:00:38.550,-11.98
000:00:38.575,-19.54
000:00:38.600,-5.88
000:00:38.625,12.6
000:00:38.650,13.51
000:00:38.675,-4.96
000:00:38.700,-7.79
000:00:38.725,7.79
000:00:38.750,16.56
000:00:38.775,6.41
000:00:38.800,-9.69
000:00:38.825,-12.14
000:00:38.850,-12.14
000:00:38.875,-4.27
000:00:38.900,10.69
000:00:38.925,23.13
000:00:38.950,14.66
000:00:38.975,2.37
000:00:39.000,8.32
000:00:39.025,26.56
000:00:39.050,17.25
000:00:39.075,1.3
000:00:39.100,1.98
000:00:39.125,12.98
000:00:39.150,7.63
000:00:39.175,2.6
000:00:39.200,2.06
000:00:39.225,4.12
000:00:39.250,-5.8
000:00:39.275,-26.26
000:00:39.300,-40.84
000:00:39.325,-40.31
000:00:39.350,-34.05
000:00:39.375,-40.08
000:00:39.400,0.0
000:00:39.425,0.0
000:00:39.450,-19.62
000:00:39.475,-6.64
000:00:39.500,-8.63
000:00:39.525,-5.8
000:00:39.550,-23.21
000:00:39.575,-42.75
000:00:39.600,-28.78
000:00:39.625,-13.21
000:00:39.650,-16.11
000:00:39.675,-23.28
000:00:39.700,-26.26
000:00:39.725,-13.21
000:00:39.750,-11.15
000:00:39.775,-5.95
000:00:39.800,-8.32
000:00:39.825,-4.5
000:00:39.850,1.45
000:00:39.875,1.07
000:00:39.900,-2.9
000:00:39.925,3.21
000:00:39.950,1.6
000:00:39.975,-3.89
000:00:40.000,-6.64
000:00:40.025,-1.76
000:00:40.050,2.14
000:00:40.075,-3.36
000:00:40.100,-0.38
000:00:40.125,6.87
000:00:40.150,5.57
000:00:40.175,-4.66
000:00:40.200,-15.95
000:00:40.225,-1.15
000:00:40.250,14.73
000:00:40.275,6.34
000:00:40.300,-4.58
000:00:40.325,7.18
000:00:40.350,15.04
000:00:40.375,-1.6
000:00:40.400,-15.42
000:00:40.425,-6.64
000:00:40.450,15.5
000:00:40.475,18.93
000:00:40.500,2.52
000:00:40.525,4.05
000:00:40.550,16.34
000:00:40.575,16.41
000:00:40.600,-2.6
000:00:40.625,2.67
000:00:40.650,21.68
000:00:40.675,22.98
000:00:40.700,19.92
000:00:40.725,20.53
000:00:40.750,24.27
000:00:40.775,23.21
000:00:40.800,15.8
000:00:40.825,19.54
000:00:40.850,34.35
000:00:40.875,21.91
000:00:40.900,15.19
000:00:40.925,27.33
000:00:40.950,33.13
000:00:40.975,13.97
000:00:41.000,-8.24
000:00:41.025,12.06
000:00:41.050,29.31
000:00:41.075,17.63
000:00:41.100,7.94
000:00:41.125,34.2
000:00:41.150,0.0
000:00:41.175,0.0
000:00:41.200,0.0
000:00:41.225,0.0
000:00:41.250,0.0
000:00:41.275,0.0
000:00:41.300,0.0
000:00:41.325,26.79
000:00:41.350,12.9
000:00:41.375,1.45
000:00:41.400,-21.76
000:00:41.425,-31.3
000:00:41.450,-12.06
000:00:41.475,-4.43
000:00:41.500,-15.27
000:00:41.525,-32.21
000:00:41.550,-14.89
000:00:41.575,-13.89
000:00:41.600,-19.39
000:00:41.625,-9.39
000:00:41.650,-5.95
000:00:41.675,-29.01
000:00:41.700,-40.92
000:00:41.725,-28.78
000:00:41.750,-12.44
000:00:41.775,-21.53
000:00:41.800,-41.37
000:00:41.825,-39.85
000:00:41.850,-25.42
000:00:41.875,-22.67
000:00:41.900,-34.35
000:00:41.925,-38.7
000:00:41.950,-31.15
000:00:41.975,-32.14
000:00:42.000,-23.21
000:00:42.025,-19.77
000:00:42.050,-9.31
000:00:42.075,-2.29
000:00:42.100,-9.39
000:00:42.125,-14.35
000:00:42.150,-13.82
000:00:42.175,-7.18
000:00:42.200,-9.16
000:00:42.225,-10.15
000:00:42.250,-3.21
000:00:42.275,4.66
000:00:42.300,9.47
000:00:42.325,-10.99
000:00:42.350,-20.53
000:00:42.375,-5.73
000:00:42.400,-1.07
000:00:42.425,-9.62
000:00:42.450,-12.37
000:00:42.475,0.23
000:00:42.500,3.28
000:00:42.525,-6.11
000:00:42.550,-11.76
000:00:42.575,-6.26
000:00:42.600,-2.52
000:00:42.625,-13.74
000:00:42.650,-8.85
000:00:42.675,5.42
000:00:42.700,-2.21
000:00:42.725,-13.36
000:00:42.750,-21.53
000:00:42.775,-16.34
000:00:42.800,-13.89
000:00:42.825,-7.1
000:00:42.850,-4.58
000:00:42.875,-3.05
000:00:42.900,-8.63
000:00:42.925,-7.56
000:00:42.950,13.21
000:00:42.975,27.94
000:00:43.000,2.06
000:00:43.025,-19.16
000:00:43.050,-3.82
000:00:43.075,29.01
000:00:43.100,26.87
000:00:43.125,7.56
000:00:43.150,-0.38
000:00:43.175,5.57
000:00:43.200,0.76
000:00:43.225,-4.5
000:00:43.250,-11.6
000:00:43.275,-15.5
000:00:43.300,-19.62
000:00:43.325,-5.19
000:00:43.350,2.44
000:00:43.375,0.15
000:00:43.400,-7.63
000:00:43.425,2.82
000:00:43.450,1.3
000:00:43.475,-7.71
000:00:43.500,-13.82
000:00:43.525,-1.15
000:00:43.550,0.76
000:00:43.575,4.81
000:00:43.600,2.82
000:00:43.625,-5.5
000:00:43.650,-12.67
000:00:43.675,4.12
000:00:43.700,23.51
000:00:43.725,19.54
000:00:43.750,-8.4
000:00:43.775,-15.8
000:00:43.800,-8.55
000:00:43.825,-4.5
000:00:43.850,-4.05
000:00:43.875,4.43
000:00:43.900,7.56
000:00:43.925,-0.99
000:00:43.950,0.61
000:00:43.975,15.27
000:00:44.000,2.44
000:00:44.025,-16.34
000:00:44.050,-10.15
000:00:44.075,12.06
000:00:44.100,17.48
000:00:44.125,-12.29
000:00:44.150,-19.69
000:00:44.175,0.76
000:00:44.200,15.27
000:00:44.225,-1.76
000:00:44.250,-11.98
000:00:44.275,-1.45
000:00:44.300,0.08
000:00:44.325,-6.03
000:00:44.350,-15.65
000:00:44.375,-12.6
000:00:44.400,4.12
000:00:44.425,-0.31
000:00:44.450,-2.98
000:00:44.475,-8.63
000:00:44.500,2.06
000:00:44.525,6.79
000:00:44.550,-14.05
000:00:44.575,-21.98
000:00:44.600,-4.35
000:00:44.625,11.91
000:00:44.650,4.12
000:00:44.675,-15.04
000:00:44.700,-9.24
000:00:44.725,-2.67
000:00:44.750,-11.15
000:00:44.775,-3.21
000:00:44.800,0.38
000:00:44.825,-17.33
000:00:44.850,-42.21
000:00:44.875,-40.08
000:00:44.900,-15.42
000:00:44.925,4.05
000:00:44.950,-10.38
000:00:44.975,-22.14
000:00:45.000,-13.59
000:00:45.025,-0.99
000:00:45.050,0.53
000:00:45.075,4.35
000:00:45.100,3.05
000:00:45.125,-0.23
000:00:45.150,-8.32
000:00:45.175,4.2
000:00:45.200,21.15
000:00:45.225,19.01
000:00:45.250,-2.14
000:00:45.275,2.82
000:00:45.300,25.65
000:00:45.325,21.53
000:00:45.350,7.48
000:00:45.375,2.29
000:00:45.400,21.6
000:00:45.425,24.58
000:00:45.450,7.71
000:00:45.475,11.22
000:00:45.500,30.46
000:00:45.525,27.79
000:00:45.550,0.92
000:00:45.575,1.68
000:00:45.600,31.98
000:00:45.625,23.21
000:00:45.650,-11.68
000:00:45.675,-6.72
000:00:45.700,16.79
000:00:45.725,26.49
000:00:45.750,3.82
000:00:45.775,-15.5
000:00:45.800,5.73
000:00:45.825,26.49
000:00:45.850,16.11
000:00:45.875,-1.22
000:00:45.900,2.21
000:00:45.925,20.92
000:00:45.950,14.35
000:00:45.975,5.5
000:00:46.000,9.54
000:00:46.025,8.24
000:00:46.050,2.9
000:00:46.075,6.11
000:00:46.100,19.92
000:00:46.125,27.02
000:00:46.150,17.33
000:00:46.175,17.94
000:00:46.200,27.25
000:00:46.225,27.25
000:00:46.250,16.49
000:00:46.275,15.8
000:00:46.300,29.08
000:00:46.325,32.21
000:00:46.350,18.63
000:00:46.375,18.32
000:00:46.400,28.85
000:00:46.425,0.0
000:00:46.450,0.0
000:00:46.475,0.0
000:00:46.500,0.0
000:00:46.525,0.0
000:00:46.550,0.0
000:00:46.575,0.0
000:00:46.600,-6.72
000:00:46.625,-19.01
000:00:46.650,-34.12
000:00:46.675,0.0
000:00:46.700,0.0
000:00:46.725,0.0
000:00:46.750,0.0
000:00:46.775,0.0
000:00:46.800,0.0
000:00:46.825,0.0
000:00:46.850,0.0
000:00:46.875,0.0
000:00:46.900,0.0
000:00:46.925,0.0
000:00:46.950,0.0
000:00:46.975,0.0
000:00:47.000,0.0
000:00:47.025,0.0
000:00:47.050,-39.08
000:00:47.075,0.0
000:00:47.100,0.0
000:00:47.125,0.0
000:00:47.150,-28.24
000:00:47.175,-34.66
000:00:47.200,-43.66
000:00:47.225,-36.26
000:00:47.250,-28.32
000:00:47.275,-31.83
000:00:47.300,-45.04
000:00:47.325,-39.69
000:00:47.350,-38.47
000:00:47.375,-36.49
000:00:47.400,-28.93
000:00:47.425,-34.96
000:00:47.450,-49.77
000:00:47.475,0.0
000:00:47.500,0.0
000:00:47.525,-10.0
000:00:47.550,-8.63
000:00:47.575,10.76
000:00:47.600,40.0
000:00:47.625,38.55
000:00:47.650,25.34
000:00:47.675,9.85
000:00:47.700,10.31
000:00:47.725,16.11
000:00:47.750,15.5
000:00:47.775,8.93
000:00:47.800,12.21
000:00:47.825,26.26
000:00:47.850,31.68
000:00:47.875,27.4
000:00:47.900,18.17
000:00:47.925,24.12
000:00:47.950,27.79
000:00:47.975,3.82
000:00:48.000,-5.5
000:00:48.025,3.59
000:00:48.050,8.4
000:00:48.075,17.1
000:00:48.100,6.72
000:00:48.125,4.58
000:00:48.150,11.91
000:00:48.175,-2.37
000:00:48.200,-2.29
000:00:48.225,12.06
000:00:48.250,9.01
000:00:48.275,-4.2
000:00:48.300,-6.95
000:00:48.325,-8.02
000:00:48.350,-5.8
000:00:48.375,-7.33
000:00:48.400,-0.84
000:00:48.425,-10.99
000:00:48.450,-22.14
000:00:48.475,-19.16
000:00:48.500,-1.3
000:00:48.525,19.39
000:00:48.550,0.0
000:00:48.575,0.0
000:00:48.600,0.0
000:00:48.625,0.0
000:00:48.650,0.0
000:00:48.675,0.0
000:00:48.700,0.0
000:00:48.725,0.84
000:00:48.750,-0.08
000:00:48.775,-19.31
000:00:48.800,-34.58
000:00:48.825,-36.56
000:00:48.850,-37.1
000:00:48.875,-43.82
000:00:48.900,-35.19
000:00:48.925,-46.34
000:00:48.950,0.0
000:00:48.975,0.0
000:00:49.000,-44.73
000:00:49.025,-47.4
000:00:49.050,-40.84
000:00:49.075,-36.79
000:00:49.100,-41.83
000:00:49.125,0.0
000:00:49.150,0.0
000:00:49.175,-5.27
000:00:49.200,-12.67
000:00:49.225,-32.14
000:00:49.250,-30.69
000:00:49.275,-18.09
000:00:49.300,-14.12
000:00:49.325,-19.92
000:00:49.350,-14.81
000:00:49.375,6.79
000:00:49.400,-2.06
000:00:49.425,-20.15
000:00:49.450,-14.43
000:00:49.475,-7.02
000:00:49.500,-20.46
000:00:49.525,-30.92
000:00:49.550,-12.37
000:00:49.575,6.18
000:00:49.600,-4.12
000:00:49.625,-1.53
000:00:49.650,17.25
000:00:49.675,12.9
000:00:49.700,-12.9
000:00:49.725,-11.76
000:00:49.750,13.59
000:00:49.775,28.09
000:00:49.800,17.48
000:00:49.825,8.85
000:00:49.850,4.89
000:00:49.875,2.82
000:00:49.900,3.21
000:00:49.925,17.4
000:00:49.950,22.9
000:00:49.975,10.08
000:00:50.000,5.27
000:00:50.025,11.91
000:00:50.050,16.11
000:00:50.075,15.27
000:00:50.100,14.66
000:00:50.125,8.47
000:00:50.150,18.02
000:00:50.175,35.34
000:00:50.200,33.51
000:00:50.225,14.89
000:00:50.250,17.71
000:00:50.275,30.31
000:00:50.300,20.69
000:00:50.325,3.82
000:00:50.350,-3.21
000:00:50.375,9.47
000:00:50.400,25.42
000:00:50.425,22.6
000:00:50.450,14.2
000:00:50.475,3.28
000:00:50.500,14.05
000:00:50.525,38.55
000:00:50.550,32.75
000:00:50.575,11.76
000:00:50.600,8.63
000:00:50.625,25.27
000:00:50.650,28.47
000:00:50.675,11.22
000:00:50.700,0.99
000:00:50.725,11.6
000:00:50.750,11.15
000:00:50.775,9.24
000:00:50.800,2.29
000:00:50.825,-1.07
000:00:50.850,-2.9
000:00:50.875,-10.31
000:00:50.900,0.0
000:00:50.925,1.3
000:00:50.950,-5.73
000:00:50.975,-4.66
000:00:51.000,0.84
000:00:51.025,-11.83
000:00:51.050,-16.95
000:00:51.075,-11.45
000:00:51.100,-8.78
000:00:51.125,-2.82
000:00:51.150,-6.79
000:00:51.175,-7.18
000:00:51.200,-1.6
000:00:51.225,-10.08
000:00:51.250,-16.18
000:00:51.275,-9.54
000:00:51.300,-10.23
000:00:51.325,-9.54
000:00:51.350,-8.24
000:00:51.375,2.06
000:00:51.400,3.36
000:00:51.425,-10.15
000:00:51.450,1.53
000:00:51.475,7.1
000:00:51.500,5.57
000:00:51.525,0.08
000:00:51.550,-13.44
000:00:51.575,-15.57
000:00:51.600,4.43
000:00:51.625,-4.35
000:00:51.650,-16.41
000:00:51.675,-6.49
000:00:51.700,0.69
000:00:51.725,-3.89
000:00:51.750,-8.63
000:00:51.775,4.43
000:00:51.800,13.05
000:00:51.825,0.76
000:00:51.850,-9.69
000:00:51.875,-8.55
000:00:51.900,8.85
000:00:51.925,4.12
000:00:51.950,-20.38
000:00:51.975,-14.05
000:00:52.000,11.3
000:00:52.025,6.95
000:00:52.050,-10.61
000:00:52.075,-6.34
000:00:52.100,7.79
000:00:52.125,12.67
000:00:52.150,0.0
000:00:52.175,-13.82
000:00:52.200,1.3
000:00:52.225,17.48
000:00:52.250,1.68
000:00:52.275,-21.98
000:00:52.300,-9.54
000:00:52.325,8.17
000:00:52.350,4.5
000:00:52.375,-10.69
000:00:52.400,-10.53
000:00:52.425,3.05
000:00:52.450,0.15
000:00:52.475,-8.93
000:00:52.500,-2.06
000:00:52.525,-3.89
000:00:52.550,-13.66
000:00:52.575,0.61
000:00:52.600,13.36
000:00:52.625,-0.69
000:00:52.650,-16.18
000:00:52.675,-16.56
000:00:52.700,20.15
000:00:52.725,26.56
000:00:52.750,-9.16
000:00:52.775,-25.95
000:00:52.800,0.08
000:00:52.825,23.74
000:00:52.850,20.08
000:00:52.875,-0.08
000:00:52.900,4.73
000:00:52.925,7.63
000:00:52.950,-3.44
000:00:52.975,-12.37
000:00:53.000,3.51
000:00:53.025,16.18
000:00:53.050,12.37
000:00:53.075,-10.92
000:00:53.100,-20.84
000:00:53.125,2.9
000:00:53.150,8.78
000:00:53.175,-10.92
000:00:53.200,-13.21
000:00:53.225,-4.81
000:00:53.250,1.6
000:00:53.275,10.61
000:00:53.300,13.13
000:00:53.325,-13.74
000:00:53.350,-32.6
000:00:53.375,-15.34
000:00:53.400,6.03
000:00:53.425,8.7
000:00:53.450,-19.08
000:00:53.475,-37.48
000:00:53.500,-23.28
000:00:53.525,-18.4
000:00:53.550,-24.43
000:00:53.575,-40.84
000:00:53.600,-46.41
000:00:53.625,-22.9
000:00:53.650,4.58
000:00:53.675,1.98
000:00:53.700,-32.82
000:00:53.725,-40.76
000:00:53.750,-24.2
000:00:53.775,-10.69
000:00:53.800,-16.49
000:00:53.825,-31.15
000:00:53.850,-43.05
000:00:53.875,-35.5
000:00:53.900,-18.55
000:00:53.925,2.6
000:00:53.950,-1.83
000:00:53.975,-37.1
000:00:54.000,0.0
000:00:54.025,0.0
000:00:54.050,-19.08
000:00:54.075,-6.18
000:00:54.100,-4.27
000:00:54.125,-3.82
000:00:54.150,10.46
000:00:54.175,8.93
000:00:54.200,4.96
000:00:54.225,17.71
000:00:54.250,27.4
000:00:54.275,36.34
000:00:54.300,30.08
000:00:54.325,28.32
000:00:54.350,7.94
000:00:54.375,6.11
000:00:54.400,30.76
000:00:54.425,37.79
000:00:54.450,17.63
000:00:54.475,4.5
000:00:54.500,11.53
000:00:54.525,29.69
000:00:54.550,34.89
000:00:54.575,7.79
000:00:54.600,-3.89
000:00:54.625,16.64
000:00:54.650,29.62
000:00:54.675,8.17
000:00:54.700,-12.14
000:00:54.725,-8.02
000:00:54.750,5.27
000:00:54.775,8.24
000:00:54.800,3.97
000:00:54.825,5.19
000:00:54.850,5.19
000:00:54.875,0.0
000:00:54.900,-17.86
000:00:54.925,-25.27
000:00:54.950,1.83
000:00:54.975,13.28
000:00:55.000,8.7
000:00:55.025,5.73
000:00:55.050,7.48
000:00:55.075,-6.79
000:00:55.100,-15.42
000:00:55.125,10.38
000:00:55.150,36.72
000:00:55.175,9.77
000:00:55.200,-4.66
000:00:55.225,23.51
000:00:55.250,0.0
000:00:55.275,0.0
000:00:55.300,0.0
000:00:55.325,0.0
000:00:55.350,23.05
000:00:55.375,5.57
000:00:55.400,-29.08
000:00:55.425,-40.76
000:00:55.450,-12.14
000:00:55.475,32.6
000:00:55.500,0.0
000:00:55.525,0.0
000:00:55.550,0.0
000:00:55.575,0.0
000:00:55.600,24.35
000:00:55.625,10.76
000:00:55.650,-15.88
000:00:55.675,-35.34
000:00:55.700,-49.24
000:00:55.725,0.0
000:00:55.750,0.0
000:00:55.775,0.0
000:00:55.800,-13.89
000:00:55.825,-32.06
000:00:55.850,-41.83
000:00:55.875,0.0
000:00:55.900,0.0
000:00:55.925,-29.31
000:00:55.950,-13.74
000:00:55.975,-8.55
000:00:56.000,-13.13
