TIME, 1-REF
000:00:27.925,13.89
000:00:27.950,0.0
000:00:27.975,0.0
000:00:28.000,0.0
000:00:28.025,39.69
000:00:28.050,36.03
000:00:28.075,28.4
000:00:28.100,30.31
000:00:28.125,34.27
000:00:28.150,23.59
000:00:28.175,23.44
000:00:28.200,43.59
000:00:28.225,0.0
000:00:28.250,0.0
000:00:28.275,19.62
000:00:28.300,28.7
000:00:28.325,16.11
000:00:28.350,9.92
000:00:28.375,25.04
000:00:28.400,38.4
000:00:28.425,44.2
000:00:28.450,36.41
000:00:28.475,30.76
000:00:28.500,16.56
000:00:28.525,11.76
000:00:28.550,23.89
000:00:28.575,22.9
000:00:28.600,10.53
000:00:28.625,8.24
000:00:28.650,9.85
000:00:28.675,7.1
000:00:28.700,16.64
000:00:28.725,18.93
000:00:28.750,9.69
000:00:28.775,6.34
000:00:28.800,9.16
000:00:28.825,26.11
000:00:28.850,18.32
000:00:28.875,9.08
000:00:28.900,3.13
000:00:28.925,20.0
000:00:28.950,24.89
000:00:28.975,-2.37
000:00:29.000,-24.58
000:00:29.025,2.9
000:00:29.050,27.48
000:00:29.075,21.83
000:00:29.100,2.75
000:00:29.125,-7.33
000:00:29.150,-2.29
000:00:29.175,8.47
000:00:29.200,26.95
000:00:29.225,31.07
000:00:29.250,-1.53
000:00:29.275,-15.73
000:00:29.300,-4.58
000:00:29.325,11.98
000:00:29.350,-1.15
000:00:29.375,-11.83
000:00:29.400,-2.67
000:00:29.425,11.68
000:00:29.450,14.35
000:00:29.475,11.22
000:00:29.500,-2.9
000:00:29.525,-9.77
000:00:29.550,-12.9
000:00:29.575,-2.37
000:00:29.600,-1.83
000:00:29.625,0.84
000:00:29.650,-9.77
000:00:29.675,-9.85
000:00:29.700,-10.92
000:00:29.725,6.34
000:00:29.750,13.13
000:00:29.775,7.4
000:00:29.800,1.15
000:00:29.825,-3.82
000:00:29.850,-7.94
000:00:29.875,-5.5
000:00:29.900,-5.42
000:00:29.925,-6.49
000:00:29.950,0.69
000:00:29.975,-2.14
000:00:30.000,-15.42
000:00:30.025,-6.41
000:00:30.050,2.21
000:00:30.075,22.75
000:00:30.100,25.5
000:00:30.125,10.61
000:00:30.150,-9.69
000:00:30.175,-10.61
000:00:30.200,14.43
000:00:30.225,33.66
000:00:30.250,16.64
000:00:30.275,-9.01
000:00:30.300,-30.31
000:00:30.325,-7.71
000:00:30.350,24.89
000:00:30.375,23.21
000:00:30.400,-19.92
000:00:30.425,-32.44
000:00:30.450,1.15
000:00:30.475,9.85
000:00:30.500,-17.1
000:00:30.525,-13.66
000:00:30.550,4.35
000:00:30.575,1.37
000:00:30.600,-19.31
000:00:30.625,-9.77
000:00:30.650,12.37
000:00:30.675,12.67
000:00:30.700,7.18
000:00:30.725,14.66
000:00:30.750,15.27
000:00:30.775,-2.29
000:00:30.800,5.73
000:00:30.825,32.29
000:00:30.850,30.53
000:00:30.875,14.05
000:00:30.900,7.48
000:00:30.925,11.53
000:00:30.950,15.88
000:00:30.975,4.58
000:00:31.000,-13.82
000:00:31.025,-11.68
000:00:31.050,5.5
000:00:31.075,13.05
000:00:31.100,-1.53
000:00:31.125,-5.57
000:00:31.150,8.55
000:00:31.175,19.47
000:00:31.200,11.3
000:00:31.225,-9.62
000:00:31.250,-2.75
000:00:31.275,12.21
000:00:31.300,7.86
000:00:31.325,-7.25
000:00:31.350,-2.06
000:00:31.375,17.63
000:00:31.400,19.39
000:00:31.425,10.38
000:00:31.450,6.41
000:00:31.475,7.02
000:00:31.500,-6.79
000:00:31.525,-14.81
000:00:31.550,5.34
000:00:31.575,14.12
000:00:31.600,-4.58
000:00:31.625,-22.14
000:00:31.650,-2.98
000:00:31.675,7.33
000:00:31.700,-12.14
000:00:31.725,-8.63
000:00:31.750,-4.12
000:00:31.775,-8.02
000:00:31.800,-16.64
000:00:31.825,-3.13
000:00:31.850,10.76
000:00:31.875,3.66
000:00:31.900,-13.89
000:00:31.925,-15.65
000:00:31.950,-16.79
000:00:31.975,-14.89
000:00:32.000,-17.63
000:00:32.025,-17.56
000:00:32.050,2.14
000:00:32.075,5.27
000:00:32.100,-14.96
000:00:32.125,-13.13
000:00:32.150,1.76
000:00:32.175,-6.34
000:00:32.200,-20.76
000:00:32.225,-19.92
000:00:32.250,-5.42
000:00:32.275,0.84
000:00:32.300,-6.79
000:00:32.325,-5.65
000:00:32.350,-12.67
000:00:32.375,-17.02
000:00:32.400,-4.81
000:00:32.425,-1.15
000:00:32.450,-5.27
000:00:32.475,3.51
000:00:32.500,-1.22
000:00:32.525,-11.98
000:00:32.550,-6.34
000:00:32.575,15.34
000:00:32.600,15.95
000:00:32.625,3.28
000:00:32.650,-8.85
000:00:32.675,-3.21
000:00:32.700,-0.92
000:00:32.725,-2.06
000:00:32.750,-4.43
000:00:32.775,1.22
000:00:32.800,-13.44
000:00:32.825,-20.53
000:00:32.850,3.74
000:00:32.875,24.27
000:00:32.900,0.92
000:00:32.925,-28.93
000:00:32.950,-23.97
000:00:32.975,-3.82
000:00:33.000,-1.68
000:00:33.025,-8.78
000:00:33.050,-9.31
000:00:33.075,8.09
000:00:33.100,-8.7
000:00:33.125,-22.82
000:00:33.150,-0.61
000:00:33.175,24.81
000:00:33.200,9.85
000:00:33.225,-0.38
000:00:33.250,2.52
000:00:33.275,17.4
000:00:33.300,12.21
000:00:33.325,-1.83
000:00:33.350,-5.11
000:00:33.375,6.95
000:00:33.400,5.73
000:00:33.425,-1.98
000:00:33.450,-17.4
000:00:33.475,-11.98
000:00:33.500,-4.81
000:00:33.525,0.69
000:00:33.550,-4.12
000:00:33.575,-8.47
000:00:33.600,-21.3
000:00:33.625,-11.76
000:00:33.650,-1.83
000:00:33.675,7.94
000:00:33.700,-18.4
000:00:33.725,-43.13
000:00:33.750,-31.07
000:00:33.775,0.92
000:00:33.800,2.37
000:00:33.825,-15.19
000:00:33.850,-27.18
000:00:33.875,-17.4
000:00:33.900,-0.53
000:00:33.925,3.36
000:00:33.950,-8.85
000:00:33.975,-8.55
000:00:34.000,8.78
000:00:34.025,26.87
000:00:34.050,12.06
000:00:34.075,3.44
000:00:34.100,10.61
000:00:34.125,24.43
000:00:34.150,20.76
000:00:34.175,15.95
000:00:34.200,28.63
000:00:34.225,8.7
000:00:34.250,-26.87
000:00:34.275,-13.59
000:00:34.300,21.22
000:00:34.325,23.51
000:00:34.350,-1.37
000:00:34.375,-10.69
000:00:34.400,10.23
000:00:34.425,21.91
000:00:34.450,3.66
000:00:34.475,-17.02
000:00:34.500,-3.36
000:00:34.525,7.94
000:00:34.550,5.95
000:00:34.575,-1.68
000:00:34.600,-4.05
000:00:34.625,5.88
000:00:34.650,9.62
000:00:34.675,14.35
000:00:34.700,5.95
000:00:34.725,-3.59
000:00:34.750,10.53
000:00:34.775,37.1
000:00:34.800,37.25
000:00:34.825,17.56
000:00:34.850,-9.16
000:00:34.875,2.82
000:00:34.900,21.83
000:00:34.925,11.76
000:00:34.950,-11.3
000:00:34.975,-6.87
000:00:35.000,15.42
000:00:35.025,29.08
000:00:35.050,9.92
000:00:35.075,3.59
000:00:35.100,8.63
000:00:35.125,9.54
000:00:35.150,4.81
000:00:35.175,8.17
000:00:35.200,2.44
000:00:35.225,-0.31
000:00:35.250,6.26
000:00:35.275,7.71
000:00:35.300,-8.93
000:00:35.325,-6.34
000:00:35.350,3.89
000:00:35.375,-1.3
000:00:35.400,-1.07
000:00:35.425,-3.13
000:00:35.450,5.42
000:00:35.475,1.98
000:00:35.500,6.34
000:00:35.525,11.6
000:00:35.550,4.73
000:00:35.575,11.45
000:00:35.600,22.6
000:00:35.625,15.88
000:00:35.650,-3.28
000:00:35.675,3.89
000:00:35.700,28.02
000:00:35.725,16.72
000:00:35.750,-7.33
000:00:35.775,2.9
000:00:35.800,25.11
000:00:35.825,16.03
000:00:35.850,-10.92
000:00:35.875,-14.5
000:00:35.900,-16.64
000:00:35.925,4.05
000:00:35.950,3.28
000:00:35.975,-4.5
000:00:36.000,-8.24
000:00:36.025,4.58
000:00:36.050,8.32
000:00:36.075,5.42
000:00:36.100,-3.28
000:00:36.125,3.36
000:00:36.150,-9.77
000:00:36.175,-9.62
000:00:36.200,-7.02
000:00:36.225,-3.13
000:00:36.250,-9.08
000:00:36.275,-16.18
000:00:36.300,-21.91
000:00:36.325,-13.74
000:00:36.350,-8.93
000:00:36.375,-8.85
000:00:36.400,-20.61
000:00:36.425,-11.22
000:00:36.450,3.66
000:00:36.475,15.95
000:00:36.500,-1.3
000:00:36.525,-14.66
000:00:36.550,-20.31
000:00:36.575,-9.92
000:00:36.600,0.92
000:00:36.625,1.15
000:00:36.650,-8.32
000:00:36.675,-5.95
000:00:36.700,-2.9
000:00:36.725,11.83
000:00:36.750,8.7
000:00:36.775,-10.08
000:00:36.800,-7.1
000:00:36.825,9.31
000:00:36.850,11.15
000:00:36.875,-10.76
000:00:36.900,-19.47
000:00:36.925,-12.98
000:00:36.950,-2.67
000:00:36.975,14.43
000:00:37.000,13.89
000:00:37.025,-1.83
000:00:37.050,-13.66
000:00:37.075,-11.83
000:00:37.100,-0.84
000:00:37.125,15.04
000:00:37.150,11.98
000:00:37.175,1.68
000:00:37.200,-4.27
000:00:37.225,15.95
000:00:37.250,15.19
000:00:37.275,-3.59
000:00:37.300,-14.05
000:00:37.325,-8.4
000:00:37.350,-4.2
000:00:37.375,4.43
000:00:37.400,-1.3
000:00:37.425,-8.09
000:00:37.450,-17.71
000:00:37.475,-10.76
000:00:37.500,-1.83
000:00:37.525,-1.15
000:00:37.550,-20.76
000:00:37.575,-22.21
000:00:37.600,-7.71
000:00:37.625,10.38
000:00:37.650,-8.78
000:00:37.675,-36.79
000:00:37.700,-14.66
000:00:37.725,20.69
000:00:37.750,15.8
000:00:37.775,-11.68
000:00:37.800,-22.52
000:00:37.825,1.53
000:00:37.850,13.28
000:00:37.875,-1.45
000:00:37.900,-15.88
000:00:37.925,-9.92
000:00:37.950,-0.15
000:00:37.975,8.32
000:00:38.000,13.89
000:00:38.025,15.19
000:00:38.050,-7.56
000:00:38.075,-26.49
000:00:38.100,-22.14
000:00:38.125,-7.25
000:00:38.150,0.15
000:00:38.175,-2.82
000:00:38.200,-12.21
000:00:38.225,-16.34
000:00:38.250,0.23
000:00:38.275,4.66
000:00:38.300,4.12
000:00:38.325,6.72
000:00:38.350,-9.54
000:00:38.375,-12.06
000:00:38.400,6.72
000:00:38.425,20.08
000:00:38.450,18.02
000:00:38.475,8.93
000:00:38.500,-3.66
000:00:38.525,-20.76
000:00:38.550,-5.65
000:00:38.575,11.6
000:00:38.600,14.96
000:00:38.625,10.99
000:00:38.650,-2.75
000:00:38.675,0.38
000:00:38.700,36.03
000:00:38.725,0.0
000:00:38.750,0.0
000:00:38.775,0.0
000:00:38.800,0.0
000:00:38.825,-22.06
000:00:38.850,-37.33
000:00:38.875,-22.52
000:00:38.900,-13.28
000:00:38.925,-16.34
000:00:38.950,-26.87
000:00:38.975,-40.92
000:00:39.000,-34.73
000:00:39.025,-35.34
000:00:39.050,-33.44
000:00:39.075,-28.02
000:00:39.100,-29.01
000:00:39.125,-24.66
000:00:39.150,-9.77
000:00:39.175,-2.52
000:00:39.200,-13.74
000:00:39.225,-26.64
000:00:39.250,-16.18
000:00:39.275,-4.27
000:00:39.300,-10.53
000:00:39.325,-23.21
000:00:39.350,-14.81
000:00:39.375,0.46
000:00:39.400,-5.73
000:00:39.425,-10.23
000:00:39.450,-10.15
000:00:39.475,-8.78
000:00:39.500,-22.98
000:00:39.525,-27.86
000:00:39.550,-13.28
000:00:39.575,4.66
000:00:39.600,4.96
000:00:39.625,-12.44
000:00:39.650,-8.63
000:00:39.675,3.05
000:00:39.700,6.11
000:00:39.725,1.83
000:00:39.750,-2.6
000:00:39.775,0.53
000:00:39.800,5.04
000:00:39.825,11.22
000:00:39.850,10.76
000:00:39.875,2.75
000:00:39.900,-0.23
000:00:39.925,12.44
000:00:39.950,24.05
000:00:39.975,27.71
000:00:40.000,18.24
000:00:40.025,9.77
000:00:40.050,4.96
000:00:40.075,23.13
000:00:40.100,19.16
000:00:40.125,4.96
000:00:40.150,5.5
000:00:40.175,-0.76
000:00:40.200,-6.95
000:00:40.225,-3.66
000:00:40.250,2.37
000:00:40.275,13.05
000:00:40.300,7.86
000:00:40.325,-4.73
000:00:40.350,-5.19
000:00:40.375,4.96
000:00:40.400,12.9
000:00:40.425,21.91
000:00:40.450,22.37
000:00:40.475,18.63
000:00:40.500,2.9
000:00:40.525,10.08
000:00:40.550,15.95
000:00:40.575,11.53
000:00:40.600,8.02
000:00:40.625,5.65
000:00:40.650,12.29
000:00:40.675,20.99
000:00:40.700,15.34
000:00:40.725,5.19
000:00:40.750,8.02
000:00:40.775,11.83
000:00:40.800,6.64
000:00:40.825,-0.92
000:00:40.850,1.45
000:00:40.875,12.21
000:00:40.900,2.29
000:00:40.925,-10.84
000:00:40.950,-10.61
000:00:40.975,4.2
000:00:41.000,4.2
000:00:41.025,-1.3
000:00:41.050,-4.81
000:00:41.075,0.92
000:00:41.100,1.37
000:00:41.125,-13.66
000:00:41.150,-24.12
000:00:41.175,-13.44
000:00:41.200,-6.34
000:00:41.225,-6.79
000:00:41.250,-6.79
000:00:41.275,-3.05
000:00:41.300,-12.9
000:00:41.325,-13.66
000:00:41.350,-9.39
000:00:41.375,-2.21
000:00:41.400,-3.36
000:00:41.425,-1.15
000:00:41.450,3.21
000:00:41.475,2.6
000:00:41.500,-2.82
000:00:41.525,-9.85
000:00:41.550,-8.7
000:00:41.575,-0.23
000:00:41.600,3.66
000:00:41.625,3.13
000:00:41.650,-0.76
000:00:41.675,2.75
000:00:41.700,8.32
000:00:41.725,-3.36
000:00:41.750,-23.51
000:00:41.775,-29.77
000:00:41.800,-7.02
000:00:41.825,3.05
000:00:41.850,-0.53
000:00:41.875,-14.12
000:00:41.900,-16.56
000:00:41.925,-7.48
000:00:41.950,-9.77
000:00:41.975,-17.63
000:00:42.000,-17.18
000:00:42.025,-17.63
000:00:42.050,-6.41
000:00:42.075,1.3
000:00:42.100,12.44
000:00:42.125,0.84
000:00:42.150,-5.19
000:00:42.175,7.56
000:00:42.200,11.91
000:00:42.225,-1.68
000:00:42.250,-2.9
000:00:42.275,2.37
000:00:42.300,7.25
000:00:42.325,2.37
000:00:42.350,1.91
000:00:42.375,3.44
000:00:42.400,7.1
000:00:42.425,11.6
000:00:42.450,5.73
000:00:42.475,-5.11
000:00:42.500,-3.97
000:00:42.525,2.9
000:00:42.550,4.73
000:00:42.575,6.95
000:00:42.600,10.15
000:00:42.625,-2.29
000:00:42.650,-9.47
000:00:42.675,-5.73
000:00:42.700,9.39
000:00:42.725,16.11
000:00:42.750,0.92
000:00:42.775,-23.36
000:00:42.800,-23.13
000:00:42.825,-12.6
000:00:42.850,1.3
000:00:42.875,0.53
000:00:42.900,-10.0
000:00:42.925,-12.14
000:00:42.950,3.28
000:00:42.975,10.84
000:00:43.000,9.77
000:00:43.025,-2.6
000:00:43.050,-14.89
000:00:43.075,-3.36
000:00:43.100,24.81
000:00:43.125,11.45
000:00:43.150,-15.88
000:00:43.175,-13.05
000:00:43.200,18.55
000:00:43.225,33.36
000:00:43.250,12.98
000:00:43.275,-10.38
000:00:43.300,-3.28
000:00:43.325,8.24
000:00:43.350,16.11
000:00:43.375,3.21
000:00:43.400,-4.27
000:00:43.425,0.84
000:00:43.450,18.02
000:00:43.475,15.88
000:00:43.500,8.24
000:00:43.525,3.13
000:00:43.550,9.47
000:00:43.575,9.24
000:00:43.600,4.12
000:00:43.625,-5.57
000:00:43.650,-1.98
000:00:43.675,2.14
000:00:43.700,18.17
000:00:43.725,19.77
000:00:43.750,7.63
000:00:43.775,-5.11
000:00:43.800,-6.03
000:00:43.825,-3.44
000:00:43.850,-2.14
000:00:43.875,-2.98
000:00:43.900,-10.99
000:00:43.925,-5.11
000:00:43.950,3.82
000:00:43.975,0.38
000:00:44.000,-4.05
000:00:44.025,-5.04
000:00:44.050,3.13
000:00:44.075,0.61
000:00:44.100,-6.49
000:00:44.125,-2.98
000:00:44.150,0.92
000:00:44.175,-0.69
000:00:44.200,-3.13
000:00:44.225,-5.95
000:00:44.250,2.37
000:00:44.275,-1.53
000:00:44.300,-14.96
000:00:44.325,-12.52
000:00:44.350,2.37
000:00:44.375,-13.21
000:00:44.400,-20.0
000:00:44.425,-7.71
000:00:44.450,-1.76
000:00:44.475,-7.86
000:00:44.500,-1.22
000:00:44.525,18.78
000:00:44.550,19.16
000:00:44.575,-7.48
000:00:44.600,-10.69
000:00:44.625,11.6
000:00:44.650,12.06
000:00:44.675,-0.92
000:00:44.700,2.75
000:00:44.725,3.59
000:00:44.750,-5.65
000:00:44.775,-10.76
000:00:44.800,-7.48
000:00:44.825,-4.81
000:00:44.850,1.68
000:00:44.875,7.79
000:00:44.900,8.85
000:00:44.925,1.3
000:00:44.950,-9.39
000:00:44.975,-9.08
000:00:45.000,-9.39
000:00:45.025,-10.23
000:00:45.050,-10.15
000:00:45.075,-21.91
000:00:45.100,-1.07
000:00:45.125,15.04
000:00:45.150,-3.36
000:00:45.175,-27.25
000:00:45.200,-23.97
000:00:45.225,9.62
000:00:45.250,27.94
000:00:45.275,-0.69
000:00:45.300,-24.66
000:00:45.325,-17.63
000:00:45.350,7.71
000:00:45.375,8.78
000:00:45.400,-13.51
000:00:45.425,-18.47
000:00:45.450,-3.36
000:00:45.475,-14.27
000:00:45.500,-18.17
000:00:45.525,-4.05
000:00:45.550,3.21
000:00:45.575,-13.36
000:00:45.600,-12.98
000:00:45.625,17.71
000:00:45.650,20.0
000:00:45.675,-12.6
000:00:45.700,-12.6
000:00:45.725,8.93
000:00:45.750,27.71
000:00:45.775,7.02
000:00:45.800,-22.06
000:00:45.825,-27.02
000:00:45.850,-5.8
000:00:45.875,-3.97
000:00:45.900,-9.85
000:00:45.925,-14.89
000:00:45.950,-1.98
000:00:45.975,2.6
000:00:46.000,-2.21
000:00:46.025,-5.95
000:00:46.050,-9.24
000:00:46.075,-9.85
000:00:46.100,4.2
000:00:46.125,-2.67
000:00:46.150,-24.05
000:00:46.175,-22.82
000:00:46.200,-2.37
000:00:46.225,-8.55
000:00:46.250,-15.27
000:00:46.275,-5.42
000:00:46.300,6.03
000:00:46.325,3.44
000:00:46.350,7.4
000:00:46.375,5.65
000:00:46.400,-0.46
000:00:46.425,-9.77
000:00:46.450,1.83
000:00:46.475,-2.29
000:00:46.500,-23.44
000:00:46.525,-35.88
000:00:46.550,-10.84
000:00:46.575,3.51
000:00:46.600,-10.84
000:00:46.625,-25.27
000:00:46.650,-7.33
000:00:46.675,22.29
000:00:46.700,13.44
000:00:46.725,-21.6
000:00:46.750,-26.03
000:00:46.775,-4.05
000:00:46.800,3.74
000:00:46.825,-1.91
000:00:46.850,-0.15
000:00:46.875,-3.59
000:00:46.900,-8.63
000:00:46.925,-19.54
000:00:46.950,-8.63
000:00:46.975,14.5
000:00:47.000,-2.52
000:00:47.025,-27.18
000:00:47.050,-15.65
000:00:47.075,-4.27
000:00:47.100,9.85
000:00:47.125,10.53
000:00:47.150,12.21
000:00:47.175,7.02
000:00:47.200,-4.35
000:00:47.225,-0.23
000:00:47.250,13.66
000:00:47.275,8.47
000:00:47.300,2.14
000:00:47.325,-1.53
000:00:47.350,4.96
000:00:47.375,12.9
000:00:47.400,10.69
000:00:47.425,0.08
000:00:47.450,13.05
000:00:47.475,20.38
000:00:47.500,19.92
000:00:47.525,25.65
000:00:47.550,39.69
000:00:47.575,23.82
000:00:47.600,8.4
000:00:47.625,7.86
000:00:47.650,2.98
000:00:47.675,0.76
000:00:47.700,7.94
000:00:47.725,0.99
000:00:47.750,-8.02
000:00:47.775,-3.05
000:00:47.800,12.29
000:00:47.825,12.52
000:00:47.850,-7.48
000:00:47.875,-20.92
000:00:47.900,-16.72
000:00:47.925,-4.2
000:00:47.950,2.29
000:00:47.975,-3.05
000:00:48.000,-4.73
000:00:48.025,-5.34
000:00:48.050,3.36
000:00:48.075,12.21
000:00:48.100,20.0
000:00:48.125,15.57
000:00:48.150,10.69
000:00:48.175,11.37
000:00:48.200,12.67
000:00:48.225,8.32
000:00:48.250,5.65
000:00:48.275,11.15
000:00:48.300,20.61
000:00:48.325,4.5
000:00:48.350,-10.92
000:00:48.375,-9.24
000:00:48.400,2.14
000:00:48.425,5.34
000:00:48.450,2.52
000:00:48.475,-13.97
000:00:48.500,-16.11
000:00:48.525,-1.15
000:00:48.550,7.25
000:00:48.575,-7.48
000:00:48.600,-4.5
000:00:48.625,0.0
000:00:48.650,-12.29
000:00:48.675,-19.08
000:00:48.700,-0.15
000:00:48.725,1.76
000:00:48.750,3.21
000:00:48.775,10.84
000:00:48.800,15.34
000:00:48.825,-3.59
000:00:48.850,-16.34
000:00:48.875,-15.04
000:00:48.900,-10.53
000:00:48.925,-4.2
000:00:48.950,8.4
000:00:48.975,14.12
000:00:49.000,6.56
000:00:49.025,-5.57
000:00:49.050,-4.96
000:00:49.075,-1.45
000:00:49.100,2.9
000:00:49.125,-5.5
000:00:49.150,-0.92
000:00:49.175,5.88
000:00:49.200,4.5
000:00:49.225,-3.59
000:00:49.250,-2.6
000:00:49.275,-0.99
000:00:49.300,6.79
000:00:49.325,4.5
000:00:49.350,-4.58
000:00:49.375,-11.98
000:00:49.400,-0.76
000:00:49.425,0.53
000:00:49.450,-5.42
000:00:49.475,-1.07
000:00:49.500,13.51
000:00:49.525,-3.51
000:00:49.550,-21.15
000:00:49.575,-14.43
000:00:49.600,8.63
000:00:49.625,-15.19
000:00:49.650,-42.21
000:00:49.675,-39.77
000:00:49.700,-15.42
000:00:49.725,-29.39
000:00:49.750,-35.95
000:00:49.775,-20.92
000:00:49.800,-2.29
000:00:49.825,-6.72
000:00:49.850,-6.41
000:00:49.875,-15.65
000:00:49.900,-11.37
000:00:49.925,-6.41
000:00:49.950,-7.71
000:00:49.975,-6.79
000:00:50.000,2.37
000:00:50.025,-2.67
000:00:50.050,-9.16
000:00:50.075,-9.08
000:00:50.100,19.24
000:00:50.125,33.28
000:00:50.150,16.18
000:00:50.175,1.91
000:00:50.200,12.37
000:00:50.225,13.97
000:00:50.250,16.64
000:00:50.275,16.11
000:00:50.300,13.97
000:00:50.325,9.16
000:00:50.350,11.53
000:00:50.375,17.71
000:00:50.400,20.46
000:00:50.425,17.63
000:00:50.450,3.21
000:00:50.475,-5.88
000:00:50.500,0.0
000:00:50.525,5.65
000:00:50.550,12.44
000:00:50.575,17.71
000:00:50.600,19.24
000:00:50.625,12.52
000:00:50.650,9.92
000:00:50.675,-1.53
000:00:50.700,3.44
000:00:50.725,22.9
000:00:50.750,13.97
000:00:50.775,-8.02
000:00:50.800,-7.48
000:00:50.825,9.16
000:00:50.850,13.05
000:00:50.875,-0.69
000:00:50.900,-12.98
000:00:50.925,-6.41
000:00:50.950,-5.11
000:00:50.975,-20.38
000:00:51.000,-18.17
000:00:51.025,-5.5
000:00:51.050,-6.03
000:00:51.075,-11.22
000:00:51.100,-18.7
000:00:51.125,-13.05
000:00:51.150,-3.89
000:00:51.175,-0.84
000:00:51.200,-2.9
000:00:51.225,4.2
000:00:51.250,-6.11
000:00:51.275,-19.47
000:00:51.300,-13.44
000:00:51.325,10.99
000:00:51.350,17.4
000:00:51.375,16.56
000:00:51.400,18.02
000:00:51.425,0.0
000:00:51.450,0.0
000:00:51.475,0.0
000:00:51.500,0.0
000:00:51.525,-32.06
000:00:51.550,0.0
000:00:51.575,0.0
000:00:51.600,0.0
000:00:51.625,0.0
000:00:51.650,0.0
000:00:51.675,0.0
000:00:51.700,0.0
000:00:51.725,0.0
000:00:51.750,0.0
000:00:51.775,0.0
000:00:51.800,0.0
000:00:51.825,0.0
000:00:51.850,0.0
000:00:51.875,0.0
000:00:51.900,0.0
000:00:51.925,0.0
000:00:51.950,0.0
000:00:51.975,-24.05
000:00:52.000,-1.68
000:00:52.025,10.08
000:00:52.050,1.83
000:00:52.075,7.79
000:00:52.100,19.24
000:00:52.125,26.03
000:00:52.150,0.0
000:00:52.175,0.0
000:00:52.200,0.0
000:00:52.225,0.0
000:00:52.250,0.0
000:00:52.275,0.0
000:00:52.300,0.0
000:00:52.325,0.0
000:00:52.350,0.0
000:00:52.375,0.0
000:00:52.400,0.0
000:00:52.425,0.0
000:00:52.450,23.66
000:00:52.475,15.34
000:00:52.500,1.98
000:00:52.525,13.89
000:00:52.550,35.57
000:00:52.575,22.37
000:00:52.600,6.18
000:00:52.625,1.68
000:00:52.650,9.01
000:00:52.675,23.89
000:00:52.700,21.6
000:00:52.725,11.76
000:00:52.750,4.12
000:00:52.775,-10.53
000:00:52.800,-23.74
000:00:52.825,-12.67
000:00:52.850,10.53
000:00:52.875,19.92
000:00:52.900,0.99
000:00:52.925,-10.92
000:00:52.950,0.31
000:00:52.975,3.59
000:00:53.000,9.69
000:00:53.025,5.11
000:00:53.050,-12.06
000:00:53.075,-25.04
000:00:53.100,-21.45
000:00:53.125,-10.76
000:00:53.150,12.75
000:00:53.175,26.18
000:00:53.200,9.47
000:00:53.225,-4.58
000:00:53.250,-2.29
000:00:53.275,5.19
000:00:53.300,4.5
000:00:53.325,2.37
000:00:53.350,6.72
000:00:53.375,-2.14
000:00:53.400,-15.8
000:00:53.425,-15.11
000:00:53.450,6.41
000:00:53.475,17.1
000:00:53.500,19.24
000:00:53.525,17.4
000:00:53.550,13.05
000:00:53.575,-7.86
000:00:53.600,-17.79
000:00:53.625,1.6
000:00:53.650,27.33
000:00:53.675,15.57
000:00:53.700,-17.1
000:00:53.725,-24.58
000:00:53.750,-0.46
000:00:53.775,12.75
000:00:53.800,7.02
000:00:53.825,4.89
000:00:53.850,-2.9
000:00:53.875,-25.8
000:00:53.900,-31.68
000:00:53.925,-14.5
000:00:53.950,8.32
000:00:53.975,19.54
000:00:54.000,-8.93
000:00:54.025,-34.58
000:00:54.050,-35.65
000:00:54.075,-14.35
000:00:54.100,-14.89
000:00:54.125,-21.45
000:00:54.150,-3.44
000:00:54.175,10.46
000:00:54.200,0.0
000:00:54.225,-2.14
000:00:54.250,11.76
000:00:54.275,25.88
000:00:54.300,14.35
000:00:54.325,2.75
000:00:54.350,-10.15
000:00:54.375,-12.82
000:00:54.400,-23.82
000:00:54.425,-26.34
000:00:54.450,-17.56
000:00:54.475,4.12
000:00:54.500,10.31
000:00:54.525,1.68
000:00:54.550,0.53
000:00:54.575,16.18
000:00:54.600,10.61
000:00:54.625,1.76
000:00:54.650,-10.08
000:00:54.675,-12.75
000:00:54.700,-23.28
000:00:54.725,-29.62
000:00:54.750,-13.97
000:00:54.775,20.31
000:00:54.800,18.47
000:00:54.825,4.12
000:00:54.850,-7.71
000:00:54.875,-20.23
000:00:54.900,-17.33
000:00:54.925,-1.53
000:00:54.950,9.39
000:00:54.975,13.66
000:00:55.000,6.87
000:00:55.025,-5.73
000:00:55.050,-3.44
000:00:55.075,14.89
000:00:55.100,16.41
000:00:55.125,2.82
000:00:55.150,-4.12
000:00:55.175,-4.12
000:00:55.200,-17.71
000:00:55.225,-2.37
000:00:55.250,26.18
000:00:55.275,35.65
000:00:55.300,13.36
000:00:55.325,-13.05
000:00:55.350,-24.66
000:00:55.375,-0.69
000:00:55.400,16.95
000:00:55.425,11.76
000:00:55.450,10.23
000:00:55.475,22.37
000:00:55.500,13.89
000:00:55.525,-8.7
000:00:55.550,-18.55
000:00:55.575,2.6
000:00:55.600,27.79
000:00:55.625,19.85
000:00:55.650,-3.97
000:00:55.675,-12.37
000:00:55.700,-5.65
000:00:55.725,3.66
000:00:55.750,8.63
000:00:55.775,9.08
000:00:55.800,1.6
000:00:55.825,-7.25
000:00:55.850,-12.82
000:00:55.875,-7.86
000:00:55.900,10.76
