TIME, 1-REF
000:00:27.950,2.9
000:00:27.975,12.75
000:00:28.000,10.31
000:00:28.025,-5.11
000:00:28.050,-5.42
000:00:28.075,6.18
000:00:28.100,11.98
000:00:28.125,12.52
000:00:28.150,18.32
000:00:28.175,14.5
000:00:28.200,4.43
000:00:28.225,1.68
000:00:28.250,7.79
000:00:28.275,7.25
000:00:28.300,-7.1
000:00:28.325,1.53
000:00:28.350,0.0
000:00:28.375,0.0
000:00:28.400,0.0
000:00:28.425,0.0
000:00:28.450,23.36
000:00:28.475,31.15
000:00:28.500,40.92
000:00:28.525,35.57
000:00:28.550,19.08
000:00:28.575,26.18
000:00:28.600,29.01
000:00:28.625,26.34
000:00:28.650,28.93
000:00:28.675,25.73
000:00:28.700,5.88
000:00:28.725,-3.36
000:00:28.750,10.76
000:00:28.775,21.83
000:00:28.800,10.99
000:00:28.825,-5.42
000:00:28.850,-3.89
000:00:28.875,-0.61
000:00:28.900,1.07
000:00:28.925,-0.69
000:00:28.950,-14.58
000:00:28.975,-3.44
000:00:29.000,18.93
000:00:29.025,8.17
000:00:29.050,-13.36
000:00:29.075,-12.14
000:00:29.100,-7.63
000:00:29.125,-0.08
000:00:29.150,11.07
000:00:29.175,13.82
000:00:29.200,8.47
000:00:29.225,9.39
000:00:29.250,-2.29
000:00:29.275,2.21
000:00:29.300,12.06
000:00:29.325,-0.15
000:00:29.350,-1.76
000:00:29.375,4.12
000:00:29.400,10.99
000:00:29.425,5.8
000:00:29.450,-0.46
000:00:29.475,-5.19
000:00:29.500,1.76
000:00:29.525,0.69
000:00:29.550,-5.42
000:00:29.575,2.14
000:00:29.600,7.25
000:00:29.625,-1.91
000:00:29.650,-6.34
000:00:29.675,-5.95
000:00:29.700,-10.53
000:00:29.725,-16.72
000:00:29.750,-15.04
000:00:29.775,-6.95
000:00:29.800,7.4
000:00:29.825,2.6
000:00:29.850,-1.83
000:00:29.875,1.91
000:00:29.900,5.88
000:00:29.925,-0.92
000:00:29.950,-1.22
000:00:29.975,7.48
000:00:30.000,12.9
000:00:30.025,6.64
000:00:30.050,-2.82
000:00:30.075,0.08
000:00:30.100,5.34
000:00:30.125,0.38
000:00:30.150,-1.15
000:00:30.175,-1.98
000:00:30.200,-2.37
000:00:30.225,-0.76
000:00:30.250,5.04
000:00:30.275,-4.96
000:00:30.300,-5.04
000:00:30.325,-2.98
000:00:30.350,0.46
000:00:30.375,7.02
000:00:30.400,18.7
000:00:30.425,16.95
000:00:30.450,3.74
000:00:30.475,-1.83
000:00:30.500,10.61
000:00:30.525,-0.61
000:00:30.550,-7.56
000:00:30.575,-1.91
000:00:30.600,9.01
000:00:30.625,9.47
000:00:30.650,7.1
000:00:30.675,0.61
000:00:30.700,7.56
000:00:30.725,7.4
000:00:30.750,9.62
000:00:30.775,1.76
000:00:30.800,-6.41
000:00:30.825,-2.37
000:00:30.850,8.32
000:00:30.875,6.79
000:00:30.900,6.64
000:00:30.925,4.73
000:00:30.950,-4.27
000:00:30.975,-6.03
000:00:31.000,1.22
000:00:31.025,9.69
000:00:31.050,9.62
000:00:31.075,0.38
000:00:31.100,-1.83
000:00:31.125,9.85
000:00:31.150,0.0
000:00:31.175,-13.21
000:00:31.200,2.67
000:00:31.225,26.64
000:00:31.250,21.45
000:00:31.275,-5.88
000:00:31.300,-17.86
000:00:31.325,-0.92
000:00:31.350,9.39
000:00:31.375,3.66
000:00:31.400,3.05
000:00:31.425,17.48
000:00:31.450,15.8
000:00:31.475,-2.44
000:00:31.500,6.18
000:00:31.525,25.88
000:00:31.550,11.68
000:00:31.575,-5.34
000:00:31.600,-5.04
000:00:31.625,7.86
000:00:31.650,-2.14
000:00:31.675,3.05
000:00:31.700,17.33
000:00:31.725,8.78
000:00:31.750,-16.49
000:00:31.775,-15.5
000:00:31.800,14.43
000:00:31.825,22.6
000:00:31.850,-6.56
000:00:31.875,-19.62
000:00:31.900,4.73
000:00:31.925,21.37
000:00:31.950,-4.35
000:00:31.975,-25.5
000:00:32.000,-25.65
000:00:32.025,-13.28
000:00:32.050,-9.69
000:00:32.075,-13.82
000:00:32.100,-17.48
000:00:32.125,-19.69
000:00:32.150,-19.01
000:00:32.175,-22.21
000:00:32.200,-22.75
000:00:32.225,-12.6
000:00:32.250,-15.42
000:00:32.275,-9.47
000:00:32.300,-13.28
000:00:32.325,-10.84
000:00:32.350,-10.92
000:00:32.375,-0.38
000:00:32.400,-4.2
000:00:32.425,-0.38
000:00:32.450,8.85
000:00:32.475,1.98
000:00:32.500,-0.69
000:00:32.525,1.15
000:00:32.550,7.86
000:00:32.575,11.45
000:00:32.600,1.68
000:00:32.625,-5.95
000:00:32.650,2.75
000:00:32.675,16.34
000:00:32.700,7.79
000:00:32.725,8.17
000:00:32.750,4.89
000:00:32.775,-7.79
000:00:32.800,-10.15
000:00:32.825,-2.37
000:00:32.850,11.98
000:00:32.875,7.02
000:00:32.900,-10.0
000:00:32.925,-15.95
000:00:32.950,0.31
000:00:32.975,-2.44
000:00:33.000,-18.4
000:00:33.025,-11.91
000:00:33.050,16.79
000:00:33.075,12.75
000:00:33.100,-26.11
000:00:33.125,-24.27
000:00:33.150,3.82
000:00:33.175,5.34
000:00:33.200,-16.34
000:00:33.225,-7.25
000:00:33.250,8.7
000:00:33.275,12.44
000:00:33.300,9.39
000:00:33.325,5.88
000:00:33.350,1.91
000:00:33.375,-1.83
000:00:33.400,-8.32
000:00:33.425,5.88
000:00:33.450,11.53
000:00:33.475,-2.44
000:00:33.500,-16.72
000:00:33.525,-5.04
000:00:33.550,15.5
000:00:33.575,4.73
000:00:33.600,-17.33
000:00:33.625,-5.34
000:00:33.650,13.97
000:00:33.675,4.89
000:00:33.700,1.45
000:00:33.725,6.56
000:00:33.750,8.7
000:00:33.775,-8.78
000:00:33.800,-12.67
000:00:33.825,7.4
000:00:33.850,8.78
000:00:33.875,-3.74
000:00:33.900,-5.19
000:00:33.925,-1.3
000:00:33.950,-2.21
000:00:33.975,2.9
000:00:34.000,11.15
000:00:34.025,8.17
000:00:34.050,-11.45
000:00:34.075,-11.98
000:00:34.100,6.95
000:00:34.125,20.38
000:00:34.150,8.24
000:00:34.175,-15.5
000:00:34.200,-11.98
000:00:34.225,-2.75
000:00:34.250,1.53
000:00:34.275,11.68
000:00:34.300,13.59
000:00:34.325,1.53
000:00:34.350,-13.89
000:00:34.375,-18.93
000:00:34.400,-7.79
000:00:34.425,0.08
000:00:34.450,0.76
000:00:34.475,-4.05
000:00:34.500,-10.69
000:00:34.525,-14.89
000:00:34.550,-4.12
000:00:34.575,5.11
000:00:34.600,-2.52
000:00:34.625,-22.9
000:00:34.650,-10.15
000:00:34.675,22.21
000:00:34.700,11.83
000:00:34.725,-12.52
000:00:34.750,-7.56
000:00:34.775,10.53
000:00:34.800,24.43
000:00:34.825,17.71
000:00:34.850,16.64
000:00:34.875,6.18
000:00:34.900,-15.19
000:00:34.925,-17.48
000:00:34.950,4.2
000:00:34.975,9.62
000:00:35.000,-11.76
000:00:35.025,-29.08
000:00:35.050,-19.16
000:00:35.075,5.11
000:00:35.100,7.94
000:00:35.125,2.29
000:00:35.150,2.14
000:00:35.175,20.38
000:00:35.200,20.53
000:00:35.225,4.43
000:00:35.250,4.66
000:00:35.275,16.95
000:00:35.300,9.16
000:00:35.325,-1.98
000:00:35.350,-0.31
000:00:35.375,13.74
000:00:35.400,10.0
000:00:35.425,-10.38
000:00:35.450,-13.59
000:00:35.475,5.8
000:00:35.500,4.81
000:00:35.525,-4.05
000:00:35.550,-3.51
000:00:35.575,13.74
000:00:35.600,4.96
000:00:35.625,-10.31
000:00:35.650,-1.45
000:00:35.675,7.33
000:00:35.700,-3.05
000:00:35.725,-0.08
000:00:35.750,0.76
000:00:35.775,-6.49
000:00:35.800,-6.03
000:00:35.825,0.99
000:00:35.850,7.18
000:00:35.875,13.13
000:00:35.900,0.61
000:00:35.925,-2.82
000:00:35.950,13.74
000:00:35.975,26.64
000:00:36.000,8.7
000:00:36.025,-1.98
000:00:36.050,-7.1
000:00:36.075,1.07
000:00:36.100,4.12
000:00:36.125,-7.48
000:00:36.150,-12.14
000:00:36.175,-14.05
000:00:36.200,-26.26
000:00:36.225,-16.11
000:00:36.250,-3.74
000:00:36.275,-13.59
000:00:36.300,-23.97
000:00:36.325,-2.29
000:00:36.350,12.67
000:00:36.375,4.12
000:00:36.400,1.45
000:00:36.425,22.14
000:00:36.450,16.79
000:00:36.475,-1.53
000:00:36.500,-2.6
000:00:36.525,15.34
000:00:36.550,19.47
000:00:36.575,-0.38
000:00:36.600,-5.73
000:00:36.625,8.78
000:00:36.650,10.92
000:00:36.675,9.54
000:00:36.700,11.76
000:00:36.725,8.4
000:00:36.750,-10.99
000:00:36.775,-23.59
000:00:36.800,-2.37
000:00:36.825,23.13
000:00:36.850,11.6
000:00:36.875,-10.31
000:00:36.900,-8.09
000:00:36.925,10.92
000:00:36.950,-0.76
000:00:36.975,7.02
000:00:37.000,25.57
000:00:37.025,26.41
000:00:37.050,-1.98
000:00:37.075,-22.82
000:00:37.100,-3.36
000:00:37.125,7.94
000:00:37.150,-7.25
000:00:37.175,-15.11
000:00:37.200,-6.56
000:00:37.225,-3.36
000:00:37.250,-10.69
000:00:37.275,-10.46
000:00:37.300,4.27
000:00:37.325,-9.16
000:00:37.350,-31.45
000:00:37.375,-7.48
000:00:37.400,13.28
000:00:37.425,-1.37
000:00:37.450,-12.82
000:00:37.475,-0.84
000:00:37.500,11.91
000:00:37.525,7.02
000:00:37.550,-2.52
000:00:37.575,0.23
000:00:37.600,4.66
000:00:37.625,-7.79
000:00:37.650,-8.09
000:00:37.675,1.6
000:00:37.700,5.88
000:00:37.725,-8.47
000:00:37.750,-21.3
000:00:37.775,-12.44
000:00:37.800,-4.12
000:00:37.825,-14.05
000:00:37.850,-16.49
000:00:37.875,6.64
000:00:37.900,18.02
000:00:37.925,0.31
000:00:37.950,-9.69
000:00:37.975,-20.15
000:00:38.000,-4.66
000:00:38.025,6.03
000:00:38.050,1.53
000:00:38.075,2.06
000:00:38.100,5.42
000:00:38.125,7.79
000:00:38.150,-2.52
000:00:38.175,-6.95
000:00:38.200,0.0
000:00:38.225,5.88
000:00:38.250,8.32
000:00:38.275,-1.07
000:00:38.300,-1.15
000:00:38.325,7.79
000:00:38.350,2.6
000:00:38.375,-1.6
000:00:38.400,-4.58
000:00:38.425,9.62
000:00:38.450,0.0
000:00:38.475,0.0
000:00:38.500,0.0
000:00:38.525,0.0
000:00:38.550,0.0
000:00:38.575,0.0
000:00:38.600,-0.92
000:00:38.625,-10.92
000:00:38.650,-29.16
000:00:38.675,-49.62
000:00:38.700,0.0
000:00:38.725,0.0
000:00:38.750,0.0
000:00:38.775,0.0
000:00:38.800,0.0
000:00:38.825,0.0
000:00:38.850,0.0
000:00:38.875,0.0
000:00:38.900,0.0
000:00:38.925,-32.21
000:00:38.950,-36.56
000:00:38.975,-24.27
000:00:39.000,-15.5
000:00:39.025,-10.61
000:00:39.050,-13.66
000:00:39.075,-13.51
000:00:39.100,-13.28
000:00:39.125,-5.27
000:00:39.150,-4.35
000:00:39.175,-10.53
000:00:39.200,-14.35
000:00:39.225,-1.98
000:00:39.250,3.59
000:00:39.275,-3.21
000:00:39.300,-8.4
000:00:39.325,-4.96
000:00:39.350,4.66
000:00:39.375,-0.23
000:00:39.400,-8.47
000:00:39.425,0.61
000:00:39.450,-2.21
000:00:39.475,-10.31
000:00:39.500,-3.05
000:00:39.525,12.52
000:00:39.550,15.8
000:00:39.575,1.91
000:00:39.600,-5.8
000:00:39.625,-2.29
000:00:39.650,-0.69
000:00:39.675,-10.76
000:00:39.700,-3.66
000:00:39.725,0.46
000:00:39.750,5.65
000:00:39.775,-0.69
000:00:39.800,-6.26
000:00:39.825,-0.69
000:00:39.850,-3.05
000:00:39.875,-10.69
000:00:39.900,-17.25
000:00:39.925,-10.46
000:00:39.950,-2.29
000:00:39.975,-9.77
000:00:40.000,-17.86
000:00:40.025,-9.92
000:00:40.050,-5.65
000:00:40.075,-11.76
000:00:40.100,-10.38
000:00:40.125,7.1
000:00:40.150,4.5
000:00:40.175,-17.86
000:00:40.200,-21.15
000:00:40.225,-3.05
000:00:40.250,12.9
000:00:40.275,-1.91
000:00:40.300,-15.42
000:00:40.325,-16.26
000:00:40.350,-3.21
000:00:40.375,12.29
000:00:40.400,21.15
000:00:40.425,17.18
000:00:40.450,5.5
000:00:40.475,-5.73
000:00:40.500,0.23
000:00:40.525,11.68
000:00:40.550,7.56
000:00:40.575,-13.66
000:00:40.600,-17.25
000:00:40.625,-0.23
000:00:40.650,23.82
000:00:40.675,20.61
000:00:40.700,3.89
000:00:40.725,-2.9
000:00:40.750,13.97
000:00:40.775,24.5
000:00:40.800,21.15
000:00:40.825,5.11
000:00:40.850,-0.08
000:00:40.875,-7.33
000:00:40.900,-0.38
000:00:40.925,15.34
000:00:40.950,25.88
000:00:40.975,6.79
000:00:41.000,-12.6
000:00:41.025,-6.26
000:00:41.050,9.08
000:00:41.075,3.59
000:00:41.100,-1.07
000:00:41.125,-9.77
000:00:41.150,-7.79
000:00:41.175,-8.7
000:00:41.200,-4.5
000:00:41.225,-2.98
000:00:41.250,1.83
000:00:41.275,-0.46
000:00:41.300,-5.57
000:00:41.325,-12.67
000:00:41.350,-10.46
000:00:41.375,-2.52
000:00:41.400,0.23
000:00:41.425,-9.39
000:00:41.450,-4.2
000:00:41.475,5.8
000:00:41.500,13.97
000:00:41.525,-1.76
000:00:41.550,-0.92
000:00:41.575,14.89
000:00:41.600,9.24
000:00:41.625,-9.69
000:00:41.650,1.22
000:00:41.675,18.85
000:00:41.700,17.33
000:00:41.725,-3.28
000:00:41.750,-2.44
000:00:41.775,14.12
000:00:41.800,18.47
000:00:41.825,3.28
000:00:41.850,7.18
000:00:41.875,16.03
000:00:41.900,14.2
000:00:41.925,0.53
000:00:41.950,4.5
000:00:41.975,14.35
000:00:42.000,8.93
000:00:42.025,-16.18
000:00:42.050,-8.47
000:00:42.075,8.32
000:00:42.100,7.56
000:00:42.125,-5.19
000:00:42.150,-6.56
000:00:42.175,4.73
000:00:42.200,-1.22
000:00:42.225,-19.39
000:00:42.250,-15.65
000:00:42.275,2.82
000:00:42.300,-1.53
000:00:42.325,-26.11
000:00:42.350,-14.12
000:00:42.375,9.85
000:00:42.400,7.1
000:00:42.425,-7.18
000:00:42.450,-7.33
000:00:42.475,1.3
000:00:42.500,-3.36
000:00:42.525,-9.01
000:00:42.550,6.11
000:00:42.575,15.57
000:00:42.600,7.1
000:00:42.625,-1.22
000:00:42.650,7.4
000:00:42.675,18.85
000:00:42.700,8.7
000:00:42.725,-8.17
000:00:42.750,1.76
000:00:42.775,25.65
000:00:42.800,12.98
000:00:42.825,-3.66
000:00:42.850,0.53
000:00:42.875,7.86
000:00:42.900,6.03
000:00:42.925,6.49
000:00:42.950,3.51
000:00:42.975,15.19
000:00:43.000,8.63
000:00:43.025,-7.86
000:00:43.050,-3.82
000:00:43.075,15.19
000:00:43.100,6.95
000:00:43.125,-4.5
000:00:43.150,5.8
000:00:43.175,11.76
000:00:43.200,3.28
000:00:43.225,1.91
000:00:43.250,16.26
000:00:43.275,10.69
000:00:43.300,-12.14
000:00:43.325,-10.31
000:00:43.350,7.56
000:00:43.375,13.44
000:00:43.400,-7.71
000:00:43.425,-15.04
000:00:43.450,-0.53
000:00:43.475,18.24
000:00:43.500,1.91
000:00:43.525,-14.66
000:00:43.550,-11.37
000:00:43.575,7.79
000:00:43.600,18.55
000:00:43.625,13.44
000:00:43.650,5.19
000:00:43.675,15.04
000:00:43.700,14.27
000:00:43.725,16.49
000:00:43.750,28.78
000:00:43.775,36.11
000:00:43.800,19.16
000:00:43.825,2.9
000:00:43.850,4.05
000:00:43.875,16.95
000:00:43.900,11.37
000:00:43.925,1.3
000:00:43.950,12.37
000:00:43.975,25.65
000:00:44.000,23.51
000:00:44.025,17.79
000:00:44.050,21.91
000:00:44.075,23.13
000:00:44.100,34.96
000:00:44.125,25.73
000:00:44.150,10.08
000:00:44.175,10.23
000:00:44.200,18.85
000:00:44.225,9.01
000:00:44.250,-3.89
000:00:44.275,4.5
000:00:44.300,15.95
000:00:44.325,7.56
000:00:44.350,-6.87
000:00:44.375,-2.9
000:00:44.400,18.17
000:00:44.425,16.18
000:00:44.450,9.54
000:00:44.475,19.39
000:00:44.500,22.06
000:00:44.525,11.53
000:00:44.550,16.03
000:00:44.575,37.25
000:00:44.600,28.24
000:00:44.625,-1.91
000:00:44.650,-1.45
000:00:44.675,16.64
000:00:44.700,35.95
000:00:44.725,22.29
000:00:44.750,-1.3
000:00:44.775,-1.6
000:00:44.800,8.93
000:00:44.825,8.24
000:00:44.850,4.05
000:00:44.875,10.46
000:00:44.900,21.07
000:00:44.925,5.8
000:00:44.950,-13.51
000:00:44.975,-18.85
000:00:45.000,4.89
000:00:45.025,10.23
000:00:45.050,-2.29
000:00:45.075,-17.86
000:00:45.100,-9.62
000:00:45.125,-0.46
000:00:45.150,3.13
000:00:45.175,5.34
000:00:45.200,4.5
000:00:45.225,11.3
000:00:45.250,14.27
000:00:45.275,15.73
000:00:45.300,16.64
000:00:45.325,-0.69
000:00:45.350,-2.75
000:00:45.375,0.53
000:00:45.400,-6.11
000:00:45.425,1.91
000:00:45.450,19.16
000:00:45.475,1.37
000:00:45.500,-8.47
000:00:45.525,3.66
000:00:45.550,8.63
000:00:45.575,-0.15
000:00:45.600,-3.21
000:00:45.625,8.4
000:00:45.650,10.53
000:00:45.675,-6.41
000:00:45.700,-6.79
000:00:45.725,19.39
000:00:45.750,8.78
000:00:45.775,-14.43
000:00:45.800,-10.15
000:00:45.825,4.81
000:00:45.850,6.18
000:00:45.875,0.23
000:00:45.900,-2.44
000:00:45.925,-14.35
000:00:45.950,-23.74
000:00:45.975,-6.79
000:00:46.000,1.45
000:00:46.025,-12.44
000:00:46.050,-30.15
000:00:46.075,-16.41
000:00:46.100,3.21
000:00:46.125,0.99
000:00:46.150,-11.07
000:00:46.175,-0.61
000:00:46.200,4.35
000:00:46.225,13.82
000:00:46.250,19.08
000:00:46.275,-4.2
000:00:46.300,-19.85
000:00:46.325,-16.72
000:00:46.350,-16.18
000:00:46.375,-5.57
000:00:46.400,-1.98
000:00:46.425,-2.21
000:00:46.450,-11.6
000:00:46.475,-25.11
000:00:46.500,-26.87
000:00:46.525,-6.11
000:00:46.550,0.61
000:00:46.575,-8.17
000:00:46.600,-17.86
000:00:46.625,-8.09
000:00:46.650,5.04
000:00:46.675,-3.74
000:00:46.700,-5.57
000:00:46.725,13.05
000:00:46.750,14.73
000:00:46.775,0.38
000:00:46.800,-5.27
000:00:46.825,9.31
000:00:46.850,-3.82
000:00:46.875,-25.04
000:00:46.900,-12.98
000:00:46.925,12.9
000:00:46.950,7.02
000:00:46.975,-21.07
000:00:47.000,-16.41
000:00:47.025,11.15
000:00:47.050,6.95
000:00:47.075,-25.34
000:00:47.100,-23.05
000:00:47.125,15.65
000:00:47.150,10.46
000:00:47.175,-14.89
000:00:47.200,-12.9
000:00:47.225,20.76
000:00:47.250,25.04
000:00:47.275,2.9
000:00:47.300,-15.27
000:00:47.325,-9.16
000:00:47.350,-4.5
000:00:47.375,-10.38
000:00:47.400,-10.92
000:00:47.425,0.46
000:00:47.450,-0.53
000:00:47.475,-2.14
000:00:47.500,4.05
000:00:47.525,13.44
000:00:47.550,7.79
000:00:47.575,5.04
000:00:47.600,-0.84
000:00:47.625,8.7
000:00:47.650,14.43
000:00:47.675,-2.37
000:00:47.700,3.36
000:00:47.725,14.58
000:00:47.750,16.34
000:00:47.775,14.43
000:00:47.800,-1.3
000:00:47.825,4.12
000:00:47.850,15.27
000:00:47.875,15.27
000:00:47.900,8.55
000:00:47.925,5.5
000:00:47.950,4.58
000:00:47.975,-7.18
000:00:48.000,-17.86
000:00:48.025,2.82
000:00:48.050,19.24
000:00:48.075,4.96
000:00:48.100,-15.19
000:00:48.125,-13.13
000:00:48.150,-12.44
000:00:48.175,3.05
000:00:48.200,4.89
000:00:48.225,-14.96
000:00:48.250,-0.69
000:00:48.275,22.06
000:00:48.300,23.74
000:00:48.325,16.56
000:00:48.350,8.47
000:00:48.375,3.44
000:00:48.400,0.76
000:00:48.425,8.85
000:00:48.450,15.04
000:00:48.475,14.66
000:00:48.500,0.38
000:00:48.525,-11.07
000:00:48.550,-3.82
000:00:48.575,8.78
000:00:48.600,-0.31
000:00:48.625,-13.51
000:00:48.650,-3.21
000:00:48.675,14.81
000:00:48.700,6.95
000:00:48.725,-6.79
000:00:48.750,1.53
000:00:48.775,0.23
000:00:48.800,-5.04
000:00:48.825,-1.15
000:00:48.850,4.12
000:00:48.875,10.08
000:00:48.900,17.25
000:00:48.925,5.04
000:00:48.950,-1.91
000:00:48.975,-2.29
000:00:49.000,-13.51
000:00:49.025,-15.42
000:00:49.050,-5.42
000:00:49.075,9.31
000:00:49.100,0.38
000:00:49.125,-6.41
000:00:49.150,3.74
000:00:49.175,5.42
000:00:49.200,-13.74
000:00:49.225,-13.44
000:00:49.250,8.47
000:00:49.275,25.65
000:00:49.300,5.42
000:00:49.325,-32.98
000:00:49.350,-29.92
000:00:49.375,6.11
000:00:49.400,1.07
000:00:49.425,-20.38
000:00:49.450,-9.77
000:00:49.475,16.56
000:00:49.500,4.66
000:00:49.525,-11.6
000:00:49.550,-19.77
000:00:49.575,-42.44
000:00:49.600,0.0
000:00:49.625,0.0
000:00:49.650,-13.82
000:00:49.675,-10.46
000:00:49.700,0.0
000:00:49.725,0.0
000:00:49.750,0.0
000:00:49.775,-1.91
000:00:49.800,-12.14
000:00:49.825,23.13
000:00:49.850,0.0
000:00:49.875,0.0
000:00:49.900,0.0
000:00:49.925,0.0
000:00:49.950,0.0
000:00:49.975,-0.08
000:00:50.000,-34.58
000:00:50.025,0.0
000:00:50.050,0.0
000:00:50.075,0.0
000:00:50.100,0.0
000:00:50.125,0.0
000:00:50.150,0.0
000:00:50.175,0.0
000:00:50.200,0.0
000:00:50.225,-36.95
000:00:50.250,-41.53
000:00:50.275,-38.63
000:00:50.300,-35.04
000:00:50.325,-19.92
000:00:50.350,-16.79
000:00:50.375,-26.03
000:00:50.400,-40.15
000:00:50.425,-41.37
000:00:50.450,-12.98
000:00:50.475,13.21
000:00:50.500,1.07
000:00:50.525,-17.25
000:00:50.550,-34.58
000:00:50.575,-20.84
000:00:50.600,8.55
000:00:50.625,18.47
000:00:50.650,-6.18
000:00:50.675,-25.5
000:00:50.700,-3.28
000:00:50.725,17.86
000:00:50.750,2.52
000:00:50.775,-1.98
000:00:50.800,0.84
000:00:50.825,3.74
000:00:50.850,-0.46
000:00:50.875,-11.76
000:00:50.900,-7.1
000:00:50.925,1.37
000:00:50.950,-5.19
000:00:50.975,-0.46
000:00:51.000,2.75
000:00:51.025,1.45
000:00:51.050,-0.46
000:00:51.075,16.03
000:00:51.100,27.63
000:00:51.125,1.22
000:00:51.150,-30.08
000:00:51.175,-15.19
000:00:51.200,20.69
000:00:51.225,17.18
000:00:51.250,-14.81
000:00:51.275,-33.74
000:00:51.300,-10.92
000:00:51.325,11.83
000:00:51.350,6.18
000:00:51.375,-1.98
000:00:51.400,-6.41
000:00:51.425,-24.05
000:00:51.450,-18.32
000:00:51.475,8.93
000:00:51.500,17.25
000:00:51.525,5.57
000:00:51.550,-7.79
000:00:51.575,7.33
000:00:51.600,29.08
000:00:51.625,19.77
000:00:51.650,-6.26
000:00:51.675,-15.57
000:00:51.700,6.87
000:00:51.725,15.34
000:00:51.750,14.43
000:00:51.775,12.98
000:00:51.800,-0.15
000:00:51.825,-2.6
000:00:51.850,-4.43
000:00:51.875,4.66
000:00:51.900,19.31
000:00:51.925,7.86
000:00:51.950,-5.88
000:00:51.975,-0.46
000:00:52.000,20.84
000:00:52.025,23.82
000:00:52.050,5.57
000:00:52.075,2.67
000:00:52.100,10.0
000:00:52.125,4.58
000:00:52.150,0.46
000:00:52.175,8.09
000:00:52.200,25.88
000:00:52.225,17.56
000:00:52.250,-6.11
000:00:52.275,2.67
000:00:52.300,20.31
000:00:52.325,2.14
000:00:52.350,-26.18
000:00:52.375,-5.34
000:00:52.400,34.96
000:00:52.425,32.52
000:00:52.450,-1.6
000:00:52.475,-21.15
000:00:52.500,-2.44
000:00:52.525,12.37
000:00:52.550,5.73
000:00:52.575,-3.66
000:00:52.600,3.36
000:00:52.625,5.73
000:00:52.650,5.19
000:00:52.675,1.37
000:00:52.700,-1.6
000:00:52.725,3.36
000:00:52.750,7.86
000:00:52.775,17.4
000:00:52.800,25.5
000:00:52.825,8.47
000:00:52.850,-4.43
000:00:52.875,0.15
000:00:52.900,12.14
000:00:52.925,7.94
000:00:52.950,-0.76
000:00:52.975,10.92
000:00:53.000,20.53
000:00:53.025,3.36
000:00:53.050,-7.79
000:00:53.075,-9.62
000:00:53.100,4.58
000:00:53.125,9.08
000:00:53.150,-13.74
000:00:53.175,-27.25
000:00:53.200,-9.01
000:00:53.225,14.12
000:00:53.250,11.98
000:00:53.275,-9.77
000:00:53.300,-23.89
000:00:53.325,-16.95
000:00:53.350,-9.16
000:00:53.375,-18.47
000:00:53.400,-31.83
000:00:53.425,-16.41
000:00:53.450,10.31
000:00:53.475,12.6
000:00:53.500,-1.76
000:00:53.525,1.22
000:00:53.550,12.52
000:00:53.575,13.74
000:00:53.600,8.17
000:00:53.625,15.42
000:00:53.650,18.09
000:00:53.675,1.53
000:00:53.700,-6.79
000:00:53.725,24.81
000:00:53.750,38.93
000:00:53.775,14.5
000:00:53.800,14.27
000:00:53.825,38.02
000:00:53.850,27.56
000:00:53.875,5.5
000:00:53.900,0.84
000:00:53.925,20.08
000:00:53.950,31.22
000:00:53.975,13.21
000:00:54.000,-12.14
000:00:54.025,-5.65
000:00:54.050,16.49
000:00:54.075,27.1
000:00:54.100,14.58
000:00:54.125,2.67
000:00:54.150,-1.68
000:00:54.175,-1.91
000:00:54.200,-4.35
000:00:54.225,7.33
000:00:54.250,4.05
000:00:54.275,-9.16
000:00:54.300,-14.89
000:00:54.325,4.58
000:00:54.350,4.5
000:00:54.375,-16.03
000:00:54.400,-25.34
000:00:54.425,-13.59
000:00:54.450,-3.21
000:00:54.475,-7.63
000:00:54.500,-20.76
000:00:54.525,-15.57
000:00:54.550,-3.21
000:00:54.575,-11.83
000:00:54.600,-22.75
000:00:54.625,-19.01
000:00:54.650,-3.13
000:00:54.675,2.9
000:00:54.700,0.38
000:00:54.725,-0.84
000:00:54.750,-2.29
000:00:54.775,-13.36
000:00:54.800,-2.75
000:00:54.825,5.57
000:00:54.850,0.31
000:00:54.875,-4.81
000:00:54.900,-11.53
000:00:54.925,3.44
000:00:54.950,20.84
000:00:54.975,7.18
000:00:55.000,-11.76
000:00:55.025,-22.44
000:00:55.050,-12.14
000:00:55.075,-1.68
000:00:55.100,-21.91
000:00:55.125,-30.23
000:00:55.150,-18.47
000:00:55.175,-22.75
000:00:55.200,-11.98
000:00:55.225,7.79
000:00:55.250,8.24
000:00:55.275,-9.16
000:00:55.300,-19.31
000:00:55.325,-4.66
000:00:55.350,12.52
000:00:55.375,17.63
000:00:55.400,7.1
000:00:55.425,-14.27
000:00:55.450,-9.77
000:00:55.475,24.66
000:00:55.500,23.74
000:00:55.525,-0.46
000:00:55.550,-7.1
000:00:55.575,-6.11
000:00:55.600,-10.84
000:00:55.625,-13.66
000:00:55.650,-8.4
000:00:55.675,-6.34
000:00:55.700,-3.36
000:00:55.725,28.85
000:00:55.750,0.0
000:00:55.775,0.0
000:00:55.800,0.0
000:00:55.825,0.0
000:00:55.850,-11.91
000:00:55.875,0.0
000:00:55.900,0.0
000:00:55.925,0.0
000:00:55.950,0.0
000:00:55.975,0.0
