TIME, 1-REF
000:00:55.925,10.76
000:00:55.950,4.2
000:00:55.975,-4.58
000:00:56.000,-4.5
000:00:56.025,11.6
000:00:56.050,2.67
000:00:56.075,-8.63
000:00:56.100,-3.82
000:00:56.125,2.67
000:00:56.150,1.76
000:00:56.175,2.6
000:00:56.200,0.15
000:00:56.225,3.28
000:00:56.250,-8.63
000:00:56.275,-16.56
000:00:56.300,-5.95
000:00:56.325,8.47
000:00:56.350,-5.95
000:00:56.375,-17.1
000:00:56.400,-16.64
000:00:56.425,-0.84
000:00:56.450,5.8
000:00:56.475,-18.78
000:00:56.500,-33.13
000:00:56.525,-0.38
000:00:56.550,1.91
000:00:56.575,-17.02
000:00:56.600,-39.62
000:00:56.625,-39.62
000:00:56.650,-33.66
000:00:56.675,-16.87
000:00:56.700,-14.2
000:00:56.725,-24.12
000:00:56.750,-19.01
000:00:56.775,27.33
000:00:56.800,46.87
000:00:56.825,41.6
000:00:56.850,27.79
000:00:56.875,1.37
000:00:56.900,-20.38
000:00:56.925,-1.3
000:00:56.950,10.38
000:00:56.975,-7.48
000:00:57.000,-15.04
000:00:57.025,-4.05
000:00:57.050,5.8
000:00:57.075,17.4
000:00:57.100,8.85
000:00:57.125,9.31
000:00:57.150,17.63
000:00:57.175,12.82
000:00:57.200,4.58
000:00:57.225,14.58
000:00:57.250,25.34
000:00:57.275,22.14
000:00:57.300,12.21
000:00:57.325,16.56
000:00:57.350,23.89
000:00:57.375,10.76
000:00:57.400,-9.24
000:00:57.425,-14.73
000:00:57.450,-6.18
000:00:57.475,35.34
000:00:57.500,0.0
000:00:57.525,0.0
000:00:57.550,0.0
000:00:57.575,0.0
000:00:57.600,0.0
000:00:57.625,0.0
000:00:57.650,0.0
000:00:57.675,-25.11
000:00:57.700,-43.74
000:00:57.725,-41.91
000:00:57.750,-41.98
000:00:57.775,0.0
000:00:57.800,0.0
000:00:57.825,0.0
000:00:57.850,0.0
000:00:57.875,-31.53
000:00:57.900,-29.01
000:00:57.925,-30.84
000:00:57.950,-32.6
000:00:57.975,0.0
000:00:58.000,0.0
000:00:58.025,-11.37
000:00:58.050,-20.76
000:00:58.075,-35.88
000:00:58.100,-21.07
000:00:58.125,-17.33
000:00:58.150,-25.57
000:00:58.175,-21.6
000:00:58.200,-21.15
000:00:58.225,-17.48
000:00:58.250,-26.18
000:00:58.275,-24.5
000:00:58.300,-22.98
000:00:58.325,-22.29
000:00:58.350,-17.94
000:00:58.375,-12.37
000:00:58.400,-17.79
000:00:58.425,-15.88
000:00:58.450,-0.46
000:00:58.475,15.95
000:00:58.500,33.51
000:00:58.525,23.66
000:00:58.550,4.35
000:00:58.575,-8.7
000:00:58.600,-8.17
000:00:58.625,11.07
000:00:58.650,27.18
000:00:58.675,12.06
000:00:58.700,-26.87
000:00:58.725,-34.35
000:00:58.750,3.97
000:00:58.775,18.93
000:00:58.800,-4.96
000:00:58.825,-20.0
000:00:58.850,-7.86
000:00:58.875,2.44
000:00:58.900,20.0
000:00:58.925,4.73
000:00:58.950,-2.75
000:00:58.975,23.44
000:00:59.000,27.02
000:00:59.025,12.29
000:00:59.050,0.61
000:00:59.075,-4.35
000:00:59.100,8.17
000:00:59.125,8.85
000:00:59.150,1.83
000:00:59.175,5.57
000:00:59.200,-0.38
000:00:59.225,-1.37
000:00:59.250,0.69
000:00:59.275,-15.19
000:00:59.300,-10.08
000:00:59.325,5.95
000:00:59.350,18.78
000:00:59.375,7.71
000:00:59.400,-15.34
000:00:59.425,-8.85
000:00:59.450,14.58
000:00:59.475,22.52
000:00:59.500,-1.53
000:00:59.525,-20.23
000:00:59.550,-10.69
000:00:59.575,14.96
000:00:59.600,11.37
000:00:59.625,1.3
000:00:59.650,-7.48
000:00:59.675,-4.81
000:00:59.700,2.29
000:00:59.725,9.01
000:00:59.750,7.79
000:00:59.775,13.74
000:00:59.800,26.79
000:00:59.825,21.76
000:00:59.850,1.37
000:00:59.875,-14.12
000:00:59.900,-0.31
000:00:59.925,17.1
000:00:59.950,4.27
000:00:59.975,-2.14
000:01:00.000,14.35
000:01:00.025,21.07
000:01:00.050,-1.98
000:01:00.075,-2.67
000:01:00.100,2.06
000:01:00.125,-9.47
000:01:00.150,-11.53
000:01:00.175,5.27
000:01:00.200,17.79
000:01:00.225,17.1
000:01:00.250,-5.8
000:01:00.275,-4.96
000:01:00.300,10.53
000:01:00.325,21.3
000:01:00.350,21.53
000:01:00.375,18.09
000:01:00.400,5.88
000:01:00.425,-12.6
000:01:00.450,-12.98
000:01:00.475,4.73
000:01:00.500,17.18
000:01:00.525,-7.94
000:01:00.550,-24.35
000:01:00.575,-4.5
000:01:00.600,1.76
000:01:00.625,-2.9
000:01:00.650,6.03
000:01:00.675,9.85
000:01:00.700,-6.72
000:01:00.725,-11.3
000:01:00.750,6.72
000:01:00.775,30.38
000:01:00.800,15.57
000:01:00.825,-10.92
000:01:00.850,-10.99
000:01:00.875,12.6
000:01:00.900,12.37
000:01:00.925,-1.53
000:01:00.950,-11.37
000:01:00.975,-17.63
000:01:01.000,-13.89
000:01:01.025,6.34
000:01:01.050,17.63
000:01:01.075,-0.92
000:01:01.100,-22.06
000:01:01.125,-24.66
000:01:01.150,-19.39
000:01:01.175,-5.27
000:01:01.200,6.41
000:01:01.225,6.03
000:01:01.250,-25.34
000:01:01.275,-39.69
000:01:01.300,-1.07
000:01:01.325,23.44
000:01:01.350,1.22
000:01:01.375,-12.6
000:01:01.400,-9.31
000:01:01.425,-0.38
000:01:01.450,0.99
000:01:01.475,-7.71
000:01:01.500,4.35
000:01:01.525,1.68
000:01:01.550,-21.22
000:01:01.575,-17.18
000:01:01.600,0.23
000:01:01.625,12.37
000:01:01.650,-4.96
000:01:01.675,-26.18
000:01:01.700,-19.39
000:01:01.725,3.89
000:01:01.750,2.6
000:01:01.775,-4.58
000:01:01.800,1.3
000:01:01.825,4.81
000:01:01.850,-3.13
000:01:01.875,6.26
000:01:01.900,26.95
000:01:01.925,39.31
000:01:01.950,15.65
000:01:01.975,-15.5
000:01:02.000,-1.07
000:01:02.025,13.66
000:01:02.050,6.26
000:01:02.075,-2.67
000:01:02.100,10.46
000:01:02.125,5.27
000:01:02.150,-4.27
000:01:02.175,-7.79
000:01:02.200,-4.05
000:01:02.225,-6.64
000:01:02.250,-17.18
000:01:02.275,-10.31
000:01:02.300,-1.53
000:01:02.325,-5.04
000:01:02.350,-12.29
000:01:02.375,-11.98
000:01:02.400,-3.44
000:01:02.425,4.66
000:01:02.450,0.23
000:01:02.475,-2.29
000:01:02.500,10.84
000:01:02.525,12.9
000:01:02.550,0.61
000:01:02.575,-3.21
000:01:02.600,-3.51
000:01:02.625,-1.37
000:01:02.650,-13.74
000:01:02.675,-16.03
000:01:02.700,-0.23
000:01:02.725,3.74
000:01:02.750,-10.08
000:01:02.775,-19.85
000:01:02.800,-4.43
000:01:02.825,-1.91
000:01:02.850,-11.98
000:01:02.875,-11.76
000:01:02.900,-5.27
000:01:02.925,0.38
000:01:02.950,-0.76
000:01:02.975,-2.44
000:01:03.000,13.28
000:01:03.025,32.37
000:01:03.050,6.34
000:01:03.075,-17.1
000:01:03.100,4.2
000:01:03.125,23.13
000:01:03.150,22.9
000:01:03.175,6.26
000:01:03.200,8.24
000:01:03.225,11.6
000:01:03.250,6.79
000:01:03.275,1.91
000:01:03.300,-4.58
000:01:03.325,-0.23
000:01:03.350,3.97
000:01:03.375,-7.1
000:01:03.400,-19.92
000:01:03.425,-14.05
000:01:03.450,0.92
000:01:03.475,13.28
000:01:03.500,7.33
000:01:03.525,-9.47
000:01:03.550,-18.09
000:01:03.575,-8.02
000:01:03.600,-0.31
000:01:03.625,2.06
000:01:03.650,-7.86
000:01:03.675,-9.08
000:01:03.700,-5.65
000:01:03.725,-5.42
000:01:03.750,1.6
000:01:03.775,14.05
000:01:03.800,2.82
000:01:03.825,-10.0
000:01:03.850,-6.18
000:01:03.875,-9.54
000:01:03.900,-15.73
000:01:03.925,-3.82
000:01:03.950,-7.56
000:01:03.975,0.84
000:01:04.000,5.5
000:01:04.025,5.19
000:01:04.050,9.54
000:01:04.075,-2.44
000:01:04.100,-18.17
000:01:04.125,0.53
000:01:04.150,9.16
000:01:04.175,-1.91
000:01:04.200,-10.53
000:01:04.225,-9.39
000:01:04.250,10.92
000:01:04.275,12.9
000:01:04.300,-11.45
000:01:04.325,-11.6
000:01:04.350,1.15
000:01:04.375,-2.44
000:01:04.400,1.22
000:01:04.425,5.04
000:01:04.450,-1.37
000:01:04.475,0.23
000:01:04.500,-1.76
000:01:04.525,0.84
000:01:04.550,-7.79
000:01:04.575,-16.95
000:01:04.600,-12.29
000:01:04.625,15.04
000:01:04.650,18.32
000:01:04.675,-18.24
000:01:04.700,-13.82
000:01:04.725,14.43
000:01:04.750,8.24
000:01:04.775,-6.03
000:01:04.800,-13.21
000:01:04.825,-11.53
000:01:04.850,-0.61
000:01:04.875,8.63
000:01:04.900,-2.75
000:01:04.925,-18.7
000:01:04.950,-23.89
000:01:04.975,-11.07
000:01:05.000,1.07
000:01:05.025,-8.7
000:01:05.050,-19.31
000:01:05.075,-11.68
000:01:05.100,-1.45
000:01:05.125,4.89
000:01:05.150,18.09
000:01:05.175,2.14
000:01:05.200,-27.1
000:01:05.225,-27.02
000:01:05.250,-9.54
000:01:05.275,-7.56
000:01:05.300,-7.25
000:01:05.325,-2.06
000:01:05.350,-10.23
000:01:05.375,-22.82
000:01:05.400,-24.43
000:01:05.425,-15.27
000:01:05.450,4.12
000:01:05.475,8.85
000:01:05.500,-8.63
000:01:05.525,-16.11
000:01:05.550,2.21
000:01:05.575,5.95
000:01:05.600,-7.71
000:01:05.625,-19.16
000:01:05.650,-13.74
000:01:05.675,-1.15
000:01:05.700,17.86
000:01:05.725,8.55
000:01:05.750,0.0
000:01:05.775,-1.15
000:01:05.800,7.71
000:01:05.825,10.92
000:01:05.850,8.85
000:01:05.875,11.45
000:01:05.900,4.96
000:01:05.925,1.76
000:01:05.950,15.5
000:01:05.975,13.66
000:01:06.000,-5.95
000:01:06.025,-10.53
000:01:06.050,10.92
000:01:06.075,21.22
000:01:06.100,9.92
000:01:06.125,-1.76
000:01:06.150,1.68
000:01:06.175,5.95
000:01:06.200,0.61
000:01:06.225,2.52
000:01:06.250,8.17
000:01:06.275,10.92
000:01:06.300,-0.99
000:01:06.325,-13.82
000:01:06.350,-11.15
000:01:06.375,1.07
000:01:06.400,-1.15
000:01:06.425,-5.42
000:01:06.450,0.53
000:01:06.475,12.6
000:01:06.500,14.27
000:01:06.525,6.11
000:01:06.550,14.35
000:01:06.575,10.0
000:01:06.600,-11.68
000:01:06.625,-11.15
000:01:06.650,14.43
000:01:06.675,25.95
000:01:06.700,-4.27
000:01:06.725,-18.47
000:01:06.750,-8.17
000:01:06.775,17.33
000:01:06.800,27.18
000:01:06.825,3.51
000:01:06.850,-2.37
000:01:06.875,-9.31
000:01:06.900,-23.74
000:01:06.925,-12.44
000:01:06.950,0.38
000:01:06.975,-8.24
000:01:07.000,-24.35
000:01:07.025,-10.38
000:01:07.050,10.46
000:01:07.075,4.73
000:01:07.100,-15.5
000:01:07.125,-13.66
000:01:07.150,-1.53
000:01:07.175,-0.38
000:01:07.200,-1.45
000:01:07.225,-11.45
000:01:07.250,-14.35
000:01:07.275,4.12
000:01:07.300,5.95
000:01:07.325,-2.98
000:01:07.350,-5.19
000:01:07.375,-7.63
000:01:07.400,-2.14
000:01:07.425,-1.68
000:01:07.450,-2.06
000:01:07.475,5.57
000:01:07.500,12.44
000:01:07.525,8.09
000:01:07.550,3.13
000:01:07.575,-2.21
000:01:07.600,6.49
000:01:07.625,6.18
000:01:07.650,-5.95
000:01:07.675,4.12
000:01:07.700,11.45
000:01:07.725,6.11
000:01:07.750,-2.29
000:01:07.775,-2.21
000:01:07.800,-4.73
000:01:07.825,-25.57
000:01:07.850,-13.21
000:01:07.875,10.46
000:01:07.900,7.18
000:01:07.925,-9.62
000:01:07.950,-17.94
000:01:07.975,-4.05
000:01:08.000,-1.15
000:01:08.025,2.29
000:01:08.050,-0.08
000:01:08.075,0.15
000:01:08.100,3.59
000:01:08.125,4.81
000:01:08.150,9.24
000:01:08.175,19.16
000:01:08.200,15.04
000:01:08.225,-0.61
000:01:08.250,-1.37
000:01:08.275,4.58
000:01:08.300,3.97
000:01:08.325,8.55
000:01:08.350,2.82
000:01:08.375,-12.52
000:01:08.400,-11.07
000:01:08.425,9.77
000:01:08.450,28.47
000:01:08.475,15.65
000:01:08.500,-3.89
000:01:08.525,-24.66
000:01:08.550,-20.15
000:01:08.575,8.93
000:01:08.600,-2.52
000:01:08.625,-25.34
000:01:08.650,-11.22
000:01:08.675,7.56
000:01:08.700,13.13
000:01:08.725,-5.11
000:01:08.750,-5.5
000:01:08.775,14.58
000:01:08.800,19.92
000:01:08.825,7.33
000:01:08.850,-10.69
000:01:08.875,-4.73
000:01:08.900,27.71
000:01:08.925,27.18
000:01:08.950,17.79
000:01:08.975,19.39
000:01:09.000,25.88
000:01:09.025,21.22
000:01:09.050,14.43
000:01:09.075,12.21
000:01:09.100,7.63
000:01:09.125,-6.03
000:01:09.150,6.03
000:01:09.175,31.22
000:01:09.200,0.0
000:01:09.225,0.0
000:01:09.250,9.77
000:01:09.275,2.06
000:01:09.300,18.32
000:01:09.325,19.01
000:01:09.350,1.3
000:01:09.375,3.05
000:01:09.400,-2.52
000:01:09.425,-11.83
000:01:09.450,-7.48
000:01:09.475,8.24
000:01:09.500,29.16
000:01:09.525,6.26
000:01:09.550,-18.47
000:01:09.575,-7.71
000:01:09.600,28.78
000:01:09.625,20.53
000:01:09.650,-1.22
000:01:09.675,-5.95
000:01:09.700,7.56
000:01:09.725,11.3
000:01:09.750,12.67
000:01:09.775,-4.89
000:01:09.800,-19.24
000:01:09.825,-18.55
000:01:09.850,-12.82
000:01:09.875,-6.03
000:01:09.900,1.3
000:01:09.925,-15.73
000:01:09.950,-25.5
000:01:09.975,-13.97
000:01:10.000,3.82
000:01:10.025,8.24
000:01:10.050,0.92
000:01:10.075,-14.5
000:01:10.100,-16.18
000:01:10.125,-1.15
000:01:10.150,4.5
000:01:10.175,-3.44
000:01:10.200,5.34
000:01:10.225,10.84
000:01:10.250,9.47
000:01:10.275,1.91
000:01:10.300,2.98
000:01:10.325,3.59
000:01:10.350,-12.06
000:01:10.375,-20.61
000:01:10.400,-11.68
000:01:10.425,1.45
000:01:10.450,9.77
000:01:10.475,-6.56
000:01:10.500,-10.31
000:01:10.525,-14.05
000:01:10.550,-10.84
000:01:10.575,8.32
000:01:10.600,25.95
000:01:10.625,17.79
000:01:10.650,-1.07
000:01:10.675,-13.59
000:01:10.700,-6.95
000:01:10.725,-1.83
000:01:10.750,-15.11
000:01:10.775,-11.83
000:01:10.800,4.43
000:01:10.825,35.8
000:01:10.850,0.0
000:01:10.875,0.0
000:01:10.900,0.0
000:01:10.925,33.05
000:01:10.950,7.4
000:01:10.975,-23.05
000:01:11.000,-28.32
000:01:11.025,-9.31
000:01:11.050,-13.51
000:01:11.075,-38.4
000:01:11.100,-35.57
000:01:11.125,-11.98
000:01:11.150,-19.24
000:01:11.175,-44.5
000:01:11.200,-48.17
000:01:11.225,-10.84
000:01:11.250,-4.2
000:01:11.275,-35.88
000:01:11.300,-40.46
000:01:11.325,-14.66
000:01:11.350,-15.95
000:01:11.375,-36.26
000:01:11.400,-40.76
000:01:11.425,-35.88
000:01:11.450,-26.11
000:01:11.475,-17.02
000:01:11.500,-18.63
000:01:11.525,-13.51
000:01:11.550,-17.56
000:01:11.575,-17.79
000:01:11.600,-12.52
000:01:11.625,0.69
000:01:11.650,18.02
000:01:11.675,-5.8
000:01:11.700,-23.51
000:01:11.725,7.48
000:01:11.750,23.82
000:01:11.775,-2.44
000:01:11.800,-14.81
000:01:11.825,10.0
000:01:11.850,16.49
000:01:11.875,-2.82
000:01:11.900,-9.39
000:01:11.925,14.27
000:01:11.950,19.39
000:01:11.975,-4.12
000:01:12.000,-15.88
000:01:12.025,3.44
000:01:12.050,20.38
000:01:12.075,12.06
000:01:12.100,-4.35
000:01:12.125,4.58
000:01:12.150,8.85
000:01:12.175,-1.6
000:01:12.200,-8.7
000:01:12.225,-4.12
000:01:12.250,7.4
000:01:12.275,2.6
000:01:12.300,9.77
000:01:12.325,9.16
000:01:12.350,28.4
000:01:12.375,24.27
000:01:12.400,6.49
000:01:12.425,3.74
000:01:12.450,18.09
000:01:12.475,18.7
000:01:12.500,-6.72
000:01:12.525,-6.18
000:01:12.550,24.89
000:01:12.575,31.91
000:01:12.600,4.05
000:01:12.625,-15.42
000:01:12.650,-3.66
000:01:12.675,-2.14
000:01:12.700,6.34
000:01:12.725,17.71
000:01:12.750,18.32
000:01:12.775,-10.08
000:01:12.800,-28.63
000:01:12.825,-18.93
000:01:12.850,20.23
000:01:12.875,11.91
000:01:12.900,-24.96
000:01:12.925,-21.6
000:01:12.950,4.35
000:01:12.975,1.3
000:01:13.000,-5.42
000:01:13.025,0.46
000:01:13.050,10.84
000:01:13.075,-2.14
000:01:13.100,-7.18
000:01:13.125,10.99
000:01:13.150,38.7
000:01:13.175,25.8
000:01:13.200,2.44
000:01:13.225,-10.23
000:01:13.250,3.51
000:01:13.275,17.25
000:01:13.300,10.23
000:01:13.325,-5.5
000:01:13.350,1.07
000:01:13.375,-1.07
000:01:13.400,-17.79
000:01:13.425,-10.84
000:01:13.450,6.49
000:01:13.475,-8.78
000:01:13.500,-12.6
000:01:13.525,-16.18
000:01:13.550,-11.83
000:01:13.575,2.98
000:01:13.600,15.11
000:01:13.625,18.4
000:01:13.650,1.98
000:01:13.675,-12.21
000:01:13.700,-8.85
000:01:13.725,2.82
000:01:13.750,14.73
000:01:13.775,3.82
000:01:13.800,-16.72
000:01:13.825,-17.48
000:01:13.850,1.6
000:01:13.875,2.52
000:01:13.900,-9.31
000:01:13.925,-13.44
000:01:13.950,0.15
000:01:13.975,9.69
000:01:14.000,19.08
000:01:14.025,12.14
000:01:14.050,13.66
000:01:14.075,14.81
000:01:14.100,6.64
000:01:14.125,5.42
000:01:14.150,21.53
000:01:14.175,12.67
000:01:14.200,6.26
000:01:14.225,6.26
000:01:14.250,-2.82
000:01:14.275,3.36
000:01:14.300,19.31
000:01:14.325,16.64
000:01:14.350,25.5
000:01:14.375,0.0
000:01:14.400,0.0
000:01:14.425,0.0
000:01:14.450,0.0
000:01:14.475,-13.74
000:01:14.500,0.0
000:01:14.525,0.0
000:01:14.550,0.0
000:01:14.575,0.0
000:01:14.600,0.0
000:01:14.625,0.0
000:01:14.650,0.0
000:01:14.675,0.0
000:01:14.700,-38.63
000:01:14.725,-41.37
000:01:14.750,-36.87
000:01:14.775,-21.53
000:01:14.800,-13.21
000:01:14.825,-15.95
000:01:14.850,-23.51
000:01:14.875,0.0
000:01:14.900,6.34
000:01:14.925,-2.52
000:01:14.950,-3.59
000:01:14.975,13.36
000:01:15.000,11.53
000:01:15.025,6.95
000:01:15.050,4.73
000:01:15.075,13.82
000:01:15.100,10.31
000:01:15.125,0.0
000:01:15.150,-6.95
000:01:15.175,11.68
000:01:15.200,10.84
000:01:15.225,-3.21
000:01:15.250,-7.4
000:01:15.275,-1.15
000:01:15.300,0.23
000:01:15.325,-2.29
000:01:15.350,-13.89
000:01:15.375,-3.82
000:01:15.400,-0.46
000:01:15.425,0.99
000:01:15.450,-0.84
000:01:15.475,7.79
000:01:15.500,2.37
000:01:15.525,-7.94
000:01:15.550,-16.79
000:01:15.575,-3.05
000:01:15.600,6.64
000:01:15.625,-4.43
000:01:15.650,-9.69
000:01:15.675,3.74
000:01:15.700,8.32
000:01:15.725,3.51
000:01:15.750,-7.25
000:01:15.775,0.99
000:01:15.800,11.45
000:01:15.825,3.51
000:01:15.850,-13.66
000:01:15.875,-8.63
000:01:15.900,-1.98
000:01:15.925,0.15
000:01:15.950,-11.15
000:01:15.975,-10.23
000:01:16.000,-12.82
000:01:16.025,-12.9
000:01:16.050,-10.31
000:01:16.075,-7.33
000:01:16.100,0.15
000:01:16.125,-10.23
000:01:16.150,-24.73
000:01:16.175,-21.83
000:01:16.200,-2.29
000:01:16.225,-1.37
000:01:16.250,-16.41
000:01:16.275,-12.9
000:01:16.300,-1.3
000:01:16.325,4.89
000:01:16.350,-5.88
000:01:16.375,-14.12
000:01:16.400,-3.28
000:01:16.425,-1.91
000:01:16.450,-5.11
000:01:16.475,4.2
000:01:16.500,28.7
000:01:16.525,0.0
000:01:16.550,0.0
000:01:16.575,0.0
000:01:16.600,0.0
000:01:16.625,0.0
000:01:16.650,0.0
000:01:16.675,9.54
000:01:16.700,9.39
000:01:16.725,9.16
000:01:16.750,5.11
000:01:16.775,-2.6
000:01:16.800,1.53
000:01:16.825,10.61
000:01:16.850,2.98
000:01:16.875,-8.17
000:01:16.900,-7.33
000:01:16.925,-8.7
000:01:16.950,-5.88
000:01:16.975,-11.6
000:01:17.000,-14.73
000:01:17.025,-9.69
000:01:17.050,-7.79
000:01:17.075,-5.57
000:01:17.100,-1.37
000:01:17.125,-0.23
000:01:17.150,-7.63
000:01:17.175,-18.09
000:01:17.200,-10.61
000:01:17.225,-3.36
000:01:17.250,-3.97
000:01:17.275,-3.82
000:01:17.300,-1.91
000:01:17.325,-5.19
000:01:17.350,-7.18
000:01:17.375,-13.51
000:01:17.400,-13.74
000:01:17.425,-0.46
000:01:17.450,0.92
000:01:17.475,2.82
000:01:17.500,12.52
000:01:17.525,10.76
000:01:17.550,-14.2
000:01:17.575,-36.64
000:01:17.600,-25.88
000:01:17.625,4.58
000:01:17.650,2.75
000:01:17.675,-4.89
000:01:17.700,-5.11
000:01:17.725,0.61
000:01:17.750,-6.64
000:01:17.775,-8.63
000:01:17.800,-3.13
000:01:17.825,3.21
000:01:17.850,-3.28
000:01:17.875,-3.89
000:01:17.900,-0.46
000:01:17.925,14.35
000:01:17.950,9.85
000:01:17.975,-2.37
000:01:18.000,-8.47
000:01:18.025,-0.31
000:01:18.050,5.04
000:01:18.075,4.43
000:01:18.100,-0.23
000:01:18.125,8.4
000:01:18.150,-5.57
000:01:18.175,-17.56
000:01:18.200,-6.64
000:01:18.225,15.95
000:01:18.250,8.78
000:01:18.275,-13.82
000:01:18.300,-19.08
000:01:18.325,4.81
000:01:18.350,7.63
000:01:18.375,-1.68
000:01:18.400,-9.31
000:01:18.425,3.21
000:01:18.450,9.31
000:01:18.475,8.17
000:01:18.500,0.53
000:01:18.525,-4.2
000:01:18.550,0.46
000:01:18.575,-2.21
000:01:18.600,-6.34
000:01:18.625,8.78
000:01:18.650,3.59
000:01:18.675,-16.79
000:01:18.700,-6.18
000:01:18.725,12.75
000:01:18.750,11.76
000:01:18.775,13.59
000:01:18.800,-4.2
000:01:18.825,7.71
000:01:18.850,15.88
000:01:18.875,-2.06
000:01:18.900,-7.86
000:01:18.925,8.02
000:01:18.950,1.3
000:01:18.975,-7.56
000:01:19.000,-15.27
000:01:19.025,-3.36
000:01:19.050,11.07
000:01:19.075,2.98
000:01:19.100,-14.81
000:01:19.125,-17.25
000:01:19.150,-5.42
000:01:19.175,1.91
000:01:19.200,-5.11
000:01:19.225,-1.07
000:01:19.250,-3.74
000:01:19.275,-12.67
000:01:19.300,-14.66
000:01:19.325,1.76
000:01:19.350,1.53
000:01:19.375,-6.18
000:01:19.400,-17.4
000:01:19.425,-6.18
000:01:19.450,9.01
000:01:19.475,13.21
000:01:19.500,-5.5
000:01:19.525,-8.09
000:01:19.550,5.19
000:01:19.575,14.2
000:01:19.600,6.03
000:01:19.625,-0.76
000:01:19.650,6.41
000:01:19.675,8.7
000:01:19.700,2.67
000:01:19.725,13.13
000:01:19.750,7.63
000:01:19.775,-1.45
000:01:19.800,-7.56
000:01:19.825,5.27
000:01:19.850,23.44
000:01:19.875,7.56
000:01:19.900,-9.31
000:01:19.925,6.41
000:01:19.950,29.24
000:01:19.975,19.92
000:01:20.000,-1.68
000:01:20.025,4.27
000:01:20.050,26.11
000:01:20.075,24.73
000:01:20.100,-5.27
000:01:20.125,-14.35
000:01:20.150,6.34
000:01:20.175,7.71
000:01:20.200,-0.46
000:01:20.225,0.92
000:01:20.250,12.52
000:01:20.275,15.11
000:01:20.300,0.46
000:01:20.325,-10.99
000:01:20.350,-2.75
000:01:20.375,-2.9
000:01:20.400,-11.68
000:01:20.425,-7.94
000:01:20.450,8.85
000:01:20.475,4.81
000:01:20.500,-1.3
000:01:20.525,1.22
000:01:20.550,6.41
000:01:20.575,21.22
000:01:20.600,11.91
000:01:20.625,-4.27
000:01:20.650,2.06
000:01:20.675,21.98
000:01:20.700,16.41
000:01:20.725,-2.52
000:01:20.750,6.72
000:01:20.775,11.07
000:01:20.800,-15.27
000:01:20.825,-43.82
000:01:20.850,-39.85
000:01:20.875,-26.03
000:01:20.900,-28.24
000:01:20.925,-32.9
000:01:20.950,-19.01
000:01:20.975,-11.91
000:01:21.000,-15.27
000:01:21.025,-16.56
000:01:21.050,-10.53
000:01:21.075,-1.91
000:01:21.100,-10.15
000:01:21.125,-18.17
000:01:21.150,2.67
000:01:21.175,5.5
000:01:21.200,-2.6
000:01:21.225,-10.61
000:01:21.250,-12.14
000:01:21.275,4.89
000:01:21.300,11.68
000:01:21.325,4.58
000:01:21.350,10.38
000:01:21.375,16.56
000:01:21.400,11.15
000:01:21.425,-4.89
000:01:21.450,13.13
000:01:21.475,0.0
000:01:21.500,0.0
000:01:21.525,0.0
000:01:21.550,0.0
000:01:21.575,0.0
000:01:21.600,24.5
000:01:21.625,2.98
000:01:21.650,-8.7
000:01:21.675,-18.09
000:01:21.700,-28.63
000:01:21.725,-19.85
000:01:21.750,-14.5
000:01:21.775,-14.58
000:01:21.800,-11.37
000:01:21.825,-10.31
000:01:21.850,-12.82
000:01:21.875,11.91
000:01:21.900,10.84
000:01:21.925,-20.08
000:01:21.950,-36.11
000:01:21.975,-16.03
000:01:22.000,5.57
000:01:22.025,7.25
000:01:22.050,-12.52
000:01:22.075,-12.21
000:01:22.100,5.42
000:01:22.125,8.17
000:01:22.150,-16.11
000:01:22.175,-23.97
000:01:22.200,-4.66
000:01:22.225,9.01
000:01:22.250,-11.22
000:01:22.275,-12.67
000:01:22.300,-8.55
000:01:22.325,-12.9
000:01:22.350,17.56
000:01:22.375,30.46
000:01:22.400,4.5
000:01:22.425,-13.28
000:01:22.450,-16.03
000:01:22.475,-7.18
000:01:22.500,5.73
000:01:22.525,0.0
000:01:22.550,-3.36
000:01:22.575,-6.64
000:01:22.600,-14.05
000:01:22.625,-10.69
000:01:22.650,-12.14
000:01:22.675,-5.27
000:01:22.700,22.9
000:01:22.725,45.73
000:01:22.750,27.18
000:01:22.775,16.26
000:01:22.800,31.6
000:01:22.825,24.96
000:01:22.850,3.21
000:01:22.875,-1.37
000:01:22.900,5.65
000:01:22.925,0.76
000:01:22.950,2.6
000:01:22.975,-0.69
000:01:23.000,1.15
000:01:23.025,1.07
000:01:23.050,4.73
000:01:23.075,10.23
000:01:23.100,-2.29
000:01:23.125,-8.09
000:01:23.150,-6.79
000:01:23.175,-1.45
000:01:23.200,5.88
000:01:23.225,-13.28
000:01:23.250,-28.4
000:01:23.275,-18.17
000:01:23.300,6.64
000:01:23.325,4.12
000:01:23.350,-13.74
000:01:23.375,-26.87
000:01:23.400,-15.65
000:01:23.425,-3.13
000:01:23.450,-3.51
000:01:23.475,4.89
000:01:23.500,10.99
000:01:23.525,5.73
000:01:23.550,-4.89
000:01:23.575,-10.92
000:01:23.600,-13.59
000:01:23.625,-14.12
000:01:23.650,-9.01
000:01:23.675,-8.4
000:01:23.700,-3.66
000:01:23.725,-1.76
000:01:23.750,-5.27
000:01:23.775,-5.34
000:01:23.800,1.83
000:01:23.825,-6.11
